answer,length,clue
MERANGKAP,9,
MERANGKUM,9,
MERANGKUP,9,
MERANTING,9,
MERAPIKAN,9,
MERASAKAN,9,
MERASIKAN,9,
MERATAKAN,9,
MERAWIKAN,9,
MERAYAKAN,9,
MERAYUKAN,9,
MERCAPADA,9,
MERCUPADA,9,
MERCUSUAR,9,Menara pemandu kapal laut
MERDANGGA,9,
MEREDAKAN,9,
MEREDUKSI,9,
MERELAKAN,9,
MEREMBESI,9,
MEREMBUNG,9,
MEREMPAHI,9,
MERENANGI,9,
MERENCANA,9,
MERENDAMI,9,
MERENDANG,9,
MERENGEKI,9,
MERENGKAH,9,
MERENTANG,9,
MERENTENG,9,
MERENUNGI,9,
MERESPONS,9,
MERIAPKAN,9,
MERIMPUNG,9,
MERINDANG,9,
MERINDING,9,
MERINGKAI,9,
MERINTANG,9,
MERKUBANG,9,
MERKURIUM,9,
MERKURIUS,9,Planet terdekat dari matahari
MERONTGEN,9,
MERUAHKAN,9,
MERUGIKAN,9,
MERUMPUTI,9,
MERUNCING,9,
MERUNDING,9,
MERUNGGAI,9,
MERUNGKUP,9,
MERUNJUNG,9,
MERUPAKAN,9,
MESKALINA,9,
MESOLITIK,9,
MESOPAUSE,9,
METABOLIK,9,
METABOLIS,9,
METABOLIT,9,
METAFISIK,9,
METAFORIS,9,
METALURGI,9,
METATESIS,9,
METEOROID,9,
METONIMIA,9,
METROLOGI,9,
METROMINI,9,
MEWALIKAN,9,
MIKROFILM,9,
MIKROFITA,9,
MIKROGRAF,9,
MIKROGRAM,9,
MIKROSKOP,9,Alat pembesar benda kecil
MIKROWATT,9,
MILIARDER,9,Orang kaya raya sekali
MILIARWAN,9,
MILILITER,9,
MILIMETER,9,Seperseribu meter
MILITANSI,9,
MIMEOGRAF,9,
MINORITAS,9,Golongan paling sedikit
MIOGLOBIN,9,
MIOKARDIA,9,
MISANTROP,9,
MISIOLOGI,9,
MISOFOBIA,9,
MISOGINIS,9,
MISTERIUS,9,
MITOLOGIS,9,
MITRALIUR,9,
MOBILITAS,9,Gerak perpindahan tempat
MOBOKRASI,9,
MODALITAS,9,
MODERAMEN,9,
MODERATOR,9,
MODULATOR,9,
MOLEKULER,9,Satuan terkecil suatu zat
MONGOLOID,9,
MONODRAMA,9,
MONOFOBIA,9,
MONOFONIR,9,
MONOGRAFI,9,
MONOKARPA,9,
MONOKOTIL,9,
MONOKRASI,9,
MONOKSIDA,9,Senyawa beroksigen tunggal
MONOLITIK,9,
MONOMANIA,9,
MONOPLOID,9,
MONOPSONI,9,
MONSINYUR,9,
MORALISME,9,
MORALITAS,9,Ajaran sopan santun
MORFOLOGI,9,
MOTIVATOR,9,Pemberi dorongan semangat
MUBALIGAH,9,
MUDARABAH,9,
MUHADARAH,9,
MUHAJIRIN,9,
MUHASABAH,9,
MUHTASYAM,9,
MUJADALAH,9,
MUJAHADAT,9,
MUJAHIDIN,9,Pejuang membela agama
MUKABALAH,9,
MUKADIMAH,9,
MUKATABAH,9,
MUKHTASAR,9,
MUKOSITIS,9,
MULAMASAH,9,
MULAZAMAH,9,
MULTIGUNA,9,
MULTIPARA,9,
MUNAFIKIN,9,
MUNASABAH,9,
MUNCIKARI,9,
MUSABAKAH,9,
MUSABAQAH,9,
MUSAFIRIN,9,
MUSEOLOGI,9,
MUSIKOLOG,9,
MUSYRIKIN,9,
MUTAKADIM,9,
MUTAKALIM,9,
MUTASAWIF,9,
MUTMAINAH,9,
MUWAFAKAT,9,
MUWAJAHAH,9,
MUZAKARAH,9,
NAFTALENA,9,
NAMASKARA,9,
NANGKRING,9,
NANOFARAD,9,
NANOFOSIL,9,
NANOMETER,9,
NARAPRAJA,9,
NARAWASTU,9,
NARKOTIKA,9,Zat berbahaya bikin ketagihan
NATALITAS,9,
NATIVISME,9,
NATOLOKAL,9,
NATURALIS,9,
NAVIGATOR,9,Pemandu arah pelayaran
NDOROISME,9,
NEFRIDIUM,9,
NEFROLOGI,9,
NEGARAWAN,9,Pemimpin politik bijaksana
NEGOSIASI,9,Perundingan mencari kesepakatan
NEKROFILI,9,
NEKROLOGI,9,
NEMATOSIS,9,
NENEKANDA,9,
NEODIMIUM,9,
NEOKLASIK,9,
NEONISASI,9,
NEOPLASMA,9,
NEOZOIKUM,9,
NEPOTISME,9,Pilih kasih kepada kerabat
NEPTUNIUM,9,
NEURALGIA,9,
NEUROGLIA,9,
NEUROLOGI,9,Ilmu tentang saraf
NIHILISME,9,
NIKARAGUA,9,
NIKTIGAMI,9,
NILAKANDI,9,
NINITOWOK,9,
NIRAKSARA,9,
NIRSELERA,9,
NISTAGMUS,9,
NITROFILI,9,
NOKTURNAL,9,
NOMINATIF,9,
NOMINATOR,9,
NOMOKRASI,9,
NONAGRESI,9,
NONFORMAL,9,
NONGKRONG,9,Duduk santai berkumpul
NONPROFIT,9,
NONTEKNIS,9,
NONVERBAL,9,
NOSTALGIA,9,Kenangan masa lampau
NOVOKAINA,9,
NUKLEOLUS,9,
NUMERALIA,9,
NUSAINDAH,9,
NUSANTARA,9,
NYAMPLUNG,9,
NYEMPLONG,9,
NYUNGSUNG,9,
OBSERVASI,9,Pengamatan secara cermat
OBSTRUKSI,9,Penghambatan secara sengaja
OKLOKRASI,9,
OKSIDATOR,9,
OKSIMORON,9,
OKULTISME,9,Kajian kekuatan gaib
OLEOGRAFI,9,
OLEOMETER,9,
OLIGOPOLI,9,
OLIMPIADE,9,Kompetisi tingkat dunia
OMPRENGAN,9,
ONOMATOPE,9,
ONTOLOGIS,9,
OOGENESIS,9,
OPERKULUM,9,
OPORTUNIS,9,Pencari untung dari kesempatan
OPTIMISME,9,Keyakinan segi baik
OPTOMETRI,9,
ORATORIUM,9,
ORDONANSI,9,Peraturan resmi pemerintah
ORGANISME,9,Makhluk hidup bersistem
ORIENTASI,9,Pandangan yang mendasari sikap
ORNITOSIS,9,
OROGRAFIK,9,
OROGRAFIS,9,
ORTODOKSI,9,
ORTOGRAFI,9,
ORTOPEDIS,9,
OSIFIKASI,9,
OSILOGRAF,9,
OSILOGRAM,9,
OSILOSKOP,9,
OSMOMETER,9,
OSTENTASI,9,
OSTEOBLAS,9,
OSTEOKLAS,9,
OSTEOLOGI,9,
OSTEOPATI,9,
OTOKRITIK,9,
OTORISASI,9,Pemberian wewenang resmi
OVERAKTIF,9,
OVERDOSIS,9,Takaran obat berlebihan
PABRIKASI,9,
PADEPOKAN,9,
PADMASANA,9,
PADURAKSA,9,
PAGANISME,9,
PAGELARAN,9,
PAGUYUBAN,9,
PALAMARTA,9,
PALESTINA,9,
PALINDROM,9,
PALMAROSA,9,
PALMISTRI,9,
PAMUNGKAS,9,
PANAKAWAN,9,
PANCABUTA,9,
PANCACITA,9,
PANCAKARA,9,
PANCALIMA,9,
PANCAMUKA,9,
PANCANGAN,9,
PANCANITI,9,
PANCAROBA,9,
PANCARONA,9,
PANCASILA,9,
PANCASONA,9,
PANCASUDA,9,
PANCAWARA,9,
PANCINGAN,9,
PANDANGAN,9,
PANGGILAN,9,
PANGKALAN,9,
PANGKASAN,9,
PANGRUKTI,9,
PANINGGIL,9,
PANINGSET,9,
PANIRADIA,9,
PANKRONIS,9,
PANLEKTAL,9,
PANTANGAN,9,
PANTEISME,9,
PANTOGRAF,9,
PAPAKERMA,9,
PARABASIS,9,
PARADIGMA,9,Kerangka cara berpikir
PARAFASIA,9,
PARAFEMIA,9,
PARAFRASA,9,
PARALISIS,9,
PARALITIS,9,
PARAMARTA,9,
PARAMEDIS,9,Petugas medis darurat
PARAMETER,9,Tolok ukur pembatas
PARAMPARA,9,
PARANPARA,9,
PARASUTIS,9,
PARATESIS,9,
PARATIFUS,9,
PARHELION,9,
PARIPURNA,9,
PARKINSON,9,Penyakit saraf gemetar
PARONISIA,9,
PAROTITIS,9,
PASCAJUAL,9,
PASIFISME,9,
PASIGRAFI,9,
PATOGENIK,9,
PATOKIMIA,9,
PATOLOGIS,9,
PATRIOTIK,9,
PATRONASI,9,
PAWIYATAN,9,
PECICILAN,9,
PECUNDANG,9,
PEDAGOGIK,9,
PEDAGOGIS,9,
PEDALAMAN,9,
PEDAMARAN,9,
PEDENDANG,9,
PEDEPOKAN,9,
PEDEWAKAN,9,
PEDOFILIA,9,Penyimpangan seksual terhadap anak
PEDOMETER,9,
PEDUKUHAN,9,
PEDUSUNAN,9,
PEGADAIAN,9,
PEGARAMAN,9,
PEGELARAN,9,
PEGUYUBAN,9,
PEJAGALAN,9,
PEJAJARAN,9,
PEKANBARU,9,
PEKAPURAN,9,
PEKERAMIK,9,
PEKERJAAN,9,
PEKUBURAN,9,
PELABELAN,9,
PELABUHAN,9,
PELACAKAN,9,
PELACURAN,9,
PELADENAN,9,
PELAJARAN,9,
PELAKSANA,9,
PELALAIAN,9,
PELALAUAN,9,
PELAMINAN,9,
PELAMPANG,9,
PELAMPUNG,9,Benda penolong di air
PELANCONG,9,
PELANGGAN,9,
PELANGGAR,9,
PELANGKAH,9,
PELANGKIN,9,
PELANTING,9,
PELAPORAN,9,
PELAPUKAN,9,
PELARASAN,9,
PELARIKAN,9,
PELARUTAN,9,
PELATARAN,9,
PELATIHAN,9,
PELAYANAN,9,
PELAYARAN,9,
PELEBARAN,9,
PELEBURAN,9,
PELECEHAN,9,
PELEDAKAN,9,
PELEKATAN,9,
PELEMBAYA,9,
PELENGKAP,9,
PELENGSET,9,
PELEPASAN,9,
PELEPUHAN,9,
PELERAIAN,9,
PELESAPAN,9,
PELESETAN,9,
PELESIRAN,9,
PELESTARI,9,
PELETAKAN,9,
PELETUPAN,9,
PELETUSAN,9,
PELIBASAN,9,
PELIBATAN,9,
PELIMBANG,9,
PELINDUNG,9,
PELINGGAM,9,
PELINTENG,9,
PELIPISAN,9,
PELIPUTAN,9,
PELITURAN,9,
PELOTARIS,9,
PELPOLISI,9,
PELUDAHAN,9,
PELUKISAN,9,
PELUMERAN,9,
PELUMPUNG,9,
PELUNAKAN,9,
PELUNAUAN,9,
PELUNGGUH,9,
PELUNTANG,9,
PELURUHAN,9,
PEMACEKAN,9,
PEMADAMAN,9,
PEMADATAN,9,
PEMAFIAAN,9,
PEMAHAMAN,9,
PEMAHATAN,9,
PEMAJAKAN,9,
PEMAKAIAN,9,
PEMAKALAH,9,
PEMAKAMAN,9,
PEMAKSAAN,9,
PEMALAMAN,9,
PEMALSUAN,9,
PEMANAHAN,9,
PEMANASAN,9,
PEMANCING,9,
PEMANCUNG,9,
PEMANDANG,9,
PEMANDIAN,9,
PEMANDUAN,9,
PEMANENAN,9,
PEMANGGIL,9,
PEMANGKAS,9,
PEMANGKIR,9,
PEMAPAKAN,9,
PEMAPARAN,9,
PEMAPASAN,9,
PEMARUNAN,9,
PEMASAKAN,9,
PEMASARAN,9,
PEMASOKAN,9,
PEMASTIAN,9,
PEMASUKAN,9,
PEMATAHAN,9,
PEMATOKAN,9,
PEMATUHAN,9,
PEMBACAAN,9,
PEMBAGIAN,9,
PEMBAIKAN,9,
PEMBAITAN,9,
PEMBAJIAN,9,
PEMBAKUAN,9,
PEMBANDUT,9,
PEMBANGUN,9,
PEMBANTAH,9,
PEMBANTAI,9,
PEMBANTAR,9,
PEMBAPTIS,9,
PEMBARUAN,9,
PEMBATUAN,9,
PEMBAURAN,9,
PEMBAWAAN,9,
PEMBAWANG,9,
PEMBEDAAN,9,
PEMBEKUAN,9,
PEMBELAAN,9,
PEMBELIAN,9,
PEMBERANI,9,
PEMBERIAN,9,
PEMBERITA,9,
PEMBERKAS,9,
PEMBERSIH,9,
PEMBIAKAN,9,
PEMBIASAN,9,
PEMBICARA,9,
PEMBIDANG,9,
PEMBILANG,9,
PEMBINAAN,9,
PEMBIUSAN,9,
PEMBOHONG,9,
PEMBOIKOT,9,
PEMBOKONG,9,
PEMBORONG,9,
PEMBUAHAN,9,
PEMBUATAN,9,
PEMBUKAAN,9,
PEMBUKUAN,9,
PEMBULANG,9,
PEMBUNTUT,9,
PEMBURUAN,9,
PEMECAHAN,9,
PEMECATAN,9,
PEMEGATAN,9,
PEMEKARAN,9,
PEMELUKAN,9,
PEMENGGAL,9,
PEMENUHAN,9,
PEMERAHAN,9,
PEMERANAN,9,
PEMERASAN,9,
PEMERDEKA,9,
PEMERHATI,9,
PEMERIKSA,9,
PEMERKOSA,9,
PEMERSATU,9,
PEMERUNAN,9,
PEMESANAN,9,
PEMETIKAN,9,
PEMIARAAN,9,
PEMIHAKAN,9,
PEMIJAHAN,9,
PEMIJAKAN,9,
PEMIJATAN,9,
PEMIKIRAN,9,
PEMILIHAN,9,
PEMILIKAN,9,
PEMILINAN,9,
PEMINDAAN,9,
PEMINDANG,9,
PEMINGGIR,9,
PEMISAHAN,9,
PEMITOSAN,9,
PEMOGOKAN,9,
PEMOJOKAN,9,
PEMOMPAAN,9,
PEMROGRAM,9,
PEMUCATAN,9,
PEMUDARAN,9,
PEMUGARAN,9,
PEMUGASAN,9,
PEMUISIAN,9,
PEMUKIMAN,9,
PEMUKULAN,9,
PEMULAUAN,9,
PEMULIAAN,9,
PEMULIHAN,9,
PEMULSAAN,9,
PEMUNAHAN,9,
PEMUNGKAS,9,
PEMUNGKUR,9,
PEMUPUKAN,9,
PEMURNIAN,9,
PEMUSATAN,9,
PEMUTARAN,9,
PEMUTIHAN,9,
PEMUTUSAN,9,
PENABALAN,9,
PENABURAN,9,
PENAGIHAN,9,
PENAHANAN,9,
PENAHAPAN,9,
PENAHIRAN,9,
PENAJAKAN,9,
PENAJAMAN,9,
PENAKARAN,9,
PENALARAN,9,
PENAMBANG,9,
PENAMPANG,9,
PENAMPUNG,9,
PENANAMAN,9,
PENANDAAN,9,
