answer,length,clue
AMOR,4,Cinta penuh gairah
AMPE,4,
AMPO,4,
AMPU,4,
AMRA,4,
AMUH,4,
AMUK,4,
ANAK,4,Manusia kecil
ANAL,4,
ANAN,4,Kayu penyangga anyaman atap
ANCA,4,
ANDA,4,
ANDI,4,Gelar bangsawan suku Bugis
ANDO,4,Lebah berkelamin jantan
ANEH,4,
ANIH,4,
ANIL,4,Tumbuhan pewarna biru
ANIS,4,
ANJA,4,Tali pengangkat layar
ANJU,4,Niat atau tujuan
ANOA,4,
ANOM,4,
ANSA,4,
ANTA,4,
ANTE,4,
ANTI,4,
ANUS,4,Lubang pembuangan tubuh
ANUT,4,
APAK,4,
APAM,4,
APAR,4,
APAS,4,
APEK,4,
APEL,4,Barisan pagi sekolah
APEM,4,
APES,4,
APIK,4,
APIT,4,
APOK,4,
APUH,4,
ARAB,4,Bangsa gurun Timur Tengah
ARAH,4,Petunjuk mata angin
ARAI,4,
ARAK,4,Bawa beramai-ramai
ARAL,4,Halangan di jalan
ARAM,4,Undakan untuk naik turun
ARAS,4,
ARAU,4,
ARCA,4,
ARDI,4,
AREA,4,Bagian permukaan suatu tempat
AREK,4,
AREN,4,Pohon penghasil gula merah
ARES,4,Bagian tengah batang pisang
ARGO,4,Penghitung tarif taksi
ARIA,4,Nyanyian tunggal opera
ARIF,4,
ARIH,4,
ARIK,4,
ARIL,4,
ARIP,4,
ARIS,4,Getah pohon mengeras
ARIT,4,
ARJA,4,
ARKU,4,
ARON,4,Buruh tani upahan
ARTA,4,
ARTI,4,Makna sebuah kata
ARUK,4,
ARUN,4,Pohon sejenis cemara
ARUS,4,Aliran air yang mengalir
ARYA,4,
ASAD,4,
ASAH,4,Buat tajam dan runcing
ASAI,4,
ASAK,4,
ASAL,4,
ASAM,4,Rasa seperti cuka
ASAN,4,
ASAP,4,Kepulan hasil bakar
ASAR,4,Waktu salat petang
ASAS,4,Dasar atau prinsip utama
ASET,4,Kekayaan bernilai dimiliki
ASIA,4,Benua terbesar di dunia
ASID,4,
ASIH,4,
ASIL,4,
ASIN,4,
ASLI,4,Bukan tiruan atau palsu
ASMA,4,Penyakit sesak napas
ASOI,4,
ASRI,4,
ASTA,4,Makam keramat bertuah
ASUH,4,Bimbing dengan penuh kasih
ASWA,4,
ATAK,4,
ATAP,4,Penutup bagian atas rumah
ATAR,4,
ATAS,4,
ATAU,4,
ATMA,4,
ATOK,4,
ATOL,4,
ATOM,4,Partikel terkecil materi
ATUR,4,Susun secara rapi tertib
ATUS,4,
AULA,4,Ruang besar untuk acara
AUNG,4,Lolongan serigala malam
AURA,4,Pancaran energi seseorang
AUTO,4,
AVEN,4,
AWAH,4,
AWAI,4,
AWAK,4,Anggota kru pesawat
AWAL,4,
AWAM,4,Orang biasa bukan ahli
AWAN,4,Gumpalan putih langit
AWAR,4,
AWAS,4,Waspada terhadap bahaya
AWAT,4,
AWET,4,
AWIN,4,
AWUR,4,
AWUT,4,
AYAH,4,Pemberi bibit
AYAK,4,
AYAL,4,
AYAM,4,Unggas berjengger dan berkokok
AYAN,4,Penyakit kejang mendadak
AYAP,4,
AYAR,4,
AYAT,4,Bagian dari surah
AYEM,4,
AYID,4,
AYIT,4,
AYOM,4,
AYUB,4,
AYUK,4,
AYUM,4,
AYUN,4,Goyang maju mundur
AYUT,4,
AZAB,4,Siksaan atas dosa
AZAL,4,
AZAM,4,
AZAN,4,
AZIZ,4,
BAAL,4,
BABA,4,Sebutan pria Tionghoa
BABE,4,Panggilan untuk ayah
BABI,4,Ternak gemuk suka berkubang
BABU,4,Pekerja rumah tangga
BACA,4,Melafalkan rangkaian huruf
BACO,4,
BADA,4,
BADE,4,Menara usungan jenazah
BADI,4,Pembawa bibit penyakit
BAGI,4,
BAHT,4,Mata uang Thailand
BAHU,4,Bagian tubuh untuk memikul
BAID,4,
BAIK,4,
BAIL,4,Sagu dalam bambu
BAIN,4,
BAIS,4,
BAIT,4,Satuan baris dalam puisi
BAJA,4,Logam kuat konstruksi
BAJI,4,Pasak pembelah kayu
BAJU,4,Busana penutup tubuh atas
BAKA,4,Asal usul keturunan
BAKH,4,
BAKI,4,Wadah datar untuk menyajikan
BAKO,4,
BAKU,4,Sesuai patokan resmi
BALA,4,Bencana atau malapetaka
BALE,4,Balai terbuka tradisional
BALI,4,Kapak kecil bergagang pendek
BALU,4,
BANA,4,Sejenis anak panah
BANG,4,Sapaan untuk kakak pria
BANI,4,Keturunan satu leluhur
BANK,4,Tempat kepercayaan dunia
BANU,4,
BAPA,4,Orang tua laki-laki
BARA,4,Sisa kayu bakar merah
BARI,4,Bahu membahu warga
BARU,4,
BASA,4,Lawan dari asam
BASE,4,Pangkalan atau markas
BASI,4,Makanan sudah tidak segar
BASO,4,Bola daging berkuah
BATA,4,Blok merah bangunan
BATI,4,
BATU,4,Benda keras
BAUD,4,
BAUK,4,
BAUN,4,
BAUR,4,
BAUT,4,Pengencang berpasangan mur
BAWA,4,Menjinjing ke tempat lain
BAYA,4,Usia seseorang
BAYI,4,Manusia yang baru lahir
BAYU,4,
BEBE,4,Gaun wanita Eropa
BEBI,4,
BEDA,4,Selisih antara dua hal
BEDO,4,
BEGA,4,
BEGO,4,
BEGU,4,
BEHA,4,
BEKA,4,
BEKU,4,
BELA,4,Melindungi dari bahaya
BELI,4,Menukar uang dengan barang
BELO,4,Anak kuda muda
BELU,4,
BEMO,4,
BENA,4,
BENI,4,Becak bertenaga mesin
BEOL,4,
BERA,4,
BERI,4,
BERU,4,
BESI,4,Logam keras bahan bangunan
BETA,4,Versi awal aplikasi
BETI,4,
BIAH,4,
BIAK,4,Berkembang menjadi banyak
BIAR,4,
BIAS,4,Pembelokan arah cahaya
BIAT,4,
BIAU,4,
BIBI,4,Adik perempuan orang tua
BICU,4,
BIDA,4,
BIDO,4,
BIHI,4,
BIJA,4,
BIJI,4,Bakal tumbuhan dalam buah
BIKA,4,
BIKU,4,
BILA,4,
BIMA,4,
BINA,4,Mendirikan dan mengembangkan
BINI,4,Pasangan hidup lelaki
BIRO,4,Kantor pelayanan suatu jasa
BIRU,4,Ciri-ciri laut
BISA,4,
BISU,4,
BITI,4,
BIUS,4,Membuat mati rasa
BIUT,4,
BLEK,4,
BLOG,4,Tulisan pribadi di web
BLOK,4,Kelompok rumah berderet
BLUR,4,Gambar tampak kabur
BLUS,4,Atasan busana wanita
BOBA,4,Bulatan kenyal minuman
BOBO,4,Tidur bahasa anak
BODI,4,Bentuk tubuh seseorang
BOGA,4,
BOGI,4,
BOGO,4,Ikan gabus kecokelatan
BOIS,4,
BOKO,4,
BOKS,4,Kotak atau ruang kecil
BOKU,4,Sebutan bagi kakek
BOLA,4,Benda bulat untuk bermain
BOLU,4,Kue lembut dan mengembang
BOMA,4,Ukiran wajah raksasa penjaga
BONE,4,Pisau taji ayam aduan
BONG,4,Makam orang Tionghoa
BORA,4,Angin dingin pegunungan
BOTA,4,
BOTO,4,
BOWO,4,
BOYA,4,
BREM,4,
BREN,4,Senjata api otomatis
BROM,4,Unsur halogen berwujud cair
BROS,4,Perhiasan peniti berhias
BRUK,4,
BUAH,4,Hasil manis dari pohon
BUAI,4,
BUAK,4,
BUAL,4,Omong kosong sombong
BUAR,4,
BUAS,4,
BUAT,4,
BUBO,4,
BUBU,4,
BUCU,4,
BUDE,4,
BUDI,4,Akhlak dan perangai baik
BUDU,4,
BUIH,4,Gelembung di permukaan cairan
BUIL,4,
BUKA,4,Lawan kata tutup
BUKU,4,Gudang ilmu
BULE,4,Orang asing kulit putih
BULU,4,Rambut halus binatang
BUMI,4,Planet tempat manusia hidup
BUNA,4,
BUNG,4,
BUNI,4,
BURA,4,
BURU,4,Kejar sang mangsa
BUSA,4,Bahan empuk isi kasur
BUSI,4,Pemantik pengapian mesin
BUTA,4,Tidak dapat melihat
BUYA,4,
CABA,4,
CABE,4,Bumbu pedas merah
CABO,4,Perempuan penjaja diri
CACA,4,
CACI,4,Cela dan hinaan kasar
CACU,4,Takaran beras dari batok
CAEM,4,
CAGE,4,Tarian adat berpasangan
CAGU,4,
CAHI,4,
CAIR,4,
CAIS,4,
CAKI,4,
CAKO,4,
CALO,4,Perantara penjual tiket
CANE,4,Wadah sirih upacara
CANG,4,Jaring besar penjala ikan
CAOS,4,
CAPA,4,Tanaman herbal berkhasiat
CAPE,4,
CARA,4,
CARI,4,Hilang
CATO,4,Jahitan berpola kotak
CATU,4,
CAUK,4,
CAUL,4,Selendang dari sutra
CAWI,4,
CAYA,4,
CECE,4,Keturunan setelah cucu
CEKI,4,
CEKO,4,Bekerja cekatan tangkas
CEKU,4,
CELA,4,Kekurangan atau hinaan
CELE,4,
CELI,4,
CEMA,4,
CENA,4,Ayam aduan pulih
CENG,4,
CEPO,4,
CEPU,4,
CERE,4,
CERI,4,Buah merah kecil manis
CETI,4,
CIAK,4,
CIAP,4,
CIAR,4,
CIAU,4,
CICI,4,Butiran jagung giling
CIKA,4,
CIKU,4,
CILI,4,Cabai kecil pedas
CINA,4,Negeri tirai bambu Asia
CING,4,Bunyi uang logam
CIOK,4,
CIRI,4,Tanda pengenal khas
CITA,4,Impian masa depan
CIUM,4,Sentuh bibir mesra
CIUT,4,Menyempit atau menyusut
COAK,4,
COBA,4,Usaha menguji sesuatu
COKO,4,
COLI,4,Memuaskan diri sendiri
COME,4,Perangkap ikan dari bambu
CORO,4,
CUAI,4,
CUAK,4,
CUAL,4,
CUAR,4,
CUAT,4,
CUCA,4,
CUCI,4,Bersihkan dengan air sabun
CUCU,4,Anak dari anak kita
CUEK,4,
CUIK,4,
CUIL,4,
CUIT,4,
CUKA,4,Cairan masam penyedap makanan
CUKI,4,Permainan mirip catur dam
CUKU,4,
CULA,4,
CULI,4,
CUMA,4,
CUNG,4,
CUPU,4,Wadah kecil bertutup
CURA,4,
CURI,4,Mengambil barang tanpa izin
CURU,4,
CUTI,4,Izin libur dari pekerjaan
DABA,4,
DADA,4,Rongga jantung paru
DADI,4,
DADU,4,Kubus enam sisi bertitik
DAGA,4,
DAGE,4,
DAGI,4,
DAGU,4,Bagian wajah bawah mulut
DAHI,4,Kening di atas alis
DAIF,4,
DAIM,4,
DAKA,4,
DAKI,4,Memanjat ke puncak
DAKU,4,
DALU,4,
DAME,4,Peran wanita dimainkan lelaki
DAMI,4,
DANA,4,Uang untuk suatu keperluan
DANE,4,Cairan dari jasad membusuk
DANG,4,Sapaan wanita terhormat
DANI,4,
DAPA,4,Budak hadiah besan
DARA,4,Burung lambang perdamaian
DARI,4,
DARO,4,Upacara kematian adat Dayak
DASA,4,
DASI,4,Pelengkap kemeja di leher
DATA,4,Kumpulan fakta dan angka
DATI,4,
DATU,4,
DAUD,4,
DAUK,4,
DAUN,4,Bagian hijau tumbuhan tipis
DAUR,4,Perputaran masa berulang
DAYA,4,Tenaga atau kekuatan
DAYU,4,
DEBU,4,Partikel halus melayang
DEKA,4,
DEKU,4,
DELU,4,
DEMI,4,
DEMO,4,Aksi unjuk rasa
DENA,4,Ibu tak dapat menyusui
DEPA,4,
DERA,4,
DERU,4,Suara gemuruh mesin kencang
DESA,4,Permukiman jauh dari kota
DEWA,4,Makhluk sakti kayangan
DEWI,4,Perempuan penghuni kayangan
DIAD,4,
DIAH,4,
DIAM,4,Tak berkata
DIAN,4,Pelita kecil penerang
DIAR,4,
DIAS,4,Gambar transparan untuk proyektor
DIAT,4,
DIDI,4,Pantun pergaulan anak muda
DIET,4,Pengaturan pola makan
DILA,4,
DINA,4,
DINI,4,
DIRI,4,
DITO,4,
DIVA,4,Penyanyi wanita terkemuka
DIYE,4,Karang memanjang dangkal
DOBI,4,
DOJO,4,Tempat latihan bela diri
DOKO,4,
DOKU,4,
DOMO,4,Menumbuk beras kedua kali
DONG,4,
DONI,4,
DORI,4,Ikan laut bertubuh pipih
DOSA,4,Pelanggaran hukum Tuhan
DOYO,4,
DRAF,4,Rancangan awal tulisan
DRAI,4,
DRAM,4,
DRAT,4,
DREL,4,
DREM,4,
DRIA,4,
DRIF,4,
DRIL,4,
DRIP,4,Babak dalam pertunjukan rakyat
DROP,4,Kondisi tubuh menurun
DRUM,4,Alat musik tabuh
DUAI,4,
DUDA,4,Lelaki tanpa istri
DUDU,4,
DUEL,4,Perkelahian satu lawan satu
DUET,4,Nyanyian oleh dua orang
DUGA,4,Menerka sebuah kemungkinan
DUHA,4,
DUHE,4,
DUHU,4,
DUIT,4,Alat tukar sehari-hari
DUKA,4,
DUKU,4,
DULA,4,
DULI,4,
DULU,4,
DUMI,4,
DUNG,4,
DUPA,4,Wewangian asap ritual
DURA,4,
DURI,4,Tonjolan tajam pada tumbuhan
DURU,4,
DUTA,4,Perwakilan resmi negara
EBAM,4,
EBAN,4,
EBEK,4,
EBRO,4,
ECEK,4,
ECER,4,
EDAN,4,
EDAP,4,
EDAR,4,
EDIT,4,Perbaiki dan sunting tulisan
EFEK,4,Akibat dari sebab
EGAH,4,
EGAT,4,
EGOL,4,
EGOS,4,
EJAN,4,
EJEK,4,Sindiran yang merendahkan
EKAD,4,
EKEH,4,
EKON,4,
EKOR,4,Bagian belakang hewan
EKSO,4,
ELAK,4,
ELAN,4,
ELAT,4,
ELOK,4,
ELON,4,
ELUK,4,
ELUS,4,
EMAK,4,
EMAS,4,Berharga
EMAT,4,
EMIR,4,Gelar penguasa negeri Muslim
EMIS,4,
EMOH,4,
EMOL,4,
EMPO,4,
EMPU,4,
EMUT,4,
ENAK,4,
ENAM,4,
ENAP,4,
ENAS,4,
ENAU,4,
ENEK,4,
ENES,4,
ENOM,4,
ENTE,4,
EPAK,4,
EPEK,4,
EPIK,4,Syair kepahlawanan panjang
EPOK,4,
EPOS,4,
ERAK,4,
ERAM,4,
ERAT,4,
EREH,4,
ERET,4,
ERIK,4,Bunyi jeritan nyaring
EROR,4,Kesalahan pada sistem
EROT,4,
ERTI,4,Makna sebuah kata
ESAI,4,Karangan opini pribadi
ESAK,4,
ESEK,4,
ESOK,4,Hari setelah hari ini
ESOT,4,
ETEK,4,
ETER,4,Zat halus pengisi angkasa
ETIK,4,Norma perilaku baik buruk
ETIL,4,
ETIS,4,
ETOS,4,Semangat kerja suatu golongan
ETSA,4,
EURO,4,Mata uang benua biru
EYEL,4,
FAAL,4,
FAFA,4,
FAIL,4,Berkas kumpulan dokumen
FAKS,4,
FANA,4,
FANI,4,
FARM,4,
FASE,4,Tahap dalam proses
FEKO,4,
FERI,4,Kapal penyeberang selat
FIAT,4,Izin resmi penuh
FIIL,4,
FIJI,4,
FILM,4,Tontonan gambar bergerak
FILO,4,Tanaman hias merambat
FIRN,4,
FISI,4,Pembelahan inti atom
FLAT,4,Hunian bertingkat bersusun
FLEK,4,Bercak pada kulit
FLIS,4,
FLOP,4,Kegagalan total usaha
FOBI,4,
FOIL,4,Pedang tipis anggar
FOLI,4,
FORA,4,
FOTO,4,Wajah kertas
FOYA,4,
FRIB,4,
FRON,4,
FUAD,4,
FUFU,4,Ikan diolah asap
FULI,4,Selaput pembungkus biji pala
FUSI,4,Penggabungan menjadi satu
GACO,4,
GADA,4,Tongkat pemukul berat
GADO,4,
GAEK,4,
GAET,4,
GAGA,4,Ladang padi kering
GAGU,4,
GAIB,4,Menghilang secara misterius
GAIL,4,Goyah tentang gigi
GAIN,4,Huruf ke-19 hijaiah
GAIT,4,
GAJI,4,Upah kerja bulanan
GALA,4,Sejenis getah damar
GALI,4,Buat lubang tanah
GAMA,4,Huruf ketiga Yunani
GANA,4,
GANG,4,Jalan sempit perkampungan
GANI,4,
GAOK,4,
GARA,4,
GARI,4,
GARU,4,
GAUK,4,
GAUL,4,Gaya bahasa kekinian
GAUN,4,Busana pesta wanita
GAUT,4,
GAYA,4,Cara berpenampilan yang khas
GAZA,4,Satuan panjang kuno
GEBU,4,
GEDE,4,
GEDI,4,
GELA,4,
GELI,4,Rasa saat dikitik-kitik
GELO,4,
GEMA,4,Pantulan bunyi kembali
GEMI,4,
GENA,4,Bagian samping wajah
GENG,4,Kelompok teman solid
GEOL,4,Goyangan pinggul penari
GERA,4,
GERO,4,Tangis keras nyaring
GERU,4,
GESA,4,Dorongan agar cepat
GETA,4,Kursi kebesaran raja
GETU,4,
GIAL,4,
GIAM,4,
GIAT,4,
GIGA,4,
GIGI,4,Organ keras
GILA,4,Penghuni rumah jiwa
GILI,4,
GINA,4,Muatan bawaan dari ladang
GIPS,4,Pembalut keras patah tulang
GIRI,4,Puncak gunung tinggi
GIRO,4,
GITA,4,Lantunan lagu merdu
GIUK,4,
GIUR,4,
GIZI,4,Zat penting pertumbuhan tubuh
GOAK,4,
GOBA,4,
GOBI,4,Ikan kecil payau
GODA,4,Ajak berbuat jahat
GOEL,4,
GOGO,4,Tangkap ikan bertangan kosong
GOLF,4,Olahraga pukul bola lubang
GONG,4,Alat musik pukul besar
GONI,4,Karung serat kasar
GORA,4,Metode tanam padi
GORE,4,Panel kain pada rok
GORI,4,Nangka muda untuk sayur
GRAD,4,
GRAF,4,
GRAM,4,Satuan berat ringan
GRAY,4,
GRES,4,
GRIP,4,
GROS,4,
GRUP,4,Kumpulan orang sepaham
GUAL,4,
GUAM,4,Percekcokan di pengadilan
GUAR,4,
GUCI,4,Tempayan keramik antik
GUDE,4,
GUDI,4,
GUGU,4,
GUIT,4,
GULA,4,Pemanis kristal putih
GULI,4,
GUMA,4,
GUNA,4,
GUNG,4,Canang besar berbunyi dentang
GURI,4,Tempat membuat kapal
GURU,4,Pemberi ilmu
GUSI,4,Jaringan merah penopang gigi
HAID,4,Siklus bulanan kaum wanita
HAIK,4,
HAIL,4,Penghalang berupa tabir
HAJI,4,Gelar peziarah ke Makkah
HALA,4,Arah yang dituju
HALO,4,Lingkaran cahaya benda langit
HAMA,4,Perusak tanaman petani
HANA,4,
HANG,4,Perangkat macet tak merespons
HARA,4,Nutrisi penting bagi tanaman
HARI,4,
HART,4,Kartu bergambar hati
HARU,4,Tersentuh sampai sedih
HATI,4,Pusat perasaan manusia
HAUD,4,
HAUL,4,Peringatan tahunan wafatnya seseorang
HAUR,4,
HAUS,4,
HAWA,4,Udara terasa panas
HAYO,4,
HEAR,4,Membalik jemuran padi
HELA,4,Menarik napas panjang
HELM,4,Pelindung kepala pengendara
HEMI,4,
HENG,4,
HERO,4,Tokoh utama penyelamat
HIAS,4,Mempercantik dengan ornamen
HIDU,4,
HIFA,4,
HINA,4,
HIPO,4,
HOBI,4,Kegiatan waktu senggang
HOBO,4,Rawa rumput terapung
HOHO,4,Tombak ikan bergerigi
HOKI,4,Nasib baik mendadak
HOLI,4,Tanaman hiasan Natal
HOMO,4,Tertarik pada sesama jenis
HORE,4,
HOYA,4,Tanaman merambat bergetah
HUAN,4,Alat pengupas kelapa
HUDA,4,
HUJI,4,
HULU,4,Bagian awal sungai
HUMA,4,
HUNI,4,Mendiami suatu tempat
HUWA,4,Alat gali linggis
IAIN,4,
IBAH,4,
IBAN,4,
IBID,4,
IBNI,4,
IBNU,4,Berarti anak lelaki
IBRA,4,
IBUK,4,
IBUL,4,
IBUN,4,
IBUS,4,
ICIP,4,
IDAH,4,
IDAM,4,
IDAP,4,
IDAS,4,
IDEM,4,
IDEP,4,
IFAH,4,
IGAL,4,
IGAU,4,
IGLO,4,
IJAB,4,
IJAS,4,
IJON,4,
IJUK,4,
IKAB,4,
IKAL,4,
IKAN,4,Hewan air bersisik
IKAT,4,Simpul pengencang tali
IKON,4,Gambar lambang di layar
IKUH,4,
IKUT,4,
ILAH,4,
ILAI,4,
ILAK,4,
ILAR,4,
ILAS,4,
ILAT,4,
ILER,4,
ILES,4,
ILIR,4,
ILMU,4,Pengetahuan dari hasil belajar
IMAK,4,
IMAM,4,Pemimpin salat berjemaah
IMAN,4,Kepercayaan dalam beragama
IMLA,4,
IMPI,4,
IMUN,4,
INAI,4,
INAP,4,Bermalam di tempat lain
INAS,4,
INCA,4,
INCI,4,Satuan panjang seperduabelas kaki
INDO,4,
INDU,4,
INFO,4,Kabar singkat disampaikan
INGA,4,Bingung hilang akal
INTA,4,
INTI,4,Bagian paling penting
IOTA,4,
IPAR,4,Saudara dari pasangan menikah
IPIS,4,
IPON,4,
IPUH,4,
IPUK,4,
IQRA,4,
IRAK,4,Negara beribu kota Bagdad
IRAM,4,
IRAN,4,Negara beribu kota Teheran
IRAS,4,
IRIK,4,
IRIS,4,Memotong tipis-tipis
IRIT,4,
IRUS,4,
ISAK,4,Tangis tersendat sedih
ISAP,4,Sedot masuk ke dalam
ISIM,4,
ISIS,4,
ISIT,4,
ISME,4,
ISRA,4,
ISYA,4,
ITAS,4,
