answer,length,clue
MENYAPA,7,
MENYAPU,7,
MENYARA,7,
MENYARU,7,
MENYATU,7,
MENYAUK,7,
MENYAUR,7,
MENYEBA,7,
MENYEBU,7,
MENYEKA,7,
MENYELA,7,
MENYEMU,7,
MENYENI,7,
MENYEPI,7,
MENYERU,7,
MENYEWA,7,
MENYIAH,7,
MENYIAR,7,
MENYIGI,7,
MENYIKU,7,
MENYIPI,7,
MENYISI,7,
MENYITA,7,
MENYOAL,7,
MENYOGA,7,
MENYOJA,7,
MENYUAP,7,
MENYUAR,7,
MENYUDI,7,
MENYUDU,7,
MENYUGI,7,
MENYUJI,7,
MENYULA,7,
MENYUSU,7,
MERABAI,7,
MERABAK,7,
MERABAN,7,
MERABAS,7,
MERABAT,7,
MERABIT,7,
MERABUK,7,
MERABUT,7,
MERACIK,7,
MERACUN,7,
MERADAK,7,
MERAGAM,7,
MERAGUK,7,
MERAHAP,7,
MERAJAH,7,
MERAJAI,7,
MERAJAK,7,
MERAJAM,7,
MERAJUT,7,
MERAKAN,7,
MERAKAT,7,
MERAKIT,7,
MERAKSI,7,
MERALAT,7,
MERAMAL,7,
MERAMUS,7,
MERANAP,7,
MERANDA,7,
MERANGU,7,
MERANTI,7,
MERAPAT,7,
MERAPIK,7,
MERAPUN,7,
MERASAI,7,
MERATAH,7,
MERATAI,7,
MERATIB,7,
MERATUS,7,
MERAUNG,7,
MERAWAI,7,
MERAWAK,7,
MERAWAL,7,
MERAWAN,7,
MERAWAT,7,
MERAYAP,7,
MERBAYA,7,
MERDEKA,7,
MERDESA,7,
MEREBAH,7,
MEREBEH,7,
MEREBUK,7,
MEREBUT,7,
MERECIK,7,
MERECOK,7,
MERECUP,7,
MEREDAI,7,
MEREDAM,7,
MEREDIH,7,
MEREDIK,7,
MEREDUP,7,
MEREDUT,7,
MEREGUK,7,
MEREHAB,7,
MEREKAM,7,
MEREKAN,7,
MEREKES,7,
MERELAI,7,
MERELAP,7,
MERENDA,7,
MERERAK,7,
MEREROT,7,
MERESAH,7,
MERESAN,7,
MERETAK,7,
MERETAS,7,
MERETUR,7,
MERIANG,7,
MERIBUT,7,
MERICIK,7,
MERIDAI,7,
MERIKAN,7,
MERIMBA,7,
MERINDU,7,
MERISAU,7,
MERISET,7,
MERKURI,7,Logam cair mengkilap
MERKURO,7,
MEROBEK,7,
MEROKET,7,
MEROKOK,7,
MEROSOT,7,
MEROTAN,7,
MEROYAN,7,
MERPATI,7,Burung putih pembawa pesan
MERPAUD,7,
MERTAMU,7,
MERTEGA,7,
MERTELU,7,
MERUANG,7,
MERUBAN,7,
MERUDAL,7,
MERUING,7,
MERUJUK,7,
MERUKUK,7,
MERUMBU,7,
MERUNUT,7,
MERUPAI,7,
MERUSAK,7,
MERUSUH,7,
MERUSUK,7,
MERUWAT,7,
MERUYAK,7,
MESIGIT,7,
MESOFIT,7,
MESOTEL,7,
MESOZOA,7,
MESTIKA,7,
MESTIZO,7,
METAFIL,7,
METALIK,7,
METANOL,7,
METAZOA,7,
METERAI,7,Cap resmi dokumen
METERAN,7,
METODIK,7,
METODIS,7,
MEWABAH,7,
MEWANGI,7,
MEWEDEL,7,
MEWUJUD,7,
MEZANIN,7,
MIELOMA,7,
MIGRAIN,7,Sakit kepala sebelah berdenyut
MIGRASI,7,Perpindahan tempat tinggal
MIKOSIS,7,
MIKROBA,7,
MIKROHM,7,
MILIBAR,7,
MILIMOL,7,
MILITAN,7,
MILITER,7,Berkaitan angkatan bersenjata
MIMESIS,7,
MIMIKRI,7,
MIMISAN,7,Darah keluar dari hidung
MIMPIAN,7,
MINANTU,7,
MINDOAN,7,
MINERAL,7,Zat penting bagi tubuh
MINGGAT,7,Kabur tanpa pamit
MINGGIR,7,Bergerak ke tepi
MINIBAR,7,Kulkas minuman kamar hotel
MINIBUS,7,
MINIKAR,7,
MINIMAL,7,
MINIMUM,7,Nilai paling rendah
MINTUNA,7,
MINUMAN,7,
MIRAKEL,7,
MISKRAM,7,
MISTERI,7,Teka-teki belum terpecahkan
MITOGEN,7,
MITOSIS,7,
MOBILET,7,
MOBLONG,7,
MODERAT,7,
MODISTE,7,
MODULAR,7,
MOLEKUL,7,Gabungan atom terikat
MOLOTOV,7,
MOLUSKA,7,Hewan bertubuh lunak
MONARKI,7,Pemerintahan dipimpin raja
MONCONG,7,Mulut hewan memanjang
MONDIAL,7,
MONDONG,7,
MONETER,7,
MONGGOL,7,
MONGKOK,7,
MONGKOR,7,
MONISME,7,
MONITOR,7,Pengawas suatu kegiatan
MONOFAG,7,
MONOGAM,7,
MONOKEL,7,
MONOLIT,7,
MONOLOG,7,Bicara seorang diri
MONOMER,7,
MONOREL,7,
MONOSEM,7,
MONOSIT,7,
MONOTON,7,Selalu sama dan membosankan
MONSTER,7,Makhluk raksasa menakutkan
MONTANA,7,Tumbuhan daerah pegunungan
MONTASE,7,
MONUMEN,7,Bangunan peringatan bersejarah
MONYONG,7,
MORALIS,7,
MORBILI,7,
MOTORIK,7,
MOTORIS,7,
MUARIKH,7,
MUBALIG,7,
MUBARAK,7,
MUBARAT,7,
MUBAZIR,7,Terbuang sia-sia
MUBTADI,7,
MUDAKAR,7,
MUDARAT,7,
MUDASIR,7,
MUDIGAH,7,
MUFAHAM,7,
MUFAKAT,7,
MUFARIK,7,
MUFASAL,7,
MUFASIR,7,
MUGABAT,7,
MUHABAH,7,
MUHADAT,7,
MUHAJAT,7,
MUHAJIR,7,
MUHALIL,7,
MUHARAM,7,
MUHIBAH,7,
MUJADID,7,
MUJAHID,7,Pejuang pembela agama Islam
MUJARAB,7,
MUJARAD,7,
MUKADAM,7,
MUKADAS,7,
MUKADIM,7,
MUKADIS,7,
MUKALAF,7,
MUKALID,7,
MUKARAM,7,
MUKHLIS,7,
MUKIBAT,7,
MUKIMIN,7,
MULAKAT,7,
MUMAYIZ,7,
MUMBANG,7,
MUMBUNG,7,
MUMPUNG,7,
MUMPUNI,7,
MUNAFIK,7,Orang bermuka dua
MUNAJAT,7,
MUNAJIM,7,
MUNCANG,7,
MUNCRAT,7,Menyembur keluar deras
MUNCUNG,7,
MUNDING,7,
MUNGGUK,7,
MUNGGUR,7,
MUNGKAR,7,
MUNGKIN,7,
MUNGKIR,7,
MUNGKUM,7,
MUNGKUR,7,
MUNJUNG,7,
MUNTAHA,7,
MUPAHAM,7,
MUPAKAT,7,
MUPARIK,7,
MURADIF,7,
MURAHAN,7,
MURAKAB,7,
MURSYID,7,
MUSABAB,7,
MUSAFAR,7,
MUSAFIR,7,Pengembara jauh dari kampung
MUSAKAT,7,
MUSIBAH,7,Bencana yang menimpa
MUSIKAL,7,Drama panggung bernyanyi
MUSIKAN,7,
MUSIKUS,7,
MUSIMAN,7,
MUSTAID,7,
MUSTAKA,7,
MUSTAMI,7,
MUSTANG,7,Pesawat tempur legendaris
MUSTIKA,7,
MUSYKIL,7,
MUSYRIK,7,
MUSYTAK,7,
MUTABAR,7,
MUTAGEN,7,Penyebab mutasi gen
MUTAMAD,7,
MUTAWIF,7,
MUTIARA,7,Permata dari kerang
MUTISME,7,
MUWAHID,7,
MUWAKAL,7,
MUWAKIL,7,
MUZAKAR,7,
MUZAMIL,7,
MUZAWIR,7,
NABATAH,7,
NADIRAT,7,
NAFTENA,7,
NAJASAH,7,
NAJASAT,7,
NAKHODA,7,Pemimpin sebuah kapal
NAMATAD,7,
NANDUNG,7,
NARATIF,7,
NARATOR,7,Pengisi suara cerita
NARESTU,7,
NARKOBA,7,Zat terlarang bikin kecanduan
NARKOSE,7,
NARPATI,7,
NASABAH,7,Pemilik rekening bank
NASEHAT,7,
NASIHAT,7,Petuah bijak anjuran baik
NASRANI,7,
NATIVIS,7,
NATRIUM,7,Logam alkali putih perak
NATURAL,7,
NAUNGAN,7,
NAUTIKA,7,
NAWAITU,7,
NAWASTU,7,
NEALOGI,7,
NEGATIF,7,Kebalikan sisi positif
NEGRITO,7,
NEGROID,7,
NELAYAN,7,Pencari ikan di laut
NEMAGON,7,
NENENDA,7,
NEOLOGI,7,
NEPOTIS,7,
NERITIK,7,
NERVASI,7,
NESTAPA,7,
NEUTRON,7,Partikel inti tanpa muatan
NGECENG,7,
NGENGAT,7,Serangga perusak pakaian
NIDULUS,7,
NIGERIA,7,Negara terpadat benua Afrika
NIHILIS,7,
NIKOTIN,7,Zat racun tembakau
NINGRAT,7,Kaum bangsawan tinggi
NIOBIUM,7,
NIRGUNA,7,
NIRLABA,7,
NIRLEKA,7,
NIRMALA,7,
NIRWANA,7,Surga kebahagiaan sempurna
NISCAYA,7,
NISKALA,7,
NISTAAN,7,
NODULUS,7,
NOMINAL,7,
NOMPLOK,7,
NONBLOK,7,
NONSENS,7,
NONSTOP,7,
NOSTRUM,7,
NOTARIS,7,Pejabat pengesah akta resmi
NOTULEN,7,
NOTULIS,7,
NOVELET,7,
NOVELIS,7,Penulis cerita panjang
NUDISME,7,
NUGRAHA,7,
NUJUMAN,7,
NUKILAN,7,
NUKLEAT,7,
NUKLEON,7,
NUKLEUS,7,
NUKLIDA,7,
NUMERIK,7,
NUMERIS,7,
NUNATAK,7,
NUNSIUS,7,
NURBISA,7,
NURMALA,7,
NUTRIEA,7,
NUTRISI,7,Zat gizi makanan
NYALANG,7,
NYANYAH,7,
NYANYAR,7,
NYANYUK,7,
NYAPANG,7,
NYARANG,7,
NYARING,7,
NYAWANG,7,
NYENYAI,7,
NYENYAK,7,
NYENYAT,7,
NYENYEH,7,
NYENYEP,7,
NYENYET,7,
NYINYIR,7,
NYONYEH,7,
NYONYOR,7,
NYONYOT,7,
NYUNYUT,7,
NYURENG,7,
OBDUKSI,7,
OBELISK,7,Tugu tinggi meruncing
OBJEKAN,7,
OBRALAN,7,
OBROLAN,7,
OBSESIF,7,
OBSOLET,7,
OERSTED,7,
OFENSIF,7,Bersifat menyerang lawan
OFISIAL,7,
OGONIUM,7,
OKARINA,7,
OKLUSIF,7,
OKSALAT,7,
OKSIDAN,7,
OKSIGEN,7,Gas penting bernapas
OKSITON,7,
OKTAGON,7,
OKTOBER,7,Bulan kesepuluh tahun Masehi
OKULASI,7,
OKULTIS,7,
OKUPASI,7,
OLENGAN,7,
OMIKRON,7,
OMNIBUS,7,
OMNIVOR,7,
OMONGAN,7,
OMPRENG,7,
OMPRONG,7,
ONAGATA,7,
ONDEROK,7,
ONDOAFI,7,
ONGKANG,7,
ONKOGEN,7,
ONYOTAN,7,
OPENDIM,7,
OPENKAP,7,
OPERASI,7,Tindakan bedah dokter
OPLOSAN,7,
OPOSISI,7,Pihak penentang pemerintah
OPSETER,7,
OPSINER,7,
OPTATIF,7,
OPTIMAL,7,
OPTIMIS,7,Selalu berpikir positif
OPTIMUM,7,
ORBITAL,7,Lintasan elektron dalam atom
ORDINAL,7,
ORDINAT,7,
ORDINER,7,
OREGANO,7,Rempah daun penyedap masakan
ORGANDI,7,
ORGANEL,7,
ORGANIK,7,
ORGANIS,7,
ORGANON,7,
ORGASME,7,Puncak kenikmatan bercinta
ORIGAMI,7,Seni lipat kertas
ORNAMEN,7,Hiasan penambah keindahan
ORTOEPI,7,
OSILASI,7,
OSKULUM,7,
OSMOSIS,7,
OTENTIK,7,
OTOGRAF,7,
OTOKRAT,7,
OTOLOGI,7,
OTOMASI,7,
OTONOMI,7,Hak mengatur wilayah sendiri
OTORITA,7,
OTOSKOP,7,
OTOTIPI,7,
OVARIUM,7,Indung telur wanita
OVERSTE,7,
OVULASI,7,
PACARAN,7,
PADAHAL,7,
PADAHAN,7,
PADANAN,7,
PADASAN,7,
PADATAN,7,
PADUDAN,7,
PAEMONG,7,
PAGUPON,7,
PAGUTAN,7,
PAHATAN,7,
PAHEMAN,7,
PAKAIAN,7,
PAKANAN,7,
PAKANSI,7,
PAKPUNG,7,
PAKSAAN,7,
PAKSINA,7,
PALAGAN,7,
PALASIK,7,
PALATAL,7,
PALATUM,7,
PALLAWA,7,
PALPASI,7,
PAMEGET,7,
PAMERAN,7,
PAMFLET,7,Surat selebaran cetak
PAMPANG,7,
PANAHAN,7,
PANASEA,7,
PANCAKA,7,
PANCANG,7,Tonggak runcing ditancapkan
PANCING,7,Alat penangkap ikan berkail
PANCONG,7,
PANCUNG,7,Hukuman penggal kepala
PANDANG,7,Arahkan mata melihat
PANDAWA,7,
PANDEGA,7,
PANDEMI,7,Wabah menyebar luas dunia
PANDUAN,7,
PANEKUK,7,Kue dadar tepung manis
PANELIS,7,
PANENAN,7,
PANGGAK,7,
PANGGAL,7,
PANGGAR,7,
PANGGAU,7,
PANGGIH,7,
PANGGIL,7,Menyeru seseorang datang
PANGGON,7,
PANGGUL,7,Bagian pangkal paha
PANGKAH,7,
PANGKAI,7,
PANGKAL,7,Titik awal permulaan
PANGKAS,7,Memotong hingga pendek
PANGKAT,7,Tingkat jabatan seseorang
PANGKEK,7,
PANGKIN,7,
PANGKON,7,
PANGKUR,7,
PANGPET,7,
PANGSEK,7,
PANGSIT,7,Pelengkap mi berisi daging
PANITIA,7,Kelompok pengurus acara
PANITRA,7,
PANJANG,7,
PANJING,7,
PANTANG,7,Hal yang dihindari
PANTEIS,7,
PANTEON,7,
PANTING,7,
PANUTAN,7,Sosok teladan diikuti
PAPARAN,7,
PAPASAN,7,
PAPIRUS,7,Kertas kuno bangsa Mesir
PAPRIKA,7,Sayur mirip cabai besar
PARABEL,7,
PARADAM,7,
PARADOS,7,
PARAFIN,7,
PARAGOG,7,
PARAGON,7,
PARALEL,7,
PARAMEN,7,
PARASIT,7,Numpang hidup merugikan
PARASUT,7,Payung penyelamat pilot
PARIKAN,7,
PARITAS,7,
PARMITU,7,
PARONIM,7,
PARSIAL,7,
PARTIAL,7,
PARTISI,7,Sekat pembatas ruang
PARTNER,7,Rekan pasangan bermain
PARUHAN,7,
PARUNAN,7,
PARUTAN,7,
PARVENU,7,
PASARAN,7,
PASASIR,7,
PASEBAN,7,
PASFOTO,7,
PASIFIK,7,Samudra terluas di dunia
PASILAN,7,
PASIRAH,7,
PASOKAN,7,
PASOWAN,7,
PASTEUR,7,
PASTORI,7,
PASTURA,7,
PASUKAN,7,
PATAHAN,7,
PATERAM,7,
PATETIS,7,
PATIKIM,7,
PATOGEN,7,Bibit penyebab penyakit
PATOKAN,7,
PATOLOG,7,
PATRIAN,7,
PATRIOT,7,Pembela setia negeri
PATROLI,7,Ronda keliling menjaga
PAWUKON,7,
PECAHAN,7,
PECAKAK,7,
PECANDU,7,
PECATUR,7,
PECINAN,7,Permukiman warga Tionghoa
PEDADAH,7,
PEDAGOG,7,
PEDANDA,7,
PEDANSA,7,
PEDIKUR,7,Perawatan kuku kaki
PEDISEL,7,
PEDOFIL,7,Penyuka anak menyimpang
PEDOMAN,7,Panduan penunjuk arah
PEGADAI,7,
PEGASUS,7,Kuda bersayap mitologi Yunani
PEGAWAI,7,Pekerja kantor pemerintah
PEGAWAM,7,
PEGULAT,7,
PEJABAT,7,
PEJALAN,7,
PEJUANG,7,
PEKAKAK,7,
PEKAMUS,7,
PEKASAM,7,
PEKASEH,7,
PEKASIH,7,
PEKATUL,7,
PEKEBUN,7,
PEKEDAI,7,
PEKERJA,7,
PEKERTI,7,
PEKIKAN,7,
PEKIWAN,7,
PEKOJAN,7,
PEKULUN,7,
PELABUR,7,
PELACAK,7,
PELACUR,7,
PELADEN,7,
PELAGAK,7,
PELAGAS,7,
PELAGIS,7,
PELAGRA,7,
PELAHAP,7,
PELAJAR,7,
PELAKON,7,
PELALAH,7,
PELALAI,7,
PELALAU,7,
PELAMAR,7,
PELAMIN,7,
PELANDA,7,
PELANGI,7,Lengkung tujuh warna
PELAPAH,7,
PELAPIS,7,
PELAPOR,7,
PELARAI,7,
PELARIK,7,
PELARIS,7,
PELARUT,7,
PELASAH,7,
PELASAK,7,
PELASIK,7,
PELASUH,7,
PELATAH,7,
PELATIH,7,
PELATUK,7,Bagian pemicu senjata
PELAUNG,7,
PELAWAK,7,
PELAWAN,7,
PELAWAT,7,
PELAYAN,7,
PELAYAR,7,
PELAYAT,7,
PELAYON,7,
PELBAYA,7,
PELEBAT,7,
PELEBON,7,
PELECEH,7,
PELECET,7,
PELECOK,7,
PELECUT,7,
PELEDAK,7,
PELEKAT,7,
PELEKOK,7,
PELEKUK,7,
PELEPAH,7,
PELEPAS,7,
PELERAI,7,
PELESAT,7,
PELESET,7,
PELESIR,7,
PELESIT,7,
PELETAN,7,
PELETEK,7,
PELETER,7,
PELETIK,7,
PELETON,7,Satuan pasukan militer kecil
PELETUP,7,
PELICIN,7,
PELIHAT,7,
PELIKAN,7,Burung berkantung paruh
PELIKEL,7,
PELIMAU,7,
PELIPAT,7,
PELIPIR,7,
PELIPIS,7,Sisi kepala dekat mata
PELIPIT,7,
PELIPUR,7,
PELISIR,7,
PELISIT,7,
PELITUR,7,
PELOCOK,7,
PELOJOK,7,
PELONCO,7,
PELOPAK,7,
PELOPOR,7,Perintis pembuka jalan
PELOROT,7,
PELOSOK,7,Daerah terpencil jauh
PELOSOT,7,
PELOTOT,7,
PELPLES,7,
PELUANG,7,
PELUKAN,7,
PELUKIS,7,
PELULUK,7,
PELULUT,7,
PELUMAS,7,
PELUMAT,7,
PELUMER,7,
PELUNAK,7,
PELUPUH,7,
PELUPUK,7,
PELURUH,7,
PEMABUK,7,
PEMACEK,7,
PEMACET,7,
PEMADAH,7,
PEMADAM,7,
PEMADAN,7,
PEMADAT,7,
PEMAHAT,7,
PEMAJAK,7,
PEMAKAI,7,
PEMAKAL,7,
PEMAKAN,7,
PEMALAK,7,
PEMALAM,7,
PEMALAS,7,
PEMALSU,7,
PEMALUT,7,
PEMAMAH,7,
