answer,length,clue
LAMBDA,6,Huruf Yunani kesebelas
LAMBIT,6,
LAMBUK,6,
LAMBUR,6,
LAMELA,6,
LAMINA,6,
LAMPAI,6,
LAMPAM,6,
LAMPAN,6,
LAMPAR,6,
LAMPAS,6,
LAMPAU,6,Waktu yang telah berlalu
LAMPES,6,
LAMPIK,6,
LAMPIN,6,
LAMPIR,6,
LAMPIT,6,
LAMPOK,6,
LAMPOR,6,
LANANG,6,
LANBAU,6,
LANCAP,6,
LANCAR,6,
LANCIA,6,
LANCIP,6,
LANCIT,6,
LANCUR,6,
LANCUT,6,
LANDAI,6,
LANDAK,6,Binatang berduri tajam
LANDAP,6,
LANDAS,6,Alas sebagai tumpuan
LANDAU,6,
LANDUK,6,
LANDUR,6,
LANDUT,6,
LANGAH,6,
LANGAU,6,
LANGCA,6,
LANGEN,6,
LANGIR,6,
LANGIS,6,
LANGIT,6,Hamparan biru di atas
LANGKA,6,
LANGSE,6,
LANGSI,6,
LANGUH,6,
LANGUT,6,
LANHIR,6,
LANJAI,6,
LANJAK,6,
LANJAM,6,
LANJAR,6,
LANJAU,6,
LANJUK,6,
LANJUR,6,
LANJUT,6,
LANSAI,6,
LANSAR,6,
LANSAT,6,
LANSET,6,
LANSIA,6,
LANSIR,6,
LANTAH,6,
LANTAI,6,Alas dasar ruangan
LANTAK,6,
LANTAM,6,
LANTAN,6,
LANTAR,6,
LANTAS,6,Kemudian setelah itu
LANTIK,6,
LANTIN,6,
LANTIP,6,
LANTUN,6,
LANTUR,6,
LANUGO,6,
LANYAH,6,
LANYAK,6,
LANYAU,6,
LAPANG,6,Luas terbuka dan lega
LAPILI,6,
LAPTOP,6,Komputer jinjing bisa dilipat
LARANG,6,
LARIAN,6,
LARING,6,
LARUNG,6,
LASANA,6,
LASIAN,6,
LASKAR,6,Pasukan tentara pejuang
LATANG,6,
LATEKS,6,Getah cair pohon karet
LATING,6,
LATUNG,6,
LAUTAN,6,
LAVASE,6,
LAWANG,6,
LAWEAN,6,
LAWINA,6,
LAYANG,6,Melambung tinggi di udara
LAYUNG,6,
LEBANG,6,
LEBUNG,6,
LEDANG,6,
LEDENG,6,
LEDING,6,
LEDUNG,6,
LEGASI,6,
LEGATO,6,
LEGIUN,6,Pasukan tentara berjumlah ribuan
LEGOJO,6,
LEGONG,6,
LEGUNG,6,
LEJANG,6,
LEKANG,6,
LEKSEM,6,
LEKSIS,6,
LEKTON,6,
LEKTOR,6,
LEKTUR,6,
LEKUNG,6,
LELABI,6,
LELAKI,6,
LELANG,6,Jual tawar tertinggi
LELATU,6,
LELAWA,6,
LELEWA,6,
LELUNG,6,
LELURI,6,
LEMANG,6,
LEMARI,6,Rumah baju lipat
LEMBAB,6,
LEMBAH,6,Tanah rendah antar gunung
LEMBAI,6,
LEMBAK,6,
LEMBAM,6,
LEMBAN,6,
LEMBAP,6,
LEMBAR,6,Satu halaman kertas
LEMBEK,6,
LEMBIK,6,
LEMBOK,6,
LEMBUR,6,Kerja lewat jam kantor
LEMBUT,6,
LEMENA,6,
LEMIDI,6,
LEMPAH,6,
LEMPAI,6,
LEMPAM,6,
LEMPAP,6,
LEMPAR,6,Buang jauh pakai tangan
LEMPEM,6,
LEMPER,6,
LEMPIT,6,
LEMPOH,6,
LEMPOK,6,
LEMPUH,6,
LEMPUK,6,
LEMURU,6,
LENCET,6,
LENCIR,6,
LENCIT,6,
LENCUN,6,
LENDEH,6,
LENDER,6,
LENDIR,6,Cairan pekat dan licin
LENDOT,6,
LENDUT,6,
LENGAH,6,Kurang waspada sesaat
LENGAI,6,
LENGAK,6,
LENGAN,6,Penghubung bahu tangan
LENGAR,6,
LENGAS,6,
LENGAT,6,
LENGAU,6,
LENGER,6,
LENGIT,6,
LENGOH,6,
LENGOS,6,
LENGUH,6,
LENING,6,
LENJAN,6,
LENONG,6,
LENSER,6,
LENSET,6,
LENTIK,6,
LENTOK,6,
LENTUK,6,
LENTUM,6,
LENTUN,6,
LENTUR,6,Mudah dibengkokkan tanpa patah
LENTUS,6,
LENUNG,6,
LENYAH,6,
LENYAI,6,
LENYAK,6,
LENYAP,6,Hilang tanpa jejak
LENYAU,6,
LENYEH,6,
LENYET,6,
LENYUT,6,
LEONID,6,
LEPANG,6,
LEPERI,6,
LEPLAP,6,
LERANG,6,
LERENG,6,Bagian miring gunung
LESANG,6,
LESING,6,
LESNAR,6,
LESTEK,6,
LESUNG,6,Alat penumbuk padi
LETANG,6,
LETING,6,
LETNAN,6,Pangkat perwira pertama
LETUNG,6,
LIARAN,6,
LIBERO,6,
LIBIDO,6,
LIFTER,6,
LIGASI,6,
LIGNIN,6,
LIGNIT,6,
LIKUID,6,
LIMBAH,6,Sisa buangan pabrik
LIMBAI,6,
LIMBAK,6,
LIMBAN,6,
LIMBAT,6,
LIMBUK,6,
LIMBUR,6,
LIMPAH,6,
LIMPAP,6,
LIMPAS,6,
LIMPAU,6,
LIMPIT,6,
LIMPOH,6,
LINANG,6,
LINCAH,6,
LINCAK,6,
LINCAM,6,
LINCIR,6,
LINCUN,6,
LINDAK,6,
LINDAP,6,
LINDAS,6,
LINDIK,6,
LINDIS,6,
LINDUR,6,
LINEAR,6,
LINGAR,6,
LINGAT,6,
LINGGA,6,
LINGGI,6,
LINGSA,6,
LINGSU,6,
LINIER,6,
LINING,6,
LINJAK,6,
LINTAH,6,Hewan air penghisap darah
LINTAP,6,
LINTAR,6,
LINTAS,6,Jalur kendaraan umum
LINTIR,6,
LINTUH,6,
LINTUP,6,
LINYAK,6,
LINYAR,6,
LIPASE,6,
LIPLAP,6,
LIRIDA,6,
LISANI,6,
LISONG,6,
LISTER,6,
LITANI,6,
LITIUM,6,
LITSUS,6,
LOAKAN,6,
LOBANG,6,
LODONG,6,
LOGIKA,6,Cara berpikir rasional
LOKASI,6,Letak suatu tempat
LOKIKA,6,
LOKLOK,6,
LOKSEK,6,
LOKSUN,6,
LOKUSI,6,
LOLENG,6,
LOLONG,6,
LOMBAR,6,
LOMBOK,6,Buah kecil rasa pedas
LOMPAT,6,Loncat menjauhi tanah
LOMPOK,6,
LONCAT,6,Gerakan kaki melayang
LONCEK,6,
LONCER,6,
LONCOS,6,
LONENG,6,
LONGOK,6,
LONJAK,6,
LONJOR,6,
LONTAI,6,
LONTAR,6,
LONTOK,6,
LONYOK,6,
LORBER,6,
LORENG,6,
LORONG,6,Jalan sempit memanjang
LOSION,6,Cairan perawat kulit
LOSMEN,6,Penginapan murah sewa kamar
LOSONG,6,
LOTENG,6,Ruang di atas rumah
LOTONG,6,
LOWONG,6,
LOYANG,6,
LOYONG,6,
LUAPAN,6,
LUARAN,6,
LUASAN,6,
LUBANG,6,Rongga menganga di permukaan
LUDING,6,
LUDRUK,6,
LUHUNG,6,
LUMANG,6,
LUMBAL,6,
LUMPIA,6,Gulungan kulit isi rebung
LUMPUH,6,
LUMPUK,6,
LUMPUR,6,Tanah becek berair
LUMRAH,6,
LUMSUM,6,
LUNCAI,6,
LUNCAS,6,
LUNCUR,6,Bergerak cepat menurun
LUNGSE,6,
LUNGUN,6,
LUNJUR,6,
LUNTAS,6,
LUNTUR,6,
LUNYAH,6,
LUNYAI,6,
LUPUNG,6,
LUTUNG,6,
LUWENG,6,
MABRUR,6,
MACANG,6,
MADALI,6,
MADANG,6,
MADANI,6,
MADDAH,6,
MADEWI,6,
MADONA,6,
MADRAS,6,Jenis kain katun kuat
MAESAN,6,
MAFELA,6,
MAFHUM,6,
MAGANG,6,Praktik kerja sambil belajar
MAGLUB,6,
MAGNET,6,Benda penarik logam besi
MAGNUM,6,Botol besar berisi anggur
MAGOBI,6,
MAGRIB,6,
MAGRUR,6,
MAHANG,6,
MAHBUB,6,
MAHESA,6,
MAHFUL,6,
MAHFUZ,6,
MAHISA,6,
MAHMUD,6,Patut mendapat pujian
MAHONI,6,Pohon peneduh kayu keras
MAHRAJ,6,
MAHRAM,6,
MAHSAR,6,
MAHSUL,6,
MAIMUN,6,
MAINAN,6,
MAIRAT,6,
MAJAAN,6,
MAJASI,6,
MAJATI,6,
MAJLIS,6,
MAJONG,6,
MAJUNG,6,
MAJUSI,6,
MAKARA,6,
MAKBUD,6,
MAKBUL,6,
MAKCIK,6,Adik perempuan ibu
MAKDAN,6,
MAKENA,6,
MAKIAN,6,
MAKING,6,
MAKLAF,6,
MAKLUM,6,Paham dan mengerti keadaan
MAKLUN,6,
MAKMAL,6,Ruang percobaan penelitian
MAKMUM,6,
MAKMUR,6,
MAKOTA,6,
MAKRUF,6,
MAKRUH,6,
MAKSIM,6,
MAKSUD,6,Niat dalam hati
MAKSUM,6,
MAKTAB,6,
MAKTUB,6,
MAKULA,6,
MAKZUL,6,
MALAIK,6,
MALAKA,6,
MALANG,6,Ditimpa nasib sial
MALAUN,6,
MALIKI,6,
MALING,6,Pengambil barang secara diam-diam
MALUNG,6,
MAMANG,6,
MAMANO,6,
MAMBEK,6,
MAMPAI,6,
MAMPAT,6,
MAMPIR,6,Singgah sejenak
MAMPUS,6,Mati dengan kasar
MANCIS,6,
MANCIT,6,
MANCUR,6,
MANDAH,6,
MANDAI,6,
MANDAM,6,
MANDAR,6,
MANDAT,6,Amanat dan wewenang
MANDAU,6,
MANDEH,6,
MANDEK,6,
MANDIL,6,
MANDIR,6,Sapaan untuk hakim
MANDOR,6,Pengawas para pekerja
MANDUL,6,
MANDUR,6,
MANGAN,6,
MANGAP,6,
MANGAS,6,
MANGAU,6,
MANGGA,6,Buah tropis berbiji pipih
MANGIR,6,
MANGSA,6,Korban sang predator
MANGSI,6,
MANGUN,6,
MANGUT,6,
MANIAK,6,Penggemar berat sesuatu
MANILA,6,Kertas tebal sampul buku
MANIRA,6,
MANISE,6,
MANJAU,6,
MANJUR,6,Ampuh dan mujarab
MANORA,6,
MANSET,6,Kancing di lengan baju
MANTAN,6,
MANTAP,6,
MANTEL,6,Pakaian luar penghangat tubuh
MANTEN,6,
MANTIK,6,
MANTOL,6,
MANTRA,6,Ucapan sakti berulang
MANTRI,6,
MANTUK,6,
MANUAL,6,Dikerjakan langsung dengan tangan
MANULA,6,Orang lanjut usia
MANUWA,6,
MANYAR,6,
MANZIL,6,Tempat singgah bermalam
MARAJA,6,
MARBUT,6,
MARDUD,6,
MARFUK,6,
MARGIN,6,Batas tepi halaman
MARHUM,6,
MARIKH,6,
MARIMU,6,
MARINA,6,Pelabuhan khusus kapal pesiar
MARINE,6,Korps pasukan laut
MARJIK,6,
MARJIN,6,
MARKAH,6,
MARKAS,6,Pusat komando pasukan
MARKIS,6,
MARLIN,6,Ikan laut berparuh panjang
MARMAR,6,
MARMER,6,Batu lantai mengkilap
MARMOT,6,
MARMUT,6,
MARTIL,6,Palu besar pemukul
MARTIR,6,Orang gugur membela keyakinan
MARWAH,6,
MARWAS,6,
MASALA,6,Alas untuk salat
MASASE,6,
MASAYU,6,
MASBUK,6,
MASDAR,6,
MASEHI,6,Perhitungan tahun Nasrani
MASGUL,6,
MASHAF,6,
MASHUR,6,
MASJID,6,Tempat ibadah umat Islam
MASKAT,6,
MASKER,6,Penutup wajah pelindung
MASKON,6,
MASKOT,6,Lambang pembawa keberuntungan
MASOHI,6,
MASORI,6,
MASOYI,6,
MASRUM,6,
MASSAL,6,
MASTER,6,Gelar pendidikan pascasarjana
MASTIK,6,
MASYUK,6,
MATANG,6,Sudah masak siap disantap
MATENG,6,
MATERI,6,Bahan atau benda nyata
MATINE,6,
MATLAK,6,
MATRAS,6,Alas empuk olahraga
MATRES,6,
MATRIS,6,
MATROS,6,
MAUJUD,6,
MAUKIF,6,
MAUKUF,6,
MAULAI,6,
MAULID,6,
MAULUD,6,
MAUPUN,6,
MAWEDA,6,
MAYANG,6,
MAYENG,6,
MAYUNG,6,
MAZBAH,6,
MAZHAB,6,
MAZKUR,6,
MAZMUR,6,Nyanyian puji-pujian keagamaan
MBAKYU,6,
MEDALI,6,Penghargaan juara emas
MEDANG,6,
MEDELI,6,
MEDIAL,6,
MEDIAN,6,
MEDIUM,6,Ukuran baju sedang
MEDULA,6,
MEDUSA,6,Monster berambut ular Yunani
MEGANG,6,Tradisi menyambut bulan puasa
MEJANA,6,
MEJENG,6,
MELABU,6,
MELAGA,6,
MELAGU,6,
MELAJU,6,
MELAKA,6,
MELALI,6,
MELARU,6,
MELASE,6,
MELATA,6,
MELATI,6,Bunga putih kecil harum
MELAUR,6,
MELAUT,6,
MELAWA,6,
MELAYU,6,
MELELA,6,
MELENG,6,
MELEPA,6,
MELIAT,6,
MELING,6,
MELIUK,6,
MELOAK,6,
MELOBI,6,
MELODI,6,Rangkaian nada berurutan indah
MELOYA,6,
MELUAH,6,
MELUAR,6,
MELUAS,6,
MELUAT,6,
MELUCU,6,
MELUKU,6,
MELULI,6,
MELULU,6,
MELUTI,6,
MEMACU,6,
MEMADU,6,
MEMAJU,6,
MEMAKI,6,
MEMAKU,6,
MEMALU,6,
MEMANG,6,
MEMAUI,6,
MEMAUT,6,
MEMBAL,6,
MEMBEA,6,
MEMBEO,6,
MEMBLE,6,
MEMEDA,6,
MEMEDI,6,
MEMEKA,6,
MEMIAT,6,
MEMICU,6,
MEMIUH,6,
MEMOAR,6,Kisah pengalaman hidup pribadi
MEMORI,6,Simpanan ingatan otak
MEMPAN,6,Ampuh dan manjur
MEMPER,6,
MEMUAI,6,
MEMUAT,6,
MEMUJA,6,
MEMUJI,6,
MEMULA,6,
MENAGA,6,
MENAIK,6,
MENAKI,6,
MENALA,6,
MENALU,6,
MENAMU,6,
MENANG,6,Unggul dalam pertandingan
MENARA,6,Penjaga langit kota
MENARI,6,
MENATA,6,
MENATO,6,
MENATU,6,
MENCAK,6,
MENCIT,6,
MENCOK,6,
MENCOS,6,
MENDAK,6,
MENDAP,6,
MENDEM,6,
MENDOA,6,
MENDUA,6,
MENDUR,6,
MENDUT,6,
MENEJA,6,
MENEMU,6,
MENERA,6,
MENGAH,6,
MENGAP,6,
MENGEH,6,
MENGET,6,
MENGGA,6,
MENGOK,6,
MENGOR,6,
MENGOT,6,
MENHIR,6,
MENIGA,6,
MENILA,6,
MENIPU,6,
MENIRA,6,
MENIUP,6,
MENJAK,6,
MENONG,6,
MENSIU,6,
MENTAH,6,
MENTAK,6,
MENTAL,6,Kondisi batin dan pikiran
MENTAS,6,
MENTIS,6,
MENTOK,6,
MENTOL,6,Zat pemberi rasa dingin
MENTOR,6,Pembimbing yang berpengalaman
MENTUA,6,
MENTUL,6,
MENUAI,6,
MENUAL,6,
MENUAM,6,
MENUAS,6,
MENUBA,6,
MENUET,6,
MENUIL,6,
MENUJU,6,
MENUNG,6,
MENYAN,6,
MENYUA,6,
MERABA,6,
MERAGA,6,
MERAGI,6,
MERAIH,6,
MERAJA,6,
MERAMU,6,
MERANA,6,
MERANG,6,
MERAPU,6,
MERASA,6,
MERASI,6,
MERATA,6,
MERAUM,6,
MERAUN,6,
MERAWI,6,
MERAYU,6,
MERBAH,6,
MERBAK,6,
MERBAU,6,
MERBOT,6,
MERBUK,6,
MERCON,6,
MERCUN,6,
MERDUK,6,
MEREDA,6,
MEREKA,6,
MERENG,6,
MERGAT,6,
MERGER,6,Penggabungan dua perusahaan
MERGUK,6,
MERGUL,6,
MERIAH,6,
MERIAM,6,Senjata berat berlaras besar
MERIAP,6,
MERIAS,6,
MERICA,6,Bumbu pedas bulat kecil
MERING,6,
MERINO,6,
MERJAN,6,
MERJER,6,
MERKAH,6,
MERSIK,6,
MERTUA,6,Orang tua pasangan
MERUAH,6,
MERUAL,6,
MERUAP,6,
MERUBI,6,
MERUGI,6,
MERUKU,6,
MERUPA,6,
MESARA,6,
MESIAS,6,Juru selamat yang dinanti
MESJID,6,
MESKAT,6,
METANA,6,Gas rawa mudah terbakar
METARI,6,
METEOR,6,Bintang jatuh berpijar
METODE,6,Cara sistematis melakukan sesuatu
METRIK,6,Sistem satuan pengukuran
METRIS,6,
METRUM,6,
MEWARI,6,
MEWIRU,6,
MEZBAH,6,
MIASMA,6,
MIGRAN,6,Orang yang berpindah tempat
MIGREN,6,Sakit kepala sebelah
MIHRAB,6,
MIKRAJ,6,
MIKROB,6,
MIKRON,6,
MIKSER,6,
MILIAR,6,Seribu juta jumlahnya
MILIEU,6,
MILISI,6,Pasukan rakyat bersenjata
MILIUN,6,
MIMBAR,6,Panggung tempat berkhotbah
MIMOSA,6,Tanaman perdu berduri
MINATU,6,
MINDER,6,
MINGGU,6,Tujuh hari lamanya
MINHAJ,6,
MINIUM,6,
MINTAK,6,
MINYAK,6,Cairan licin dapur
MIOPIA,6,
MIOSIS,6,
MIOTIK,6,
MIRING,6,
MISBAH,6,
MISKAL,6,
MISKIN,6,
MISTAR,6,
MISTER,6,Sapaan pria asing
MISTIK,6,Gaib tak terjangkau akal
MISTIS,6,
MISTRI,6,
MISWAT,6,
MITASI,6,
MODERN,6,Gaya hidup masa kini
MOHAIR,6,
MOJANG,6,
MOMONG,6,
MONCOR,6,
MONDOK,6,
MONODI,6,
MONSUN,6,
MONTIR,6,Ahli perbaikan mesin kendaraan
MONTIT,6,
MONTOK,6,
MONYET,6,Primata suka pisang
MONYOS,6,
MOPELA,6,
MORDAN,6,
MORENG,6,
MORFEM,6,
MORFIN,6,Pereda nyeri dari opium
MORMON,6,
MORONG,6,
MORTAR,6,Wadah penumbuk halus
MORTIR,6,Meriam kecil pendek
MOSAIK,6,Seni tempel kepingan warna
MOSTER,6,Bumbu kuning rasa pedas
MOYANG,6,Leluhur zaman dahulu
MOZAIK,6,
MUADIN,6,
