answer,length,clue
SUBTONIK,8,
SUBVERSI,8,
SUDUAYAH,8,
SUKACITA,8,
SUKARELA,8,
SUKSESIF,8,
SUKUISME,8,
SULAIMAN,8,
SULINGAN,8,
SULTANAT,8,
SUMANGAT,8,
SUMBATAN,8,
SUMENGIT,8,
SUMPITAN,8,
SUMURUNG,8,
SUNBULAT,8,
SUNDUKAN,8,
SUNDULAN,8,
SUNDUSIN,8,
SUNGGING,8,
SUNGKAWA,8,Duka atas kematian
SUNGSANG,8,
SUNTIABU,8,
SUNTIKAN,8,
SUNUKUNG,8,
SUPERIOR,8,Berkedudukan lebih tinggi
SUPERJET,8,
SUPLEMEN,8,Tambahan untuk melengkapi
SUPORTER,8,
SUPORTIF,8,
SUPRESIF,8,
SUPRESOR,8,
SURABAYA,8,
SURALAYA,8,
SURALOKA,8,
SUREALIS,8,
SUSASTRA,8,
SUSPENSI,8,Peredam guncangan kendaraan
SUSTERAN,8,
SWABAKAR,8,
SWADARMA,8,
SWADIDIK,8,
SWAGRIYA,8,
SWAHARGA,8,
SWAIMBAS,8,
SWAKARSA,8,
SWAKARYA,8,
SWALAYAN,8,Toko ambil barang sendiri
SWAPRAJA,8,
SWASRAYA,8,
SWASTIKA,8,Lambang khas rezim Nazi
SWATABUR,8,
SWAUSAHA,8,
SYAFAKAT,8,
SYAHADAN,8,
SYAHADAT,8,
SYAHRIAH,8,
SYAHSIAH,8,
SYAJARAH,8,
SYAJARAT,8,
SYAMSIAH,8,
SYAMSIAT,8,
SYANTUNG,8,
SYARAHAN,8,
SYAREKAT,8,
SYARIFAH,8,
SYARIKAT,8,Persekutuan atau perhimpunan
SYUBAHAT,8,
SYUKURAN,8,
TABRAKAN,8,
TABULASI,8,
TABUNGAN,8,
TAFSIRAN,8,
TAHBISAN,8,
TAHLILAN,8,
TAJRIBAH,8,
TAKBIRAN,8,
TAKEYARI,8,
TAKHAYUL,8,Kepercayaan pada hal gaib
TAKLIKAT,8,
TAKLIMAT,8,
TAKLUKAN,8,
TAKMURNI,8,
TAKSIRAN,8,
TALABIAH,8,
TAMBAHAN,8,
TAMBAKAN,8,
TAMBALAN,8,
TAMBATAN,8,
TAMBORIN,8,Rebana kecil berkerincing logam
TAMBUHAN,8,
TAMBUNAN,8,
TAMPALAN,8,
TAMPARAN,8,
TAMPIKAN,8,
TAMSILAN,8,
TANBIHAT,8,
TANDIKAT,8,
TANDUKAN,8,
TANGANAN,8,
TANGGANG,8,
TANGGUNG,8,Memikul suatu risiko
TANGISAN,8,
TANGLUNG,8,
TANJAKAN,8,
TANJIDOR,8,
TANJIDUR,8,
TANWUJUD,8,
TANZANIA,8,
TAPESTRI,8,
TAPROFIT,8,
TAPTIBAU,8,
TASALSUL,8,
TASYAHUD,8,
TASYAKUR,8,
TASYAYUH,8,
TAULADAN,8,
TAWARIKH,8,
TAYANGAN,8,
TAZKIRAH,8,
TEBAKANG,8,
TEBANGAN,8,
TEBERSIT,8,
TEGANGAN,8,
TEKERSIK,8,
TEKNIFON,8,
TEKNIKUS,8,
TEKNONIM,8,
TEKTONIK,8,Pergerakan lapisan kerak bumi
TEKTONIS,8,
TELABANG,8,
TELANJUR,8,
TELANTAR,8,
TELEFONI,8,
TELEFOTO,8,
TELEGRAF,8,Pengirim pesan lewat kawat
TELEGRAM,8,Kabar terkirim lewat kawat
TELEGRAP,8,
TELEKUNG,8,
TELEMPAP,8,
TELEPATI,8,Komunikasi pikiran jarak jauh
TELERANG,8,
TELESKOP,8,Alat pengintai bintang
TELEVISI,8,Kotak gambar bersuara rumah
TELIKUNG,8,
TELIMPUH,8,
TELUNJUK,8,Jari kedua sesudah jempol
TEMALANG,8,
TEMANGAU,8,
TEMANGGA,8,
TEMANTEN,8,
TEMBADAU,8,
TEMBAKAN,8,
TEMBAKAU,8,Daun kering bahan rokok
TEMBAKUL,8,
TEMBARAU,8,
TEMBATAR,8,
TEMBEKAR,8,
TEMBELOK,8,
TEMBERAM,8,
TEMBERAS,8,
TEMBEREK,8,
TEMBERIH,8,
TEMBEROS,8,
TEMBIANG,8,
TEMBIKAI,8,
TEMBIKAR,8,Barang gerabah tanah liat
TEMBILAR,8,
TEMBOLOK,8,
TEMBUSAN,8,
TEMENUNG,8,
TEMILANG,8,
TEMPAHAN,8,
TEMPALAK,8,
TEMPATAN,8,
TEMPAWAK,8,
TEMPAWAN,8,
TEMPAYAK,8,
TEMPAYAN,8,
TEMPELAK,8,
TEMPELAN,8,
TEMPERAS,8,
TEMPERAU,8,
TEMPIKAN,8,
TEMPILAI,8,
TEMPINAH,8,
TEMPINIS,8,
TEMPONEK,8,
TEMPORAL,8,
TEMPORER,8,
TEMPOROK,8,
TEMPOYAK,8,
TEMPOYAN,8,
TEMPUNAI,8,
TEMPUNIK,8,
TEMPURAS,8,
TENDENSI,8,
TENGADAH,8,
TENGAHAN,8,
TENGALAN,8,
TENGGALA,8,
TENGGANG,8,Batas waktu yang diberi
TENGGARA,8,Arah mata angin serong
TENGGIRI,8,
TENGGULI,8,
TENGKANG,8,
TENGKING,8,
TENGTENG,8,
TENTAKEL,8,Lengan peraba gurita
TENTAMEN,8,
TENTATIF,8,
TENTAWAN,8,
TENTERAM,8,
TENUNGAN,8,
TEODOLIT,8,
TEOKRASI,8,
TEOLOGIS,8,
TEORETIS,8,
TEOSOFIS,8,
TEPEKONG,8,
TEPERCIK,8,
TEPERCIT,8,
TEPERGOK,8,
TEPTIBAU,8,
TEPURANG,8,
TERADILI,8,
TERAJANG,8,
TERAKHIR,8,
TERAKOTA,8,
TERALANG,8,
TERALING,8,
TERAMBAH,8,
TERAMBAU,8,
TERAMBIL,8,
TERAMPAI,8,
TERAMPIL,8,
TERANCAM,8,
TERANDAL,8,
TERANDAM,8,
TERANDUH,8,
TERANGIN,8,
TERANJUR,8,
TERANTAI,8,
TERANTAR,8,
TERANTUK,8,
TERANYAR,8,
TERAPANG,8,
TERAPUNG,8,
TERARIUM,8,
TERASING,8,
TERASPAL,8,
TERATASI,8,
TERAWANG,8,
TERAWASI,8,
TERAYOMI,8,
TERBABAR,8,
TERBABAS,8,
TERBABIT,8,
TERBAGUS,8,
TERBAKAR,8,
TERBALIK,8,
TERBASMI,8,
TERBATAS,8,
TERBAWAH,8,
TERBAYAN,8,
TERBEBAR,8,
TERBEBAS,8,
TERBEDOL,8,
TERBELIT,8,
TERBENAM,8,
TERBENAR,8,
TERBESAR,8,
TERBIASA,8,
TERBIKIN,8,
TERBIRIT,8,
TERBITAN,8,
TERBUANG,8,
TERBUJUR,8,
TERBUKTI,8,
TERBURAI,8,
TERCABIK,8,
TERCABUT,8,
TERCACAK,8,
TERCACAT,8,
TERCAGAK,8,
TERCAKUP,8,
TERCALAR,8,
TERCAPAI,8,
TERCAPAK,8,
TERCATAT,8,
TERCEBUR,8,
TERCECAH,8,
TERCEGAH,8,
TERCEKAM,8,
TERCEKIH,8,
TERCEKIK,8,
TERCELUS,8,
TERCEMAR,8,
TERCEMAS,8,
TERCERAI,8,
TERCERAP,8,
TERCETUS,8,
TERCIDUK,8,
TERCINTA,8,
TERCIPTA,8,
TERCIRIT,8,
TERCOANG,8,
TERCOCOK,8,
TERCOGOK,8,
TERCOLOK,8,
TERCUPAI,8,
TERCURAH,8,
TERDAKWA,8,
TERDAPAT,8,
TERDEDAH,8,
TERDEKAT,8,
TERDEPAN,8,
TERDESAK,8,
TERDUDUK,8,
TEREMPAP,8,
TEREMPAS,8,
TERENANG,8,
TERENCAH,8,
TERENDAK,8,
TERENDAM,8,
TERENTAK,8,
TERENTAS,8,
TERENYUH,8,
TERERENG,8,
TERFOKUS,8,
TERGADAI,8,
TERGAGAU,8,
TERGAMAK,8,
TERGAPAI,8,
TERGARAP,8,
TERGARUK,8,
TERGEDOR,8,
TERGEGAR,8,
TERGEGAS,8,
TERGELAK,8,
TERGERAI,8,
TERGERAK,8,
TERGERUS,8,
TERGETAH,8,
TERGIGIT,8,
TERGILAS,8,
TERGOLEK,8,
TERGOLOK,8,
TERGOPOH,8,
TERGORES,8,
TERGUGAH,8,
TERGUGAT,8,
TERGUGUK,8,
TERGULIR,8,
TERGULUT,8,
TERGURAT,8,
TERGUSUR,8,
TERGUYUR,8,
TERHADAP,8,
TERHAPUS,8,
TERHASUT,8,
TERHENTI,8,
TERHIBUR,8,
TERHISAB,8,
TERHUKUM,8,
TERHUNUS,8,
TERIAKAN,8,
TERIMBAS,8,
TERIMBAU,8,
TERIMPIT,8,
TERINCIT,8,
TERINDAH,8,
TERINDIL,8,
TERINGAT,8,
TERINJAK,8,
TERIPANG,8,
TERJAJAH,8,
TERJAJAR,8,
TERJALIN,8,
TERJAMAH,8,
TERJAMIN,8,
TERJARAK,8,
TERJATUH,8,
TERJEBAK,8,
TERJEGIL,8,
TERJELAK,8,
TERJELMA,8,
TERJEMAH,8,
TERJEMUR,8,
TERJERAT,8,
TERJOTOS,8,
TERJULAI,8,
TERJULUR,8,
TERJUMPA,8,
TERJUNAM,8,
TERJURAI,8,
TERKABAR,8,
TERKABUL,8,
TERKACAU,8,
TERKAMAN,8,
TERKANAN,8,
TERKAPAR,8,
TERKATUP,8,
TERKAYAI,8,
TERKEBAT,8,
TERKECAI,8,
TERKECOH,8,
TERKEDAI,8,
TERKEDIK,8,
TERKEDIP,8,
TERKEJAM,8,
TERKEJAR,8,
TERKEJUT,8,
TERKELAP,8,
TERKELIK,8,
TERKELUH,8,
TERKELUK,8,
TERKEMPA,8,
TERKENAL,8,
TERKEPAL,8,
TERKEPIL,8,
TERKEPOH,8,
TERKERAK,8,
TERKERAT,8,
TERKERUT,8,
TERKESAN,8,
TERKETUK,8,
TERKIKIS,8,
TERKILAS,8,
TERKILAT,8,
TERKIMAH,8,
TERKIRIM,8,
TERKISAH,8,
TERKOBAR,8,
TERKOCAK,8,
TERKOKOL,8,
TERKOKOT,8,
TERKOTAK,8,
TERKUBAK,8,
TERKUBUR,8,
TERKUCAI,8,
TERKUCAK,8,
TERKUCIL,8,
TERKUJUT,8,
TERKULAI,8,
TERKUNCI,8,
TERKUPAS,8,
TERKURAS,8,
TERKUTUK,8,
TERLACAK,8,
TERLAHIR,8,
TERLALAH,8,
TERLALAI,8,
TERLANDA,8,
TERLARIS,8,
TERLARUT,8,
TERLATIH,8,
TERLAWAN,8,
TERLAYAH,8,
TERLAYAK,8,
TERLAYAP,8,
TERLEBIH,8,
TERLEBUR,8,
TERLECAH,8,
TERLEKAT,8,
TERLELAP,8,
TERLEPAS,8,
TERLETAK,8,
TERLEWAT,8,
TERLIBAT,8,
TERLIHAT,8,
TERLIPUT,8,
TERLUANG,8,
TERLUCUT,8,
TERLUKIS,8,
TERLULUK,8,
TERLUPUT,8,
TERMAKAN,8,
TERMASUK,8,
TERMESRA,8,
TERMILIK,8,
TERMINAL,8,Stasiun akhir bus
TERMINUM,8,
TERMINUS,8,Titik akhir jalur kereta
TERMULIA,8,
TERNANAR,8,
TERNILAI,8,
TERNISTA,8,
TERNUKIL,8,
TERNYANA,8,
TERNYATA,8,
TEROBATI,8,
TEROBONG,8,
TEROMBOL,8,
TEROMPAH,8,
TEROMPET,8,
TERONDOL,8,
TERONGKO,8,
TEROPONG,8,Alat pengintai benda jauh
TERPACAK,8,
TERPACUL,8,
TERPAJAN,8,
TERPAKAI,8,
TERPAKSA,8,
TERPALIS,8,
TERPALIT,8,
TERPALUT,8,
TERPASAK,8,
TERPATRI,8,
TERPECAH,8,
TERPEGUN,8,
TERPEJAM,8,
TERPEKAK,8,
TERPEKIK,8,
TERPELUK,8,
TERPEPER,8,
TERPEPET,8,
TERPERUK,8,
TERPETIK,8,
TERPICIT,8,
TERPIJIT,8,
TERPIKAT,8,
TERPIKIR,8,
TERPILAH,8,
TERPILIH,8,
TERPINTA,8,
TERPISAH,8,
TERPOJOK,8,
TERPUJUK,8,
TERPUKAU,8,
TERPUKUL,8,
TERPULUT,8,
TERPUPUK,8,
TERPUPUS,8,
TERPURUK,8,
TERPUTAR,8,
TERPUTUS,8,
TERSABAR,8,
TERSABET,8,
TERSABUR,8,
TERSADAI,8,
TERSADAP,8,
TERSADAR,8,
TERSAKAT,8,
TERSALAH,8,
TERSALAI,8,
TERSALUR,8,
TERSALUT,8,
TERSAMAI,8,
TERSAPUT,8,
TERSARUK,8,
TERSASAR,8,
TERSAYAT,8,
TERSEBAB,8,
TERSEBAR,8,
TERSEBUT,8,
TERSEDIA,8,
TERSEDOT,8,
TERSEKAP,8,
TERSEKAT,8,
TERSELAK,8,
TERSELAM,8,
TERSELAP,8,
TERSELAT,8,
TERSELIP,8,
TERSELIT,8,
TERSEMAI,8,
TERSEMAT,8,
TERSENAK,8,
TERSEPAH,8,
TERSEPAI,8,
TERSEPIT,8,
TERSEPUH,8,
TERSEPUK,8,
TERSERAH,8,
TERSERAK,8,
TERSERAP,8,
TERSERAT,8,
TERSERET,8,
TERSEROK,8,
TERSEROT,8,
TERSESAK,8,
TERSESAP,8,
TERSESAT,8,
TERSIHIR,8,
TERSIKSA,8,
TERSIKUT,8,
TERSILAM,8,
TERSILAU,8,
TERSIRAH,8,
TERSIRAP,8,
TERSIRAT,8,
TERSIREP,8,
TERSISIH,8,
TERSISIP,8,
TERSOBOK,8,
TERSOHOR,8,
TERSUDUT,8,
TERSUGUH,8,
TERSUJUD,8,
TERSURAT,8,
TERSURUK,8,
TERSURUT,8,
TERSUSUL,8,
TERSUSUN,8,
TERTABUR,8,
TERTAGIH,8,
TERTAHAN,8,
TERTANAM,8,
TERTANDA,8,
TERTARIK,8,
TERTAWAN,8,
TERTEBAR,8,
TERTEGAK,8,
TERTEGUK,8,
TERTEGUN,8,
TERTEKAN,8,
TERTEKUN,8,
TERTELAN,8,
TERTENTU,8,
TERTIDUR,8,
TERTIKAM,8,
TERTIMBA,8,
TERTIMPA,8,
TERTOLAK,8,
TERTUDUH,8,
TERTUKAR,8,
TERTULIS,8,
TERTUMPU,8,
TERTUNDA,8,
TERTUSUK,8,
TERTUTUP,8,
TERTUTUR,8,
TERULANG,8,
TERUMBUK,8,
TERUNGKU,8,
TERUNJUR,8,
TERUNTAI,8,
TERUNTUK,8,
TERUNTUM,8,
TERUPAYA,8,
TERUTAMA,8,
TERWALAK,8,
TERWUJUD,8,
TESAURUS,8,
TESERGAP,8,
TESERLAH,8,
TESTAMEN,8,
TESTIKEL,8,Kelenjar kelamin laki-laki
TETAMPAH,8,
TETAMPAN,8,
TETANGGA,8,Penghuni rumah sebelah
THAILAND,8,Negeri gajah putih ASEAN
TIJANIAH,8,
TIKUNGAN,8,Belokan jalan tajam
TIMBALAN,8,
TIMBRUNG,8,
TIMBUNAN,8,
TIMPALAN,8,
TIMPANUM,8,
TINDAKAN,8,
TINDASAN,8,
TINDAWAN,8,
TINDIHAN,8,
TINGGUNG,8,
TINGTING,8,
TINGTONG,8,
TINJAUAN,8,
TIONGHOA,8,
TIONGKOK,8,Nama resmi negeri Cina
TIPOGRAF,8,
TIPOLOGI,8,
TIRAMISU,8,Kue kopi khas Italia
TIROKSIN,8,
TITANIUM,8,Logam kuat tahan karat
TITILASI,8,
TITINADA,8,
TITISARA,8,
TOBRALKO,8,
TOKSEMIA,8,
TONETIKA,8,
TONGGARA,8,
TONGGONG,8,
TONGKANG,8,Perahu besar pengangkut muatan
TONGKENG,8,
TONGKONG,8,
TONGSENG,8,
TONGTONG,8,
TONJOLAN,8,
TONTONAN,8,
TOPANGAN,8,
TOPONIMI,8,
TORPEDOR,8,
TRAKTASI,8,
TRANSFER,8,Beralih ke tempat lain
TRANSISI,8,Masa peralihan keadaan
TRANSITO,8,
TRANSPOR,8,Sarana pengangkutan barang
TRAVESTI,8,
TREMBESI,8,
TRIATLON,8,
TRIBRATA,8,
TRIBULAN,8,
TRIBUNAL,8,
TRIDARMA,8,
TRIENIAL,8,
TRIFTONG,8,
TRIGATRA,8,
TRILIPAT,8,
TRILOMBA,8,
TRIMATRA,8,
TRIMURTI,8,
TRINITAS,8,Kesatuan tiga pribadi ilahi
TRIPLEKS,8,
TRIVALEN,8,
TRIWINDU,8,
TRIWULAN,8,Periode tiga bulan
TROMPONG,8,
TROPISME,8,
TRUBADUR,8,
TUBRUKAN,8,
TUDINGAN,8,
TUMBAKAN,8,
TUMBUHAN,8,
TUMBUKAN,8,
TUMPAHAN,8,
TUMPUKAN,8,
TUNAGIZI,8,
TUNANGAN,8,
TUNGGANG,8,
TUNGGING,8,
TUNGSTEN,8,Logam tahan panas tinggi
TUNTUNAN,8,
TUNTUTAN,8,
TURANGGA,8,
TURBOJET,8,
TURBULEN,8,
TURISTIK,8,
TURKUOIS,8,
TURMALIN,8,
TURNAMEN,8,Kejuaraan banyak peserta regu
TUTORIAL,8,Panduan belajar bertahap
UMBALANG,8,
UNDANGAN,8,
UNGGULAN,8,
UNGGUNAN,8,
UNGKAIAN,8,
UNGKAPAN,8,
UNITARIS,8,
UNIVALEN,8,
UPAKARTI,8,
URANISME,8,
UROSKOPI,8,
USAHAWAN,8,
UTILITAS,8,Kegunaan atau daya guna
UTOPISME,8,
VALIDASI,8,Proses pengesahan data
VANADIUM,8,
VARIABEL,8,Faktor yang bisa berubah
VARIANSI,8,
VARIATIF,8,
VARIETAS,8,Jenis dalam satu spesies
VASKULAR,8,
VASKULUM,8,
VEGETASI,8,Kumpulan tumbuhan suatu wilayah
VELODROM,8,
VERBATIM,8,
VERKOPER,8,
VERTEBRA,8,Ruas tulang punggung
VERTIKAL,8,
VESTIBUL,8,
VIBRATOR,8,Alat penghasil vibrasi
VIDEOFON,8,
VIKARIAT,8,
VIOLINIS,8,
VIRGINIA,8,Jenis tembakau rokok putih
VIROLOGI,8,
VIRTUOSO,8,
VISIONER,8,Berpandangan jauh ke depan
VISITASI,8,
VITILIGO,8,
VIVARIUM,8,
VOLUNTER,8,
VULKANIS,8,
VULKAVIT,8,
WAHADIAH,8,
WALAFIAT,8,
WALAKHIR,8,
WALAUPUN,8,
WALHASIL,8,
WALIMANA,8,
WANGKANG,8,
WANTAHAN,8,
WANTILAN,8,
WARALABA,8,Hak usaha berlisensi
WARANGAN,8,
WARANGKA,8,
WARINGIN,8,
WARTAWAN,8,Pencari berita lapangan
WASAHLAN,8,
WASANGKA,8,
WASSALAM,8,
WASTAFEL,8,Bak cuci tangan dinding
WATERPAS,8,
WAYANGAN,8,
WEHARIMA,8,
WEJANGAN,8,
WELIRANG,8,
WERANGKA,8,
WESELBOR,8,
WEWENANG,8,
WIDIWASA,8,
WILANGON,8,
WIRABANK,8,
WUWUNGAN,8,
XANTOFIL,8,
XENOFILI,8,
XENOGRAF,8,
XILOGRAF,8,
XILOLOGI,8,
YAHUDIAH,8,
YAKITORI,8,
YAUMUDIN,8,
YORDANIA,8,
YUBILEUM,8,
YUDISIAL,8,
YUDISIUM,8,
YUWARAJA,8,
ZABANIAH,8,
ZABARJAD,8,
ZAMINDAR,8,
ZEOPONIK,8,
ZIGOMORF,8,
ZILULLAH,8,
ZIMBABWE,8,
ZIONISME,8,
ZIRKONIA,8,
ZOOFOBIA,8,
ZOONOSIS,8,
ZULFIKAR,8,
ZULHIJAH,8,
