answer,length,clue
KAFI,4,
KAIL,4,Pengait penangkap ikan
KAIN,4,Bahan tenun dari benang
KAIS,4,
KAIT,4,Sangkutan berbentuk lengkung
KAJI,4,Telaah dan pelajari mendalam
KAKI,4,Penopang manusia
KAKU,4,
KALA,4,
KALE,4,Sayuran hijau sejenis kubis
KALI,4,Aliran air tawar
KALK,4,
KALO,4,Sejenis ikan air tawar
KALU,4,Ikan air tawar besar
KAMA,4,Gairah cinta duniawi
KAMI,4,
KAMP,4,Tempat tinggal sementara
KAMU,4,
KANA,4,Buah awetan asin manis
KANE,4,Sejenis pohon berduri
KANG,4,Tali kendali kuda
KANO,4,Perahu sempit berujung tajam
KANS,4,
KAOK,4,
KAON,4,
KAOS,4,Keadaan serba berantakan
KAPA,4,
KAPI,4,
KAPT,4,
KAPU,4,
KARA,4,Tanaman polong yang merambat
KARI,4,Gulai kuning berbumbu
KARO,4,
KARU,4,
KASA,4,Kain tipis pembalut
KASI,4,Memberikan kepada seseorang
KASO,4,
KATA,4,
KATE,4,
KATI,4,
KATO,4,Ketua adat di Kupang
KAUL,4,Janji kepada Tuhan
KAUM,4,Golongan sekelompok orang
KAUR,4,
KAUS,4,Baju oblong lengan pendek
KAUT,4,
KAWI,4,
KAYA,4,
KAYO,4,Sapaan orang lebih tua
KAYU,4,Bahan keras dari pohon
KEBO,4,
KECE,4,
KECI,4,
KECU,4,
KEDA,4,
KEDI,4,
KEJI,4,
KEJU,4,Olahan padat susu
KEKI,4,
KELI,4,
KELP,4,Ganggang laut berukuran besar
KELU,4,
KEMI,4,
KEMU,4,
KENA,4,Tertimpa atau tersentuh sesuatu
KENG,4,Pekik nyaring anjing
KEOK,4,
KERA,4,Binatang pemanjat mirip monyet
KERE,4,Tirai penutup dari bambu
KERI,4,
KERO,4,
KERS,4,
KESI,4,
KETA,4,
KETI,4,
KETU,4,
KHAS,4,
KHAT,4,
KIAH,4,
KIAI,4,
KIAK,4,
KIAL,4,
KIAM,4,
KIAN,4,Semakin bertambah banyak
KIAP,4,
KIAR,4,
KIAS,4,
KIAT,4,Trik atau taktik jitu
KICI,4,
KICU,4,
KIJU,4,
KILA,4,
KILI,4,Jahitan pada tepi kain
KILN,4,
KILO,4,Satuan berat seribu gram
KIMA,4,
KIMO,4,Kulit kerang untuk menciduk
KINA,4,Bahan obat malaria
KINI,4,
KINO,4,Sapaan inang pengasuh
KIOS,4,Toko kecil sederhana
KIPA,4,
KIPU,4,
KIRA,4,
KIRI,4,Lawan arah kanan
KIRU,4,
KISA,4,
KISI,4,Panduan pokok ujian
KISS,4,
KITA,4,
KITS,4,
KIUK,4,
KIUT,4,
KIWI,4,Buah hijau berbiji hitam
KLAN,4,Kelompok satu garis keturunan
KLAS,4,
KLEM,4,
KLEN,4,
KLEP,4,
KLIK,4,Menekan tombol tetikus
KLIN,4,
KLIP,4,Potongan rekaman video
KLIR,4,
KLOP,4,
KLOR,4,
KLUB,4,Perkumpulan orang seminat
KNOP,4,
KNOT,4,Satuan kecepatan kapal
KOAK,4,
KOAR,4,
KOCI,4,
KODA,4,Bagian penutup lagu
KODE,4,Rahasia
KODI,4,
KOIL,4,Gulungan kawat listrik
KOIN,4,Uang logam bulat
KOIT,4,
KOJA,4,
KOKA,4,Tanaman asal kokain
KOKI,4,Juru masak restoran ahli
KOLA,4,Biji minuman bersoda
KOLI,4,
KOLT,4,
KOMA,4,Tanda baca pemisah kalimat
KOPI,4,Air hitam
KOSA,4,Perbendaharaan kata bahasa
KOTA,4,Pusat keramaian daerah
KOTO,4,Padi masak paling awal
KOWE,4,Biji pala jelek
KRAH,4,
KRAI,4,
KRAM,4,
KRAN,4,
KREM,4,Warna putih kekuningan
KRIM,4,Lapisan lembut susu
KRIO,4,
KROL,4,
KROM,4,Logam pelapis mengilap
KRUK,4,Tongkat bantu berjalan
KUAH,4,Cairan berbumbu masakan
KUAI,4,Teriakan melengking keras
KUAK,4,
KUAP,4,
KUAR,4,
KUAS,4,Alat mengecat dinding
KUAT,4,
KUAU,4,
KUBA,4,
KUBU,4,Kelompok golongan pendukung
KUDA,4,Bersepatu dan berkaki 4
KUDI,4,
KUDU,4,
KUFU,4,
KUHP,4,
KUIH,4,Penganan manis Melayu
KUIL,4,Tempat sembah dewa
KUIN,4,
KUIR,4,
KUIS,4,Lomba tanya jawab berhadiah
KUIT,4,
KUJA,4,
KUKU,4,Ujung keras pada jari
KULI,4,Pekerja kasar angkut barang
KULT,4,
KUNA,4,
KUNG,4,Tiruan bunyi benda dipukul
KUNO,4,
KUPA,4,
KUPE,4,
KUPI,4,Tabung tempat mesiu
KUPU,4,Serangga bersayap warna-warni
KURA,4,Organ dekat lambung
KURS,4,
KUSA,4,
KUSU,4,
KUTA,4,
KUTI,4,
KUTU,4,Parasit kecil di rambut
KUUD,4,
KUWU,4,
KUYA,4,
KUYU,4,
KWIZ,4,
LAAL,4,Permata berwarna merah
LABA,4,Keuntungan dari usaha
LABU,4,Sayur bulat oranye
LACI,4,Kotak tarik pada meja
LADA,4,Bumbu pedas dapur
LADI,4,Orang yang mendampingi
LADU,4,
LAGA,4,Pertarungan adu binatang
LAGE,4,
LAGI,4,
LAGO,4,
LAGU,4,Karya musik bernada
LAIF,4,
LAIK,4,
LAIN,4,
LAIP,4,
LAIS,4,
LAJA,4,
LAJU,4,Kecepatan suatu gerak
LAKA,4,
LAKI,4,Suami bagi seorang istri
LAKU,4,Barang cepat terjual
LALA,4,Hewan bercangkang lamban
LALI,4,
LALU,4,
LAMA,4,
LAME,4,Kain benang logam
LANA,4,Tanaman merambat berbunga biru
LANG,4,Tenggang antara dua waktu
LAOS,4,Rimpang bumbu dapur
LAPO,4,
LARA,4,Duka yang mendalam
LARI,4,Gerak cepat kaki
LARS,4,Sepatu bot tinggi
LARU,4,
LASA,4,
LASI,4,
LASO,4,Tali jerat ala koboi
LATA,4,Bergerak merayap rendah
LATE,4,Kopi campur susu
LATU,4,
LAUH,4,
LAUK,4,Teman nasi selain sayur
LAUN,4,
LAUR,4,
LAUT,4,Luas dan tak bisa di injak
LAVA,4,Cairan panas gunung berapi
LAWA,4,
LAWE,4,
LAWI,4,
LAYU,4,
LAZA,4,
LEAK,4,
LECI,4,
LECO,4,
LEDA,4,Pohon besar berkulit licin
LEFA,4,
LEGA,4,
LEGE,4,
LEGI,4,
LEGO,4,Melepas kepada pembeli
LEGU,4,
LEJA,4,
LEKA,4,
LEKU,4,
LELA,4,
LELE,4,Ikan air tawar berkumis
LELI,4,
LEMA,4,
LEMO,4,
LENA,4,
LENG,4,Satuan takaran tradisional
LENS,4,
LEOT,4,
LEPA,4,
LEPE,4,
LEPU,4,
LERI,4,
LESA,4,
LESI,4,Luka pada jaringan tubuh
LESU,4,
LETA,4,
LEVO,4,
LEWA,4,
LIAN,4,Sumpah menuduh pasangan berzina
LIAR,4,
LIAS,4,
LIAT,4,
LIAU,4,
LICI,4,
LIDI,4,
LIFO,4,
LIFT,4,Kotak naik turun gedung
LIGA,4,Kompetisi klub sepak bola
LIKU,4,Kelokan berbelok tajam
LILA,4,Warna keunguan lembut
LILI,4,Bunga hias mirip terompet
LIMA,4,
LING,4,Satuan takaran isi
LINI,4,Garis atau barisan
LINU,4,
LIPU,4,
LIRA,4,Mata uang lama Italia
LISE,4,Kain sutra tipis penghias
LISU,4,
LITA,4,Ikat kepala kain merah
LIUK,4,
LIUR,4,Cairan ludah di mulut
LIUT,4,
LIWA,4,
LOAK,4,Barang bekas dijual murah
LOBA,4,
LOBI,4,Ruang depan gedung
LOGO,4,Lambang identitas merek
LOHA,4,
LOJI,4,
LOKA,4,
LOKI,4,Wanita penjual diri
LOLA,4,Reaksi lambat berpikir
LONE,4,Satuan penggolong buah
LONG,4,Petasan berukuran besar
LORI,4,Truk pengangkut barang
LOSE,4,Kelas terbaik bioskop
LOSO,4,
LOTA,4,
LOYA,4,
LOYO,4,
LUAH,4,
LUAK,4,Hewan penghasil kopi
LUAP,4,
LUAR,4,
LUAS,4,Ukuran ruang lebar
LUAT,4,
LUCU,4,
LUDO,4,Permainan papan bidak
LUES,4,
LUGU,4,
LUIH,4,
LUIK,4,
LUKA,4,Kulit robek berdarah
LUKS,4,
LUKU,4,
LULI,4,Penggulung kapas pintal
LUNG,4,Alat pelontar anak panah
LUPA,4,Hilang dari ingatan
LUPI,4,
LURU,4,
LUSA,4,Dua hari lagi
LUTI,4,
LUTU,4,
LUYU,4,
MAAB,4,
MAAF,4,Orang salah
MACE,4,Saudara perempuan orang tua
MADA,4,
MADI,4,
MADO,4,Sistem marga leluhur
MADU,4,Cairan manis lebah
MAGA,4,Bulan kedua Buddhis
MAGI,4,
MAHA,4,
MAHU,4,
MAIN,4,Kegiatan menghibur diri
MAIR,4,
MAIT,4,
MAJA,4,
MAJU,4,Bergerak ke depan
MAKA,4,
MAKI,4,Ucapan kasar penuh kemarahan
MAKO,4,
MALA,4,Petaka atau penyakit
MALE,4,Sapaan perempuan mandul
MALI,4,
MALT,4,Kecambah biji gandum
MALU,4,
MAMA,4,Panggilan untuk ibu
MAMI,4,Sebutan akrab untuk ibu
MANA,4,
MANG,4,Sapaan untuk paman
MANI,4,Cairan reproduksi pria
MANO,4,Rotan besar kokoh
MARA,4,Bahaya yang mengancam
MARE,4,Dataran gelap bulan
MARI,4,
MARK,4,Bekas mata uang Jerman
MARO,4,
MARS,4,Lagu kebangsaan berbaris
MARU,4,Setan pengganggu manusia
MASA,4,
MASI,4,
MATA,4,Indra untuk melihat
MATE,4,Minuman herbal Amerika Latin
MATI,4,Tidur dalam tanah
MATU,4,
MAUT,4,Akhir dari kehidupan
MAUZ,4,
MAYA,4,Dunia tanpa wujud nyata
MAZI,4,
MBAH,4,Sebutan kakek atau nenek
MBAK,4,Sapaan perempuan muda Jawa
MBOK,4,
MEAH,4,
MEDE,4,
MEDU,4,
MEGA,4,Gumpalan putih di langit
MEJA,4,Perabot datar berkaki
MEKO,4,
MEMO,4,Catatan pesan singkat
MENG,4,
MENI,4,
MENS,4,Haid bulanan perempuan
MENU,4,Daftar hidangan yang tersedia
MENY,4,
MERA,4,Pembagian bibit padi
MERE,4,Alat penangkap ikan
MERI,4,Anak bebek kecil
MERU,4,Atap pura bersusun tumpang
MESA,4,Zodiak berlambang domba
MESO,4,
META,4,Mabuk hingga mengamuk
METE,4,Kacang camilan gurih
MIAK,4,
MIAP,4,
MIDI,4,
MIJU,4,
MIKA,4,Mineral bening berlapis
MILI,4,
MILU,4,
MIMI,4,Kepiting tapal kuda
MINA,4,Hewan air bersisik
MINI,4,
MIOP,4,
MIRA,4,
MISA,4,Ibadah umat Katolik
MISI,4,Tugas yang diemban
MISO,4,Pasta bumbu kedelai
MITE,4,
MODE,4,Ragam gaya berpakaian
MOGA,4,
MOKA,4,Sajian kopi istimewa
MOKE,4,
MOKO,4,
MOLA,4,
MOLE,4,Lintingan tembakau rokok
MONG,4,
MONO,4,Audio saluran tunggal
MORF,4,
MORI,4,
MOSI,4,Pernyataan pendapat sidang
MOTA,4,
MOTO,4,Semboyan pedoman hidup
MUAI,4,
MUAK,4,
MUAL,4,
MUAS,4,
MUAT,4,Dapat menampung isi
MUDA,4,
MUIH,4,
MUKA,4,Bagian depan kepala
MULA,4,
MULE,4,Sandal tertutup depan
MUMI,4,Jasad awetan Mesir kuno
MUNA,4,
MUNG,4,Tiruan bunyi canang
MUNO,4,
MUON,4,
MURA,4,
MURI,4,
MUSA,4,
MUSI,4,
MUTE,4,
MUTU,4,Tingkat kualitas barang
NAAM,4,
NAAS,4,
NABI,4,Penerima wahyu Tuhan
NABU,4,
NADA,4,Tinggi rendah bunyi lagu
NADI,4,Denyut pembuluh darah
NAFI,4,
NAGA,4,Ular raksasa dalam mitos
NAHI,4,Perkara yang dilarang
NAHU,4,
NAIB,4,
NAIF,4,
NAIK,4,
NAIM,4,
NAKA,4,
NALA,4,
NALI,4,
NAMA,4,Identitas manusia
NAMI,4,Titik embun rumput
NAMU,4,
NANG,4,
NAPI,4,
NARA,4,
NASI,4,Beras yang telah dimasak
NAWA,4,
NAZI,4,
NEKA,4,
NENG,4,Sapaan untuk gadis
NEON,4,Lampu tabung terang
NETO,4,
NIAN,4,
NIAT,4,Maksud di dalam hati
NIKE,4,
NILA,4,Warna biru keunguan
NING,4,Bunyi denting lonceng
NINI,4,Sebutan untuk nenek
NIRA,4,
NIRU,4,
NIUR,4,
NODA,4,Bercak kotor mengganggu
NOJA,4,
NONA,4,Sebutan gadis muda lajang
NONE,4,Panggilan gadis muda
NONI,4,Panggilan untuk gadis kecil
NORI,4,Lembaran rumput laut
NOTA,4,Bukti transaksi belanja
NOVA,4,Bintang meledak terang
NUNG,4,
NURI,4,Burung berbulu warna cerah
NYAH,4,
NYAI,4,
NYAK,4,
NYAM,4,Tiruan bunyi makan lahap
NYIT,4,
NYUT,4,
OASE,4,
OBAR,4,
OBAT,4,Penyembuh suatu penyakit
OBOR,4,Api penerangan dibawa
OCEH,4,
ODOH,4,
ODOL,4,
OGAH,4,
OGAM,4,
OGEL,4,
OGOK,4,
OJAH,4,
OJEK,4,
OJOK,4,
OKER,4,
OKOK,4,
OKRA,4,Sayuran hijau berlendir
OLAH,4,Proses jadi sesuatu
OLAK,4,
OLEH,4,
OLEK,4,
OLES,4,
OLET,4,
OLIA,4,
OLOK,4,Candaan yang mengejek
OMAN,4,
OMEL,4,
OMPU,4,
ONAK,4,
ONAR,4,Keributan bikin gempar
ONCE,4,
ONDO,4,
ONTA,4,
OPAK,4,
OPAL,4,Batu permata beragam warna
OPAS,4,
OPAU,4,
OPEN,4,
OPER,4,
OPOR,4,
OPPA,4,Sapaan akrab ala Korea
OPPO,4,
OPSI,4,Pilihan yang tersedia
OPUS,4,Karya gubahan musik
ORAK,4,
ORAL,4,
ORDE,4,Susunan tingkatan berurutan
ORDI,4,
ORDO,4,Tingkat klasifikasi makhluk
OREN,4,Buah jeruk berwarna cerah
ORET,4,
OROK,4,
ORTU,4,
OSIS,4,Perkumpulan resmi murid sekolah
OTAK,4,Organ pusat pikiran
OTAR,4,
OTEK,4,
OTOT,4,Jaringan kuat penggerak tubuh
OVAL,4,
OVEN,4,Alat panggang otomatis
OVER,4,Lewat batas seharusnya
OVUM,4,
OYAK,4,
OYEK,4,
OYOK,4,
OYOT,4,
OZON,4,Gas pelindung dari matahari
PACE,4,Saudara lelaki orang tua
PACU,4,Dorong supaya cepat
PADA,4,
PADI,4,Tanaman penghasil beras
PADU,4,Menyatu erat kompak
PAES,4,
PAGI,4,Waktu matahari baru terbit
PAGU,4,
PAHA,4,Bagian kaki atas
PAIL,4,
PAIR,4,Perahu untuk berpatroli
PAIS,4,
PAJA,4,
PAKU,4,Tumbuhan berspora hijau
PALA,4,Rempah biji beraroma harum
PALE,4,
PALI,4,
PALM,4,
PALU,4,Alat pemukul paku
PANA,4,
PANU,4,
PAPA,4,Panggilan untuk ayah
PAPI,4,Panggilan sayang ayah
PARA,4,
PARE,4,
PARI,4,Ikan laut gepeng
PARK,4,
PARO,4,
PARU,4,
PASI,4,Pangkal bilah pisau
PASU,4,
PATI,4,Sari tepung singkong
PAUH,4,
PAUK,4,
PAUL,4,
PAUN,4,
PAUS,4,Mamalia terbesar laut
PAUT,4,
PAYA,4,
PAYU,4,
PECE,4,
PECI,4,
PEDA,4,
PEDU,4,
PEGO,4,
PEKA,4,
PEKU,4,
PELO,4,
PELS,4,
PENA,4,Alat tulis bertinta
PENG,4,
PENI,4,
PENY,4,
PEOK,4,
PEOT,4,
PEPE,4,Jenis kain kaku keras
PERA,4,
PERE,4,
PERI,4,Makhluk kecil bersayap dongeng
PERS,4,Dunia media cetak
PERU,4,
PESA,4,
PESE,4,
PESI,4,
PETA,4,Gambar permukaan wilayah bumi
PETI,4,Kotak kayu tertutup
PIAH,4,
PIAK,4,
PIAL,4,
PIAS,4,
PIAT,4,
PICA,4,Terbelah menjadi keping
PICI,4,
PICO,4,
PICU,4,Penarik pelatuk senjata
PIDI,4,
PIKA,4,Ukuran huruf percetakan
PIKE,4,Kain bertekstur halus
PIKO,4,
PILU,4,
PINA,4,Serat daun nanas
PINT,4,Satuan isi zat cair
PION,4,Bidak terkecil catur
PIPA,4,Saluran air bulat panjang
PIPI,4,Sisi wajah empuk
PISA,4,
PITA,4,Hiasan pembungkus kado
PIUH,4,
PIUT,4,
PIZA,4,Panganan bundar Italia
PLAK,4,Kerak pada gigi
PLAN,4,Rancangan yang disusun
PLAT,4,
PLOI,4,
PLOT,4,Rangkaian jalannya cerita
PLUG,4,Regu para pekerja
PLUM,4,Buah bulat manis asam
PLUS,4,
POAL,4,
POCI,4,
POGO,4,Meninggal saat masih muda
POIN,4,Nilai dalam pertandingan
POKO,4,
POLA,4,Susunan berulang teratur
POLI,4,
POLO,4,Olahraga bola berkuda
POMA,4,
PONI,4,Kuda bertubuh kecil
PONS,4,
POPI,4,
PORA,4,
PORI,4,Lubang kecil di kulit
POSE,4,Gaya di depan kamera
POSO,4,
PRAH,4,
PREI,4,
PREM,4,Buah bulat keunguan
PRES,4,Mesin penekan padat
PRIA,4,Lelaki yang sudah dewasa
PRIS,4,
PRIT,4,
PROF,4,
PROP,4,Sumbat gabus penutup botol
PUAH,4,
PUAK,4,Kelompok atau golongan
PUAL,4,
PUAN,4,Sebutan hormat perempuan
PUAS,4,
PUDI,4,
PUIH,4,
PUJA,4,Penyembahan kepada dewa
PUJI,4,Kata sanjungan tulus
PUKI,4,Organ intim perempuan
PULA,4,
PULP,4,
PUMA,4,Kucing besar liar
PUNG,4,
PUNK,4,Musik anti kemapanan
PUPA,4,
PUPU,4,
PURA,4,Tempat ibadah umat Hindu
PURE,4,Makanan lumat halus
PURI,4,Kediaman megah raja
PURU,4,
PUSA,4,
PUSO,4,
PUSU,4,
PUTI,4,
PUTU,4,
PUYU,4,
QARI,4,
RABA,4,Sentuh dengan tangan
RABI,4,Pemuka agama Yahudi
RABU,4,Hari setelah Selasa
RADA,4,Agak atau sedikit
RADI,4,Karunia dari Tuhan
RADU,4,
RAFE,4,Garis sambung simetris tubuh
RAFI,4,
RAGA,4,Wadah bagi jiwa
RAGI,4,Zat pengembang adonan roti
RAGU,4,
RAHU,4,
RAIB,4,
RAIH,4,Berhasil mendapatkan sesuatu
RAIS,4,Pemimpin tertinggi organisasi
RAJA,4,Penguasa bermahkota istana
RAKA,4,Saudara lelaki lebih tua
RAMA,4,Orang tua laki-laki
RAME,4,
RAMI,4,Serat pembuat tali
RAMU,4,Racik jadi satu
RANA,4,Pertempuran antar pasukan
RAND,4,Mata uang Afrika Selatan
RANG,4,Sebutan bagi manusia
RANI,4,Istri seorang raja
RAPI,4,Tersusun teratur tidak berantakan
RAPU,4,
RASA,4,
RASE,4,
RASI,4,Butiran nasi singkong
RATA,4,
RATU,4,Penguasa perempuan kerajaan
RAUM,4,
RAUN,4,
RAUP,4,
RAUT,4,Bentuk rupa wajah
RAWA,4,Lahan basah berlumpur
RAWI,4,
RAYA,4,Sebutan untuk hari besar
RAYU,4,Bujukan manis penyenang hati
REAK,4,
REAL,4,
REBA,4,Tumpukan kayu tebangan
REBO,4,
REBU,4,
RECA,4,
REDA,4,Menjadi tenang kembali
REGI,4,
REGU,4,Kelompok kerja bersama
REJA,4,
REKA,4,Susun secara terencana
RELA,4,Ikhlas tanpa paksaan
RELI,4,Balapan mobil lintas medan
REMA,4,
REMI,4,Permainan kartu berkelompok
REMO,4,Sejenis arisan uang
RENA,4,
RENG,4,
REOG,4,
REOL,4,
REOT,4,
RESA,4,Dorongan dari dalam hati
RESI,4,
RESU,4,
RETA,4,
RIAH,4,
RIAK,4,Gelombang kecil air
RIAL,4,
RIAM,4,
RIAN,4,Satuan ukuran benang
RIAP,4,
RIAS,4,Mempercantik wajah dengan dandanan
RIBA,4,Paha untuk mendudukkan anak
RIBU,4,Bilangan dengan tiga nol
RICA,4,Bumbu pedas menyengat
RIDA,4,
RIDI,4,
RIDU,4,
RIIL,4,
RIMA,4,
RIME,4,
RING,4,Arena pertandingan tinju
RINI,4,
RIOL,4,
RISA,4,
RISE,4,Daging mengeras tertusuk duri
RISI,4,
RIUH,4,
RIUK,4,
RODA,4,Bagian bulat kendaraan
RODI,4,
ROGA,4,
ROIS,4,
ROKI,4,
ROMA,4,Raut wajah seseorang
ROMO,4,
RONA,4,Semburat warna wajah
RONG,4,Liang dalam tanah
ROTI,4,Makanan empuk dari terigu
ROWA,4,
ROYA,4,Penghapusan jaminan atas tanah
RSVP,4,
RUAH,4,
RUAI,4,
RUAK,4,
RUAM,4,Bintil merah pada kulit
RUAP,4,
RUAS,4,Bagian batang bambu
RUAT,4,
RUBU,4,
RUDI,4,Urat pada kaki
RUDU,4,
RUGI,4,Lawan kata untung
RUIT,4,
RUJI,4,
RUKU,4,
RUMI,4,
RUOK,4,
RUPA,4,Bentuk atau wajah
RUPE,4,Mata uang India
RUSA,4,Hewan hutan bertanduk lembut
RUTE,4,Peta perjalanan ditempuh
SAAT,4,
SABA,4,Pergi meninggalkan rumah
SABI,4,
SABO,4,
SABU,4,Narkoba kristal terlarang
SADO,4,Kereta kuda beroda
SADU,4,
SAFA,4,
SAFI,4,
SAGA,4,Kisah epik kuno
SAGE,4,Legenda berdasar sejarah
SAGO,4,
SAGU,4,
SAHI,4,
SAID,4,
SAIF,4,
SAIR,4,
SAIS,4,
SAIT,4,
SAJA,4,
SAJI,4,Hidangan siap disantap
SAKA,4,Pemanis dari tebu
SAKE,4,Arak beras Jepang
SAKI,4,Teman atau sahabat
SAKU,4,Kantong pada pakaian
SALA,4,Sejenis pohon jirak
SALE,4,
SALI,4,
SAMA,4,
SAMI,4,Biarawan agama Buddha
SANA,4,
SANG,4,
SANI,4,
SANO,4,
SAPA,4,Tegur saat berjumpa
SAPI,4,Penghasil susu ternak
SAPO,4,Wadah dari tembikar
SAPU,4,Alat pembersih lantai
SARA,4,Menanggung biaya hidup
SARI,4,Inti dari buah
SARU,4,Terlihat samar kabur
SASA,4,
