answer,length,clue
CUPUL,5,
CURAH,5,Guyuran air turun
CURAI,5,
CURAM,5,
CURAT,5,
CURIK,5,
CURNA,5,
CUTAK,5,
CUTEL,5,
DABAK,5,
DABAL,5,
DABAT,5,
DABIH,5,
DABIK,5,
DABIR,5,
DABIT,5,
DABOL,5,
DABUS,5,
DACIN,5,
DADAH,5,Aneka obat siap pakai
DADAK,5,
DADAL,5,
DADAP,5,
DADAR,5,Telur kocok goreng tipis
DADEK,5,
DADIH,5,Susu kental mengendap
DADUH,5,
DADUK,5,
DAENG,5,Gelar ningrat Bugis
DAGEL,5,
DAHAK,5,
DAHAM,5,
DAHAN,5,Senjata lempar tajam
DAHAR,5,
DAING,5,
DAJAL,5,
DAKAH,5,
DAKAR,5,
DAKIK,5,
DAKON,5,
DAKSA,5,
DAKWA,5,Tuduhan atas kesalahan
DALAL,5,
DALAM,5,
DALEM,5,Kediaman istana bangsawan
DALIH,5,Alasan mengelak buatan
DALIL,5,
DAMAH,5,
DAMAI,5,Tenteram tanpa permusuhan
DAMAK,5,
DAMAL,5,
DAMAN,5,
DAMAR,5,Getah pohon untuk obor
DAMAS,5,
DAMAT,5,
DAMBA,5,
DAMEN,5,
DAMIK,5,
DANAU,5,Telaga besar daratan
DANDA,5,
DANDI,5,
DANGE,5,
DANSA,5,Tarian berpasangan Barat
DANTA,5,
DANUH,5,
DANUR,5,
DAPAT,5,
DAPRA,5,
DAPUR,5,Tempat racik masakan
DARAB,5,
DARAH,5,Cairan merah tubuh
DARAS,5,
DARAT,5,Permukaan bumi kering
DARAU,5,
DARJI,5,
DARMA,5,
DARUN,5,
DARUS,5,
DASAR,5,Bagian paling bawah
DASIN,5,
DASUN,5,
DATAR,5,
DATIF,5,
DATUK,5,Julukan halus harimau
DATUM,5,
DAWAI,5,Senar kawat halus
DAWAN,5,
DAWAT,5,
DAWET,5,
DAYAH,5,
DAYUH,5,
DAYUK,5,
DAYUS,5,
DEBAH,5,
DEBAK,5,
DEBAM,5,
DEBAP,5,
DEBAR,5,
DEBAS,5,
DEBAT,5,Adu argumen bertukar pendapat
DEBET,5,
DEBIK,5,
DEBIL,5,
DEBIT,5,Uang yang ditagihkan
DEBUG,5,
DEBUK,5,
DEBUM,5,
DEBUN,5,
DEBUP,5,
DEBUR,5,
DEBUS,5,
DEBUT,5,Penampilan perdana seseorang
DECAH,5,
DECAK,5,
DECAP,5,
DECEH,5,
DECIT,5,
DECUP,5,
DECUR,5,
DECUS,5,
DECUT,5,
DEDAH,5,
DEDAI,5,
DEDAK,5,
DEDAL,5,
DEDAP,5,
DEDAR,5,
DEDAS,5,
DEDAU,5,
DEDEK,5,
DEDEL,5,
DEDER,5,
DEDES,5,
DEGAM,5,
DEGAN,5,Air kelapa muda
DEGAP,5,
DEGAR,5,
DEGEN,5,
DEGIL,5,
DEGUK,5,
DEGUM,5,
DEGUP,5,
DEHAM,5,
DEHEM,5,
DEKAH,5,
DEKAK,5,
DEKAM,5,
DEKAN,5,Pemimpin sebuah fakultas
DEKAP,5,
DEKAR,5,
DEKAT,5,
DEKIK,5,
DEKIL,5,
DEKOR,5,
DEKSA,5,
DEKUS,5,
DEKUT,5,
DELAH,5,
DELAN,5,
DELAP,5,
DELAS,5,
DELAT,5,
DELER,5,
DELIK,5,
DELTA,5,Endapan di muara sungai
DELUT,5,
DEMAH,5,
DEMAM,5,
DEMAP,5,
DEMEK,5,
DEMEN,5,
DEMES,5,
DEMIK,5,
DEMIT,5,
DEMON,5,Roh jahat pengganggu manusia
DENAH,5,Sketsa tata ruang
DENAI,5,
DENAK,5,
DENDA,5,Bayar karena melanggar aturan
DENDI,5,
DENGU,5,
DENIM,5,
DENOK,5,
DEPAK,5,
DEPAN,5,
DEPAP,5,
DEPOT,5,Gudang penyimpanan barang
DEPUN,5,
DEPUS,5,
DERAI,5,
DERAK,5,
DERAM,5,
DERAN,5,
DERAP,5,Hentakan langkah cepat
DERAS,5,Air mengalir sangat kencang
DERAU,5,
DEREK,5,Mobil penarik mogok
DEREL,5,
DEREP,5,
DERES,5,
DERET,5,Barisan bilangan berurutan
DERIA,5,
DERIK,5,Bunyi gesekan kayu
DERIS,5,
DERIT,5,Bunyi engsel berkarat
DERJI,5,
DERMA,5,Sumbangan untuk kaum miskin
DERUK,5,
DERUM,5,
DERUN,5,
DERUP,5,
DERUS,5,
DERUT,5,
DESAH,5,
DESAK,5,Dorong hingga terjepit
DESAR,5,
DESAU,5,
DESIH,5,
DESIK,5,
DESIL,5,
DESIR,5,
DESIS,5,Bunyi lembut seperti ular
DESIT,5,
DESUK,5,
DESUP,5,
DESUR,5,
DESUS,5,Bunyi bisikan pelan
DESUT,5,
DETAK,5,Bunyi debar jantung
DETAP,5,
DETAR,5,
DETAS,5,
DETIA,5,
DETIK,5,Bunyi jarum jam
DETIL,5,
DETUP,5,
DETUS,5,
DEWAN,5,Badan perwakilan rakyat
DIANG,5,
DIARE,5,Penyakit buang air terus
DIARI,5,Catatan harian pribadi
DIDIH,5,
DIDIK,5,Ajar dan bimbing
DIDIS,5,
DIGEN,5,
DIGIT,5,Angka tunggal bilangan
DIGUL,5,
DIKAU,5,
DIKIR,5,
DIKIT,5,
DIKSA,5,
DIKSI,5,
DIKTE,5,
DILAK,5,
DILAM,5,
DILDO,5,Tiruan kelamin alat bantu
DILER,5,
DIMER,5,
DINAR,5,Uang emas kuno
DINAS,5,Bertugas kantor pemerintah
DINDA,5,Panggilan sayang adik
DINGO,5,
DIODE,5,
DIPAN,5,Ranjang papan sederhana
DIPLO,5,
DIRAH,5,
DIREK,5,
DIRIS,5,
DIRUS,5,
DIRUT,5,
DISEL,5,
DISKO,5,Kelab dansa lampu warna
DIUJI,5,
DOANG,5,
DOBEL,5,
DOBLE,5,Logam berlapis emas
DOBOL,5,
DODET,5,
DODOK,5,
DODOL,5,
DODOR,5,
DODOS,5,
DODOT,5,
DOGEL,5,
DOGER,5,
DOGMA,5,Keyakinan tak terbantah
DOGOL,5,
DOGON,5,Sabar menanti orang
DOHOK,5,
DOHYO,5,
DOKAR,5,
DOKOH,5,
DOLAN,5,Jalan-jalan bersenang
DOLAR,5,Mata uang Amerika
DOLAT,5,
DOLIM,5,
DOLOK,5,
DOMBA,5,Ternak berbulu wol
DOMOT,5,
DONAT,5,Kue bolong tengah
DONOR,5,Pemberi sumbangan sukarela
DONTO,5,
DOPIS,5,
DORBI,5,
DORNA,5,
DOSEN,5,Pengajar perguruan tinggi
DOSIN,5,
DOSIR,5,
DOSIS,5,Takaran obat sekali minum
DOWEL,5,
DOWER,5,
DOYAK,5,
DOYAN,5,
DRAMA,5,Kisah penuh konflik emosi
DRUWE,5,
DUAFA,5,
DUAJA,5,
DUANE,5,Kantor bea pelabuhan
DUBES,5,
DUBLE,5,
DUBUK,5,
DUBUR,5,Lubang pembuangan tubuh
DUDUK,5,Bertumpu pada kursi
DUDUR,5,
DUDUS,5,
DUGAL,5,
DUGAS,5,
DUGEM,5,
DUHAI,5,
DUKAN,5,
DUKAT,5,
DUKUH,5,
DUKUN,5,Ahli mantra tradisional
DULAG,5,
DULUR,5,
DUMAS,5,
DUMBO,5,Kisah pengantar tidur
DUNAH,5,
DUNAK,5,
DUNGU,5,Bodoh tidak paham
DUNIA,5,Bumi tempat manusia
DUPAK,5,
DUPLO,5,
DURAT,5,
DUREN,5,
DURJA,5,Raut wajah seseorang
DURMA,5,
DURNA,5,
DURNO,5,
DUSIN,5,
DUSTA,5,
DUSUN,5,Kampung kecil pedesaan
DUWET,5,
DUYUN,5,
EBONI,5,
ECENG,5,
EDEMA,5,Pembengkakan berisi cairan tubuh
EDISI,5,Versi terbitan tertentu
EFUSI,5,
EGOIS,5,Mementingkan diri sendiri
EJAAN,5,
EKANG,5,
EKRIN,5,
EKSAK,5,
EKSEM,5,
EKSES,5,
EKSIM,5,
EKSIN,5,
EKSIS,5,Ada dan bertahan
EKSIT,5,
EKSPO,5,
ELANG,5,Burung pemangsa penyambar
ELEGI,5,
ELEMI,5,
ELENG,5,
ELING,5,
ELIPS,5,Bentuk bundar lonjong
ELITE,5,Kalangan atas terpilih
ELTOR,5,
ELUAT,5,
ELUEN,5,
ELUNG,5,
ELUSI,5,
EMAIL,5,Surat elektronik digital
EMANG,5,Adik laki-laki ayah
EMBAH,5,
EMBAK,5,
EMBAL,5,
EMBAN,5,
EMBAR,5,
EMBAT,5,
EMBEK,5,
EMBEL,5,
EMBER,5,Wadah air bergagang
EMBIH,5,
EMBIK,5,
EMBOK,5,
EMBOL,5,
EMBUH,5,
EMBUN,5,Titik air pagi hari
EMBUS,5,
EMBUT,5,
EMISI,5,Buangan asap kendaraan
EMOJI,5,Ikon ekspresi ponsel
EMONG,5,
EMOSI,5,Luapan perasaan sesaat
EMPAL,5,Daging sapi goreng
EMPAP,5,
EMPAR,5,
EMPAS,5,
EMPAT,5,
EMPEK,5,
EMPER,5,
EMPET,5,
EMPIK,5,
EMPOH,5,
EMPOK,5,
EMPOS,5,
EMPOT,5,
EMPUK,5,
EMPUL,5,
EMRAT,5,
ENCAL,5,
ENCEH,5,
ENCEK,5,
ENCEL,5,
ENCER,5,
ENCIK,5,Panggilan untuk kakak
ENCIM,5,
ENCIT,5,
ENCOK,5,Nyeri sendi rematik
ENCOT,5,
ENDAL,5,
ENDAM,5,
ENDAP,5,
ENDON,5,
ENDUK,5,
ENDUL,5,
ENDUS,5,Membaui suatu aroma
ENDUT,5,
ENENG,5,
ENGAH,5,
ENGAS,5,
ENGEL,5,Bercanda terlalu berlebihan
ENGKU,5,
ENJAK,5,
ENJAL,5,
ENJIN,5,Mesin penggerak kendaraan
ENJUT,5,
ENTAH,5,
ENTAK,5,
ENTAR,5,
ENTAS,5,
ENTEN,5,
ENTIT,5,
ENTOK,5,
ENTOT,5,
ENTRE,5,
ENTRI,5,Kata utama dalam kamus
ENVOI,5,
ENYAH,5,Perintah kasar pergi
ENYAK,5,
ENZIM,5,Katalis dalam tubuh
EOLIT,5,
EOSEN,5,
EOSIN,5,
ERANG,5,
ERATA,5,
ERBIS,5,
ERCIS,5,
ERENG,5,
ERGOT,5,
ERING,5,
ERONG,5,
EROPA,5,Benua sebelah barat Asia
EROSI,5,Kikisan tanah oleh air
ERPAH,5,
ERPAK,5,
ESAIS,5,
ESENS,5,
ESKAS,5,
ESTER,5,Senyawa hasil reaksi alkohol
ETANA,5,
ETAPE,5,
ETIKA,5,Ilmu tata krama moral
ETNIK,5,
ETNIS,5,
EYANG,5,
FAALI,5,
FABEL,5,
FADEN,5,
FADIL,5,
FAGOT,5,
FAJAR,5,Cahaya pagi menjelang subuh
FAKIH,5,
FAKIR,5,
FAKSI,5,Kubu dalam partai politik
FAKTA,5,Kenyataan yang benar terjadi
FALAH,5,
FALAJ,5,
FALAK,5,Lengkung langit cakrawala
FARAD,5,
FARAJ,5,
FARAK,5,
FARDU,5,
FARIK,5,
FARJI,5,
FASAD,5,
FASET,5,
FASIA,5,
FASID,5,
FASIH,5,
FASIK,5,Pendurhaka perintah agama
FASIS,5,Penganut paham diktator
FATAH,5,
FATAL,5,
FATIR,5,
FATOM,5,
FATRI,5,
FATUR,5,
FATWA,5,Petuah resmi ulama
FAUNA,5,Dunia hewan suatu daerah
FELON,5,
FEMTO,5,
FENIT,5,
FENOL,5,
FERAL,5,
FERUM,5,
FESES,5,
FETIS,5,
FETOR,5,
FETUS,5,
FIBER,5,Serat kuat sintetis
FIDAH,5,
FIDER,5,
FIGUR,5,Sosok tokoh terkenal
FIKIH,5,
FIKLI,5,
FIKSI,5,Kisah bukan nyata
FIKUS,5,
FILET,5,Daging tanpa tulang
FILUM,5,
FINAL,5,Babak penentu juara
FINIR,5,
FINIS,5,Garis akhir lomba
FIRMA,5,Kongsi usaha dagang bersama
FISIK,5,Kondisi tubuh jasmani
FISIS,5,
FITON,5,
FITRI,5,Keadaan suci alami
FITUR,5,Kemampuan khusus sebuah aplikasi
FLOEM,5,
FLORA,5,Segala jenis tumbuhan
FLUKS,5,
FLUOR,5,
FOBIA,5,Rasa takut berlebihan
FOKUS,5,Titik pusat perhatian
FOLIO,5,
FONEM,5,
FONIK,5,
FONIS,5,
FONON,5,
FORTE,5,
FORUM,5,Ajang diskusi bersama
FOSIL,5,Sisa purba membatu
FOTON,5,Partikel cahaya terkecil
FOVEA,5,
FRASA,5,Gabungan beberapa kata
FRASE,5,
FREON,5,Gas pendingin kulkas
FRONT,5,Garis depan medan perang
FUJUR,5,
FULAN,5,
FULUS,5,
FUNGI,5,
FURUK,5,
FUSTA,5,
FUSUK,5,
FUTUR,5,
FYORD,5,
GABAH,5,
GABAI,5,
GABAK,5,
GABAS,5,
GABIR,5,
GABOR,5,
GABRO,5,
GABUK,5,
GABUS,5,Penyumbat botol ringan
GACOK,5,
GADAI,5,Jaminan penebus pinjaman
GADIS,5,Perempuan muda lajang
GADON,5,
GADUH,5,Bagi hasil ternak
GADUK,5,
GAFAR,5,
GAFUR,5,
GAGAH,5,
GAGAI,5,
GAGAK,5,Burung hitam pemakan bangkai
GAGAL,5,Usaha tidak berhasil
GAGAP,5,Bicara tersendat terputus-putus
GAGAS,5,
GAGAU,5,
GAGUK,5,
GAHAM,5,
GAHAR,5,
GAING,5,
GAJAH,5,Hewan besar berbelalai
GAJAK,5,
GAJIH,5,
GAJUL,5,
GAJUS,5,
GALAH,5,Tongkat panjang runcing
GALAI,5,
GALAK,5,
GALAN,5,
GALAR,5,
GALAS,5,
GALAT,5,
GALAU,5,
GALIB,5,
GALIH,5,
GALIR,5,
GALON,5,Wadah besar air minum
GALUH,5,
GALUR,5,
GAMAK,5,
GAMAL,5,
GAMAM,5,
GAMAN,5,
GAMAT,5,
GAMET,5,
GAMIK,5,
GAMIS,5,
GAMIT,5,
GAMMA,5,
GAMUH,5,
GANAL,5,
GANAR,5,
GANAS,5,
GANCO,5,
GANCU,5,
GANDA,5,Dua kali lipat jumlah
GANDI,5,
GANDU,5,
GANIH,5,
GANJA,5,Daun narkotika terlarang
GANTI,5,Menukar dengan lain
GAPAH,5,
GAPAI,5,Menjangkau sesuatu tinggi
GAPIL,5,
GAPIT,5,
GAPLE,5,
GAPUK,5,
GARAH,5,
GARAI,5,
GARAM,5,Bumbu pemberi rasa asin
GARAN,5,
GARAP,5,Mengerjakan sebuah proyek
GARAU,5,
GARBA,5,
GARDA,5,Pasukan penjaga pengawal
GARDU,5,Pos jaga jalan
GARIB,5,
GARIS,5,Coretan lurus memanjang
GARIT,5,
GARPU,5,Alat makan bercabang
GARUK,5,Kikis dengan kuku
GARUT,5,
GARWA,5,
GASAB,5,
GASAK,5,
GASAL,5,
GASIR,5,
GATAL,5,
GATOT,5,
GATRA,5,
GATUK,5,
GAUNG,5,Pantulan bunyi berulang
GAURA,5,
GAWAI,5,
GAWAL,5,
GAWAN,5,
GAWAR,5,
GAWAT,5,
GAWIR,5,
GAYAL,5,
GAYAM,5,
GAYAT,5,
GAYAU,5,
GAYUH,5,
GAYUK,5,
GAYUN,5,
GAYUT,5,
GAZAL,5,
GEBAH,5,
GEBAR,5,
GEBER,5,
GEBOK,5,
GEBOS,5,
GEBOT,5,
GEBUK,5,
GECAR,5,
GECEK,5,
GECER,5,
GECUL,5,
GEDEK,5,
GEDIK,5,
GEDOK,5,
GEDOR,5,
GEGAI,5,
GEGAP,5,
GEGAR,5,
GEGAS,5,
GEGAT,5,
GEGAU,5,
GEGEP,5,
GEGER,5,
GEGUA,5,
GEJAH,5,
GEJOS,5,
GELAK,5,Tawa terbahak keras
GELAM,5,
GELAP,5,
GELAR,5,Sebutan akademik seseorang
GELAS,5,Wadah minum bening
GELEK,5,
GELER,5,
GELUH,5,
GELUK,5,
GELUP,5,
GELUT,5,
GEMAH,5,
GEMAK,5,
GEMAL,5,
GEMAN,5,
GEMAP,5,
GEMAR,5,
GEMAS,5,
GEMIK,5,
GEMIT,5,
GEMPA,5,Guncangan hebat bumi bergetar
GEMUK,5,Lawan kata kurus
GEMUL,5,
GENAH,5,
GENAP,5,
GENIH,5,
GENIS,5,
GENIT,5,
GENOM,5,Kumpulan kromosom lengkap
GENRE,5,
GENTA,5,Lonceng besar bergema
GENUS,5,
GEPIT,5,
GEPOK,5,
GEPUK,5,
GERAH,5,
GERAI,5,
GERAK,5,Perpindahan posisi suatu benda
GERAM,5,Sangat marah berang
GERAT,5,
GERAU,5,
GERDA,5,Burung mitos gagah perkasa
GEREH,5,
GEREK,5,
GERET,5,
GERHA,5,
GERIH,5,
GERIK,5,
GERIM,5,
GERIP,5,
GERIT,5,
GERMO,5,Pengelola rumah pelacuran
GEROS,5,
GERUH,5,
GERUN,5,
GERUP,5,
GERUS,5,
GERUT,5,
GESAU,5,
GESEK,5,Sentuh dan geser
GESEL,5,
GESER,5,Pindah tanpa mengangkat
GESIT,5,
GETAH,5,Cairan lengket dari pohon
GETAP,5,
GETAR,5,Goncangan cepat berulang
GETAS,5,
GETEK,5,
GETIK,5,
GETIL,5,
GETIR,5,
GETIS,5,
GETOK,5,
GETOL,5,
GETUK,5,
GETUN,5,
GIBAH,5,
GIBAS,5,
GIDIK,5,
GIGIH,5,Teguh pantang menyerah
GIGIL,5,
GIGIR,5,
GIGIS,5,
GIGIT,5,Serang pakai taring
GILAP,5,
