answer,length,clue
KOSEL,5,
KOSEN,5,
KOSET,5,
KOTAH,5,
KOTAI,5,
KOTAK,5,Wadah persegi bersudut
KOTEK,5,
KOTES,5,
KOTOK,5,
KOTOR,5,
KOVER,5,
KOWAK,5,
KOWAN,5,
KOWEK,5,
KOYAK,5,
KOYAM,5,
KOYAN,5,
KOYOK,5,
KRAIL,5,
KRAMA,5,
KRANS,5,
KREBO,5,
KREDO,5,
KREOL,5,
KRIBO,5,
KRIDA,5,
KRING,5,
KRIYA,5,
KROCO,5,
KROMO,5,
KRONI,5,
KROTO,5,
KUACI,5,
KUALA,5,Pertemuan sungai dan laut
KUALI,5,Wajan besar memasak
KUANG,5,Burung sejenis kuau
KUARI,5,
KUARK,5,
KUART,5,
KUASA,5,Wewenang penuh mengatur
KUASI,5,
KUAYA,5,
KUBAH,5,Atap melengkung masjid
KUBAK,5,
KUBIK,5,Buka kulit luar
KUBIL,5,
KUBIN,5,
KUBIS,5,Sayuran daun bulat berlapis
KUBIT,5,
KUBRA,5,
KUBTI,5,
KUBUL,5,
KUBUR,5,Liang peristirahatan terakhir
KUBUS,5,Bangun enam sisi persegi
KUCAI,5,
KUCAK,5,
KUCAM,5,
KUCEK,5,Gosok cucian tangan
KUCEL,5,
KUCIL,5,
KUCIR,5,
KUCUP,5,
KUCUR,5,
KUCUT,5,
KUDAI,5,
KUDAP,5,
KUDIL,5,
KUDIS,5,Penyakit kulit gatal
KUDUK,5,
KUDUP,5,
KUDUS,5,Suci dan disucikan
KUENI,5,
KUFUR,5,
KUILU,5,
KUING,5,
KUINI,5,
KUJUR,5,
KUJUT,5,
KUKAI,5,
KUKUH,5,
KUKUK,5,Bangunan kecil sempit
KUKUL,5,
KUKUP,5,
KUKUR,5,
KUKUS,5,Uap air mendidih
KUKUT,5,
KULAH,5,
KULAI,5,
KULAK,5,
KULAN,5,
KULAT,5,
KULDI,5,
KULIM,5,
KULIO,5,
KULIR,5,
KULIT,5,Lapisan luar tubuh
KULON,5,
KULOT,5,
KULUB,5,
KULUK,5,
KULUM,5,
KULUP,5,
KULUR,5,
KULUT,5,
KUMAI,5,
KUMAL,5,
KUMAN,5,Makhluk renik penyebab penyakit
KUMAT,5,
KUMBA,5,Zodiak pembawa air
KUMBU,5,
KUMEL,5,
KUMIS,5,Rambut di atas bibir
KUMPI,5,
KUMUH,5,
KUMUR,5,Bilas mulut pakai air
KUMUS,5,
KUMUT,5,
KUNCA,5,
KUNCI,5,Pembuka gembok pintu
KUNDI,5,
KUNIR,5,
KUNTA,5,
KUNUT,5,
KUOTA,5,Batas jatah tertentu
KUPAK,5,
KUPAS,5,Buang kulit buah
KUPAT,5,
KUPEL,5,
KUPIL,5,
KUPIR,5,
KUPON,5,Karcis kecil penukar hadiah
KUPUI,5,
KUPUR,5,
KURAI,5,
KURAN,5,
KURAP,5,
KURAS,5,Bersihkan dan kosongkan air
KURAU,5,
KURDI,5,
KUREN,5,
KURET,5,
KURIA,5,
KURIK,5,
KURIR,5,Pengantar paket cepat
KURMA,5,Buah manis khas Arab
KURSI,5,Tempat untuk duduk
KURUN,5,Rentang masa panjang
KURUS,5,
KURVA,5,Garis bentuk lengkung
KUSAL,5,
KUSAM,5,
KUSAU,5,
KUSEN,5,
KUSIK,5,
KUSIR,5,Pengemudi kereta kuda
KUSTA,5,Penyakit lepra kulit
KUSTI,5,
KUSUF,5,
KUSUK,5,
KUSUT,5,
KUTAK,5,
KUTAT,5,
KUTIK,5,
KUTIL,5,Ambil sedikit sembunyi
KUTIN,5,
KUTIP,5,Pungut benda kecil
KUTUB,5,Ujung utara selatan bumi
KUTUK,5,Anak ayam baru menetas
KUTUT,5,
KUWUK,5,
KUWUR,5,
KUYAM,5,
KUYUP,5,
KWENI,5,
LABAK,5,
LABAS,5,
LABEL,5,Keterangan tempel pada produk
LABIL,5,
LABUH,5,
LABUN,5,
LABUR,5,
LABUT,5,
LACAK,5,Mencari jejak hilang
LACUR,5,
LACUT,5,
LADAH,5,
LADAM,5,
LADAN,5,
LADEN,5,
LAFAL,5,
LAGAK,5,
LAGAM,5,
LAGAN,5,
LAGAU,5,
LAHAB,5,
LAHAD,5,
LAHAK,5,
LAHAN,5,Bidang tanah garapan
LAHAP,5,
LAHAR,5,Lumpur panas gunung berapi
LAHAT,5,
LAHIP,5,
LAHIR,5,Muncul dari rahim
LAICI,5,
LAJAK,5,
LAJAT,5,
LAJUR,5,Barisan garis memanjang
LAKAB,5,
LAKAK,5,
LAKAR,5,
LAKEN,5,
LAKON,5,Peran utama pementasan
LAKRI,5,
LAKSA,5,
LAKUM,5,
LAKUR,5,
LALAH,5,
LALAI,5,Lengah karena terlena
LALAK,5,
LALAP,5,
LALAT,5,Serangga hinggap di kotoran
LALAU,5,
LALER,5,
LALIM,5,
LAMAN,5,Halaman muka situs
LAMAR,5,Mengajukan pinangan nikah
LAMBE,5,
LAMBO,5,Perahu layar tradisional Sulawesi
LAMBU,5,
LAMIN,5,
LAMPU,5,Sumber cahaya ruangan
LAMUN,5,
LAMUR,5,
LANAR,5,
LANAU,5,
LANCA,5,
LANDA,5,
LANGI,5,
LANGU,5,
LANJA,5,
LANJI,5,
LANSI,5,
LANUN,5,
LANUS,5,
LAOCU,5,
LAPAD,5,
LAPAH,5,
LAPAK,5,Tempat gelar dagangan
LAPAL,5,
LAPAN,5,
LAPAR,5,
LAPAS,5,
LAPAZ,5,
LAPEL,5,
LAPIH,5,
LAPIK,5,
LAPIR,5,
LAPIS,5,Susunan kue bertingkat
LAPOR,5,Memberi tahu pihak berwenang
LAPUK,5,
LAPUN,5,
LAPUR,5,
LARAH,5,
LARAI,5,
LARAK,5,
LARAM,5,
LARAP,5,
LARAS,5,Rontok berjatuhan
LARAT,5,
LARAU,5,
LARGO,5,Membentang sangat luas
LARIH,5,
LARIK,5,
LARIS,5,
LARON,5,
LARUT,5,Menyatu dalam cairan
LARVA,5,Bentuk muda sebelum dewasa
LASAH,5,
LASAK,5,
LASAT,5,
LASER,5,Sinar terpusat sangat kuat
LASIT,5,
LASUH,5,
LATAH,5,
LATAK,5,
LATAM,5,
LATAR,5,Suasana di belakang panggung
LATAS,5,
LATEN,5,
LATIF,5,
LATIH,5,Asah keterampilan berulang-ulang
LATIN,5,Aksara yang kita pakai
LATIS,5,
LATMA,5,
LATUH,5,
LATUK,5,
LATUR,5,
LAUNG,5,
LAUYA,5,
LAWAH,5,
LAWAI,5,
LAWAK,5,Perahu dari batang pohon
LAWAN,5,Musuh dalam pertandingan
LAWAR,5,
LAWAS,5,
LAWAT,5,
LAWON,5,
LAYAH,5,
LAYAK,5,Pantas dan patut
LAYAM,5,
LAYAN,5,
LAYAP,5,
LAYAR,5,Tirai penutup jendela
LAYAS,5,
LAYAT,5,
LAYER,5,
LAYON,5,
LAYUH,5,
LAYUK,5,
LAYUR,5,
LAYUT,5,
LAZAT,5,
LAZIM,5,
LEBAH,5,Penghasil madu bersengat
LEBAI,5,
LEBAK,5,
LEBAM,5,Tiruan bunyi benda jatuh
LEBAN,5,
LEBAP,5,
LEBAR,5,Ukuran sisi horizontal
LEBAS,5,
LEBAT,5,
LEBER,5,
LEBIH,5,
LEBUH,5,
LEBUK,5,
LEBUM,5,
LEBUN,5,
LEBUR,5,Meleleh menjadi cair
LECAH,5,
LECAK,5,
LECAP,5,
LECAT,5,
LECEH,5,
LECEK,5,
LECER,5,
LECET,5,
LECIT,5,
LECOK,5,
LECUH,5,
LECUN,5,
LECUP,5,
LECUR,5,
LECUT,5,
LEDAK,5,Meletus tiba-tiba dahsyat
LEDEK,5,
LEDES,5,
LEDOS,5,
LEDRE,5,
LEDUK,5,
LEGAH,5,
LEGAL,5,
LEGAM,5,
LEGAP,5,
LEGAR,5,
LEGAT,5,
LEGEK,5,
LEGEN,5,
LEGER,5,
LEGES,5,
LEGIH,5,
LEGIO,5,
LEGIT,5,
LEGOK,5,
LEGUM,5,
LEHAR,5,
LEHER,5,Penghubung kepala badan
LEJAR,5,
LEJAS,5,
LEJIT,5,
LEJOK,5,
LEKAH,5,
LEKAM,5,
LEKAP,5,
LEKAR,5,
LEKAS,5,Segera dan cepat
LEKAT,5,
LEKIR,5,
LEKIT,5,
LEKOK,5,
LEKUK,5,
LEKUM,5,
LEKUN,5,
LELAH,5,Letih setelah bekerja
LELAI,5,
LELAK,5,
LELAP,5,Lenyap tanpa bekas
LELAR,5,
LELAS,5,
LELAT,5,
LELEH,5,
LELEP,5,
LELER,5,
LELES,5,
LELET,5,
LEMAH,5,Tidak kuat bertenaga
LEMAK,5,Zat penyebab kegemukan
LEMAS,5,
LEMAU,5,
LEMBU,5,Ternak bertanduk pembajak sawah
LEMES,5,
LEMON,5,Buah asam kuning
LEMUR,5,Primata kecil berekor panjang
LENAN,5,
LENCI,5,
LENDA,5,
LENGA,5,
LENGE,5,
LENIS,5,
LENJA,5,
LENOR,5,
LENSA,5,Kaca cembung pembesar
LENSO,5,
LEPAI,5,
LEPAK,5,
LEPAP,5,
LEPAS,5,
LEPAT,5,
LEPAU,5,
LEPEK,5,
LEPER,5,
LEPES,5,
LEPET,5,
LEPIH,5,
LEPIK,5,
LEPIT,5,
LEPOH,5,
LEPOK,5,
LEPOT,5,
LEPRA,5,Penyakit merusak kulit saraf
LEPUH,5,
LEPUK,5,
LEPUR,5,
LERAH,5,
LERAI,5,
LERAK,5,
LERAM,5,
LERAP,5,
LERET,5,
LERIK,5,
LEROK,5,
LEROT,5,
LERUM,5,
LESAH,5,
LESAK,5,
LESAN,5,
LESAP,5,
LESAT,5,
LESAU,5,
LESBI,5,Perempuan menyukai perempuan
LESEH,5,
LESEK,5,
LESET,5,
LESIH,5,
LESIR,5,
LESIT,5,
LESOT,5,
LESUS,5,
LESUT,5,
LETAI,5,
LETAK,5,Posisi suatu benda
LETAL,5,
LETEK,5,
LETER,5,
LETIH,5,
LETIK,5,
LETIS,5,
LETOI,5,
LETOS,5,
LETUK,5,
LETUM,5,
LETUP,5,
LETUR,5,
LETUS,5,
LEUCA,5,
LEVEL,5,Tingkatan suatu permainan
LEVER,5,
LEWAH,5,
LEWAR,5,
LEWAT,5,
LEYEH,5,
LEYOT,5,
LEZAT,5,
LIANA,5,Tumbuhan rambat berkayu
LIANG,5,Lubang sempit sarang
LIBAS,5,
LIBAT,5,
LIBEI,5,
LIBRA,5,Zodiak lambang timbangan
LIBUR,5,Bebas dari sekolah
LICAK,5,
LICAU,5,
LICIK,5,
LICIN,5,
LIDAH,5,Organ pengecap dalam mulut
LIDAS,5,
LIDID,5,
LIGAN,5,
LIGAR,5,
LIGAS,5,
LIGAT,5,
LIGIH,5,
LIHAI,5,
LIHAT,5,Memandang dengan mata
LIKAS,5,
LIKAT,5,
LIKIR,5,
LIKUR,5,
LIKUT,5,
LILAH,5,
LILAN,5,
LILAU,5,
LILIN,5,Batang lelehan penerang
LILIT,5,
LIMAN,5,
LIMAR,5,
LIMAS,5,
LIMAU,5,Buah jeruk asam
LIMFA,5,
LIMIT,5,Ambang batas maksimal
LIMPA,5,Organ perut kiri atas
LIMUN,5,Minuman manis bersoda botol
LIMUT,5,
LINAN,5,
LINAU,5,
LINDA,5,
LINDI,5,
LINDU,5,
LINEN,5,Kain halus rami
LINES,5,Perempuan penyuka sesama
LIONG,5,
LIPAI,5,
LIPAN,5,Hewan berkaki banyak berbisa
LIPAS,5,
LIPAT,5,Tekuk jadi dua
LIPID,5,
LIPIT,5,
LIPUR,5,
LIPUT,5,Melaporkan berita peristiwa
LIRIH,5,
LIRIK,5,Lihat sekilas menyamping
LIRIS,5,
LISAH,5,
LISAN,5,Organ pengecap dalam mulut
LISIS,5,
LISOL,5,
LISUS,5,
LISUT,5,
LITAH,5,
LITAK,5,
LITER,5,Satuan takaran isi cairan
LIVER,5,
LIWAN,5,
LIWAT,5,
LIWET,5,
LOBAK,5,Umbi putih untuk sayur
LOBAN,5,
LOBUS,5,Cuping bawah telinga
LOCOK,5,
LOCOT,5,
LODAN,5,
LODEH,5,
LODOH,5,
LOGAM,5,Mineral penghantar listrik
LOGAT,5,Buku daftar kata
LOGIS,5,
LOHAN,5,Senjata penjaga kuil Shaolin
LOHOK,5,
LOHOR,5,
LOKAL,5,Ruang kelas sekolah
LOKAN,5,
LOKAP,5,
LOKEK,5,
LOKER,5,Lemari kunci pribadi
LOKET,5,Jendela penjualan karcis
LOKIA,5,
LOKIO,5,
LOKOS,5,
LOKUS,5,
LOLAK,5,
LOLOH,5,
LOLOS,5,Terlepas dari sergapan
LOMBA,5,Adu cepat berhadiah
LOMEK,5,
LOMOT,5,
LONAN,5,
LONCO,5,
LONGO,5,Tanaman sarang semut
LONTE,5,Perempuan penjaja diri
LOPAK,5,
LOPEK,5,
LOPER,5,Pengantar koran rumah
LOPIS,5,
LOPOR,5,
LORAH,5,
LORAN,5,
LORAT,5,
LOREK,5,
LOROT,5,
LOSIN,5,
LOTAK,5,
LOTEK,5,
LOTIS,5,
LOTRE,5,Undian berhadiah besar
LOTUS,5,Bunga air mengambang
LOYAK,5,
LOYAL,5,
LOYAR,5,
LUANG,5,
LUASA,5,
LUBAN,5,
LUBER,5,
LUBUK,5,Bagian dalam sungai
LUBUR,5,
LUCAH,5,
LUCUP,5,
LUCUT,5,
LUDAH,5,Cairan pembasah mulut
LUDAT,5,
LUDES,5,
LUGAS,5,
LUGUT,5,
LUHAK,5,
LUHUR,5,Menjulang amat tinggi
LUING,5,
LUKAH,5,
LUKAS,5,
LUKAT,5,
LUKEH,5,
LUKIS,5,Membuat gambar dengan cat
LUKUT,5,
LULAI,5,
LULUH,5,Hancur menjadi lembut
LULUK,5,
LULUM,5,
LULUP,5,
LULUR,5,
LULUS,5,Berhasil tamat ujian
LULUT,5,
LUMAI,5,
LUMAR,5,
LUMAS,5,
LUMAT,5,
LUMBU,5,
LUMEN,5,Rongga dalam pembuluh
LUMER,5,
LUMUH,5,
LUMUR,5,
LUMUS,5,
LUMUT,5,Tumbuhan hijau licin lembap
LUNAK,5,
LUNAR,5,Berkaitan dengan rembulan
LUNAS,5,Balok dasar perahu
LUNAU,5,
LUNDI,5,
LUNDU,5,
LUNER,5,
LUNTA,5,
LUPAT,5,
LUPUH,5,
LUPUK,5,
LUPUS,5,Penyakit autoimun kulit
LUPUT,5,Terlepas dari sasaran
LURAH,5,
LURIK,5,
LURUB,5,
LURUH,5,
LURUS,5,
LURUT,5,
LUSIN,5,Jumlah dua belas item
LUSUH,5,
LUTUT,5,Sendi penekuk kaki
LUWAK,5,Musang pemakan kopi
LUWES,5,
LUYAK,5,
LUYUT,5,
MABIR,5,
MABUH,5,
MABUK,5,
MABUL,5,
MACAM,5,
MACAN,5,Kucing besar belang buas
MACAT,5,
MACET,5,
MACIS,5,
MADAH,5,
MADAM,5,Sebutan hormat wanita
MADAR,5,
MADAT,5,
MADIA,5,
MADIK,5,
MADYA,5,
MAFIA,5,Sindikat kejahatan terorganisir
MAGEL,5,
MAGIK,5,
MAGIS,5,
MAGMA,5,Cairan panas perut bumi
MAGUN,5,
MAHAH,5,
MAHAL,5,
MAHAR,5,Pemberian wajib pengantin pria
MAHDI,5,
MAHIA,5,
MAHIR,5,
MAHWU,5,
MAIDO,5,
MAJAL,5,
MAJAS,5,
MAJER,5,
MAJIR,5,
MAJUH,5,
MAJUJ,5,
MAJUN,5,
MAKAM,5,Tempat jasad dikubur
MAKAN,5,Menyantap hidangan lezat
MAKAO,5,
MAKAR,5,
MAKAS,5,
