answer,length,clue
MELUR,5,Sejenis bunga melati
MEMAR,5,
MEMEK,5,Merengek dengan manja
MEMUR,5,
MENAK,5,
MENAT,5,
MENDU,5,
MENEP,5,
MENGE,5,
MENGI,5,Napas berbunyi sesak
MENIR,5,
MENIT,5,Enam puluh detik
MENLU,5,
MENOR,5,
MENTA,5,
MENUA,5,Kampung tanah kelahiran
MENUR,5,
MEONG,5,Hewan peliharaan penangkap tikus
MEPET,5,
MERAH,5,Warna darah menyala
MERAK,5,Perdu hias pekarangan
MERAM,5,
MERAT,5,
MERCA,5,
MERCU,5,Menara tinggi menjulang
MERDU,5,
MEREK,5,Nama dagang sebuah produk
MEREM,5,
MERES,5,
MERIH,5,
MERIK,5,
MEROT,5,
MERTA,5,
MERUA,5,
MERUT,5,
MESAN,5,
MESEM,5,
MESIN,5,Perkakas bertenaga motor
MESIR,5,Negeri piramida dan firaun
MESIU,5,Serbuk peledak senjata api
MESKI,5,
MESON,5,
MESRA,5,
MESTA,5,
MESTI,5,
MESUI,5,
MESUM,5,
MESUT,5,
METAH,5,
METAI,5,
METAL,5,Bahan logam dari tambang
METER,5,Satuan pokok ukuran panjang
METIL,5,
METRO,5,Kereta bawah tanah kota
MEWAH,5,
MEWEK,5,
MIANA,5,
MIANG,5,
MIDAR,5,
MIDIK,5,
MIHUN,5,
MIJIL,5,
MIKAT,5,
MIKRO,5,
MILAD,5,
MILIK,5,Harta yang dipunyai
MILIR,5,
MIMIK,5,Minum bahasa bayi
MIMIS,5,
MIMPI,5,Bunga tidur malam
MINAT,5,Ketertarikan pada sesuatu
MINDA,5,Pusat pikiran manusia
MINDI,5,
MINIM,5,
MINOR,5,Tangga nada sendu
MINTA,5,
MINUM,5,Meneguk air segar
MINUS,5,Kurang dari nol
MIOMA,5,
MIPIS,5,
MIRAH,5,
MIRAI,5,
MIRAS,5,
MIRAT,5,
MIRIH,5,
MIRIK,5,
MIRIP,5,
MIRIS,5,
MISAI,5,
MISAL,5,
MISAN,5,
MISIL,5,Roket kendali jarak jauh
MISOA,5,
MISUA,5,
MISUH,5,
MITOS,5,Cerita kuno tentang dewa
MITRA,5,Kawan kerja sama usaha
MIZAB,5,
MIZAN,5,
MOBIL,5,Kendaraan roda empat
MOCHI,5,
MOCOK,5,
MODAL,5,Dana awal memulai usaha
MODAR,5,
MODEL,5,Bintang catwalk foto
MODEM,5,Alat koneksi internet
MODIN,5,
MODIS,5,
MODUL,5,Bahan ajar mandiri
MODUS,5,Cara khas melakukan kejahatan
MOFET,5,
MOGOK,5,Protes berhenti bekerja
MOHON,5,Meminta dengan santun
MOHOR,5,
MOJAH,5,
MOKSA,5,
MOLAR,5,
MOLEK,5,
MOLER,5,
MOLES,5,
MOLOR,5,Terlelap tidur pulas
MOLOS,5,
MOMEN,5,Saat yang berkesan
MOMOK,5,Sosok menakuti anak
MONEL,5,
MOPIT,5,
MORAK,5,
MORAL,5,Pesan baik sebuah cerita
MORES,5,Adab sopan santun
MORIL,5,
MORON,5,Sebutan orang bodoh
MORSE,5,
MOTEL,5,Penginapan singgah tepi jalan
MOTIF,5,Corak hiasan kain
MOTOR,5,Kendaraan roda dua bermesin
MOZAH,5,
MUARA,5,Pertemuan sungai laut
MUBAH,5,
MUBUT,5,
MUDAH,5,
MUDAT,5,
MUDIK,5,Pulang kampung saat lebaran
MUDRA,5,
MUDUN,5,
MUFTI,5,
MUHAL,5,
MUHIB,5,
MUHIT,5,
MUJUR,5,
MUKAH,5,
MUKIM,5,
MUKUN,5,
MULAI,5,
MULAS,5,
MULAT,5,
MULES,5,
MULIA,5,
MULSA,5,
MULTI,5,
MULUK,5,Para raja penguasa
MULUR,5,
MULUS,5,
MULUT,5,Rongga tempat bicara
MUMET,5,
MUMUK,5,
MUMUR,5,
MUMUT,5,
MUNCI,5,
MUNDU,5,
MUNIB,5,
MUNTU,5,
MUPUS,5,
MURAD,5,
MURAH,5,
MURAI,5,Burung berkicau merdu
MURAL,5,Lukisan besar di tembok
MURAM,5,
MURAS,5,
MURBA,5,
MURCA,5,
MURID,5,Penerima pelajaran guru
MURIS,5,
MURKA,5,Marah besar meledak
MURNI,5,
MURUP,5,
MURUS,5,
MUSIK,5,Rangkaian nada indah
MUSIM,5,Periode cuaca tahunan
MUSON,5,
MUSTI,5,Ukuran sepanjang kepalan tangan
MUSUH,5,Lawan yang dibenci
MUTAH,5,
MUTAN,5,Makhluk berubah genetik
MUTIH,5,
MUZAH,5,
NABIL,5,Orang cerdik nan mulia
NADAR,5,
NADIM,5,
NADIR,5,
NAFAR,5,
NAFAS,5,
NAFSI,5,
NAFSU,5,Dorongan hasrat kuat
NAFTA,5,
NAGAM,5,
NAHAK,5,
NAHAS,5,
NAHWU,5,
NAJAM,5,
NAJIS,5,Kotoran pembatal ibadah
NAKAL,5,
NALAM,5,
NALAR,5,Akal dan logika
NALIH,5,
NAMBI,5,
NAMUN,5,
NANAH,5,Cairan busuk dari bisul
NANAP,5,
NANAR,5,
NANAS,5,Buah kuning berduri manis
NANDA,5,
NANDU,5,Burung unta Amerika
NANTI,5,
NAPAL,5,
NAPAS,5,Hembusan udara hidung
NAPSI,5,
NAPSU,5,
NAPUH,5,
NAQAL,5,
NAQLI,5,
NASAB,5,
NASAL,5,
NASAR,5,Burung pemakan bangkai
NASEL,5,
NASIB,5,Garis tangan hidup
NASTI,5,
NASUT,5,
NATAL,5,Perayaan kelahiran Kristus
NATAR,5,
NATUR,5,
NAUNG,5,
NAYAM,5,
NAYAP,5,
NAZAM,5,
NAZAR,5,Janji jika berhasil
NAZIM,5,
NAZIR,5,Pengabar berita kematian
NDORO,5,
NEALA,5,
NECES,5,
NECIS,5,
NEGER,5,
NEGRO,5,
NEGUS,5,
NEKAD,5,
NEKAT,5,
NEKEL,5,
NENAR,5,
NENAS,5,
NENDA,5,
NENEK,5,Ibu dari orangtua
NENEN,5,
NENER,5,
NENES,5,
NEPAL,5,Negara asal Gunung Everest
NETRA,5,
NGERI,5,
NGILU,5,
NGOKO,5,
NGOYO,5,
NGUNG,5,
NIAGA,5,Aktivitas dagang cari untung
NIFAK,5,
NIFAS,5,
NIHIL,5,
NIJAS,5,
NIKAH,5,Ikatan resmi suami istri
NIKEL,5,Logam perak antikarat
NILAI,5,Angka hasil ujian
NILAM,5,Sejenis burung kutilang
NILAU,5,
NILON,5,Benang sintetis elastis
NINIK,5,
NINJA,5,Pembunuh berpakaian serba hitam
NIPAH,5,
NIPAS,5,
NIPIS,5,Jeruk kecil asam
NISAB,5,
NISAN,5,Penanda di atas kubur
NISBI,5,
NISTA,5,
NOBAT,5,
NODUS,5,
NOKEN,5,
NOMAD,5,Pengembara hidup berpindah
NOMER,5,
NOMOR,5,Angka urutan penanda
NONOH,5,
NONOK,5,
NONOL,5,
NOPEK,5,
NORAK,5,
NORIT,5,
NORMA,5,Aturan tak tertulis
NOTES,5,Buku kecil pencatat
NOVEL,5,Karangan cerita fiksi panjang
NRIMA,5,
NUDIS,5,
NUGAT,5,
NUJUM,5,Ilmu ramalan bintang
NUKIL,5,
NUNUT,5,
NUSYU,5,
NUTAN,5,
NUZUL,5,
NYALA,5,Kobaran api membakar
NYALE,5,
NYALI,5,Keberanian menghadapi bahaya
NYANA,5,
NYANG,5,
NYARI,5,Satuan panjang jari
NYATA,5,
NYAWA,5,Napas kehidupan makhluk
NYEPI,5,
NYERI,5,Rasa sakit menusuk
NYIRI,5,
NYIRU,5,
NYIUR,5,
NYOLO,5,
NYONG,5,
OASIS,5,Mata air padang pasir
OBENG,5,Alat pemutar sekrup
OBJEK,5,Sasaran pengamatan suatu penelitian
OBLAK,5,
OBRAL,5,Jual murah besar-besaran
OBRAS,5,
OBROL,5,
OBRUS,5,
OBYEK,5,
OFSET,5,
OKNUM,5,Sosok pribadi tertentu
OKTAF,5,Deret delapan nada
OKTAL,5,
OKTAN,5,
OKTET,5,
OLENG,5,
OLEUM,5,
OLIVA,5,
OMBAK,5,Gulungan air laut
OMEGA,5,Huruf terakhir abjad Yunani
OMONG,5,Bercakap dengan lisan
OMPOL,5,
OMSET,5,
OMZET,5,
ONANI,5,Pemuasan berahi sendiri
ONCAT,5,
ONCEK,5,
ONCEN,5,
ONCER,5,
ONCOM,5,
ONCOR,5,
ONDER,5,
ONDOK,5,
ONDOS,5,
ONGEH,5,
ONGJI,5,
ONGOK,5,
ONIKS,5,
ONYOK,5,
ONYOT,5,
OOLIT,5,
OPERA,5,Drama nyanyian panggung
OPINI,5,Pandangan pribadi seseorang
OPIUM,5,Getah bunga memabukkan
OPLAH,5,
OPLET,5,
OPLOS,5,
OPMAK,5,
OPSEN,5,
OPSIN,5,
OPSIR,5,Pangkat perwira tentara
OPTIK,5,Toko penjual kacamata
OPTIS,5,
ORANG,5,Manusia sebagai individu
ORASI,5,
ORBIT,5,Lintasan planet mengelilingi matahari
ORDER,5,Pesanan barang belanja
ORENG,5,
OREOL,5,
ORGAN,5,Alat musik bertuts elektronik
ORGEL,5,
ORIEN,5,
ORION,5,
ORKES,5,
OSEAN,5,
OSKAR,5,Kulit sintetis pelapis sofa
OVARI,5,
OVASI,5,
OYONG,5,
PACAI,5,
PACAK,5,
PACAL,5,
PACAR,5,Kekasih belum menikah
PACAT,5,
PACAU,5,
PACEK,5,
PACET,5,
PACIH,5,
PACIK,5,
PACIS,5,
PACOK,5,
PACUK,5,
PACUL,5,
PADAH,5,
PADAK,5,
PADAM,5,
PADAN,5,
PADAS,5,
PADAT,5,
PADMA,5,Teratai berwarna merah
PADMI,5,
PADRI,5,
PADUK,5,
PAGAN,5,
PAGAR,5,Pembatas sekeliling rumah
PAGAS,5,
PAGON,5,
PAGUN,5,
PAGUT,5,
PAHAM,5,Mengerti dengan jelas
PAHAR,5,
PAHAT,5,Alat ukir kayu
PAHIT,5,Rasa lawan manis
PAING,5,
PAJAK,5,Pungutan wajib negara
PAJAN,5,
PAJUH,5,
PAKAI,5,Menggunakan alat tertentu
PAKAL,5,
PAKAN,5,Makanan hewan ternak
PAKAR,5,Orang sangat ahli spesialis
PAKAT,5,
PAKAU,5,
PAKDE,5,
PAKEM,5,
PAKET,5,Kiriman barang terbungkus
PAKIS,5,Tanaman berbiak dengan spora
PAKMA,5,
PAKSA,5,Tekan tanpa persetujuan
PAKSI,5,
PAKTA,5,Perjanjian antarnegara
PAKUH,5,
PAKUK,5,
PAKUS,5,
PALAI,5,
PALAK,5,
PALAM,5,
PALAR,5,
PALAS,5,
PALAT,5,
PALAU,5,Bekas luka di kulit
PALDU,5,
PALEM,5,Pohon tropis tak bercabang
PALEN,5,
PALES,5,
PALET,5,Papan campur cat pelukis
PALIS,5,
PALIT,5,
PALKA,5,Ruang muatan kapal
PALMA,5,
PALSU,5,
PALTU,5,
PALUH,5,
PALUN,5,
PALUT,5,
PAMAH,5,
PAMAN,5,Saudara lelaki orangtua
PAMER,5,Unjuk barang mewah
PAMIT,5,Minta diri sebelum pergi
PAMOR,5,
PAMPA,5,
PANAH,5,Senjata busur lancip
PANAI,5,
PANAR,5,
PANAS,5,Suhu tinggi menyengat
PANAU,5,
PANCA,5,
PANCI,5,Alat masak bertelinga
PANCO,5,Adu kuat tangan
PANDA,5,Beruang hitam putih bambu
PANDU,5,Ahli navigasi kapal
PANEL,5,Papan berisi tombol kendali
PANEN,5,Untung besar mendadak
PANIK,5,
PANIL,5,
PANIR,5,
PANJA,5,
PANJI,5,Bendera lambang kebesaran
PANTI,5,Rumah penampungan anak yatim
PANTO,5,
PANUS,5,
PAPAH,5,Panggilan untuk ayah
PAPAK,5,Minuman keras tradisional
PAPAN,5,Kebutuhan pokok tempat tinggal
PAPAR,5,
PAPAS,5,
PAPAT,5,
PAPUA,5,Provinsi paling timur Indonesia
PAPUI,5,
PARAB,5,
PARAF,5,
PARAH,5,
PARAK,5,
PARAM,5,Balur penghilang pegal
PARAN,5,
PARAP,5,
PARAS,5,Rupa dan raut wajah
PARAU,5,
PARGA,5,
PARIA,5,
PARIH,5,
PARIK,5,
PARIS,5,Kain halus mirip sutra
PARIT,5,Selokan sempit memanjang
PARJI,5,
PARKA,5,
PARON,5,
PARSI,5,
PARUH,5,Mulut keras seekor burung
PARUN,5,
PARUT,5,Alat menghaluskan kelapa
PARWA,5,
PASAH,5,
PASAI,5,
PASAK,5,Paku pengunci kayu
PASAL,5,Ayat dalam undang-undang
PASAR,5,Lokasi pedagang berjualan
PASAT,5,
PASCA,5,
PASER,5,
PASET,5,
PASIF,5,
PASIK,5,
PASIM,5,
PASIR,5,Butiran halus pantai
PASIT,5,
PASOK,5,
PASTA,5,Bahan rekat kental
PASTI,5,
PASUK,5,
PATAH,5,Terputus menjadi dua
PATAM,5,
PATAR,5,
PATEK,5,
PATEN,5,Hak atas penemuan baru
PATER,5,
PATET,5,
PATIH,5,
PATIK,5,Ambil buah pohon
PATIL,5,Kapak kecil tukang
PATIN,5,
PATIO,5,
PATKA,5,
PATOK,5,Tiang penanda batas tanah
PATOS,5,
PATRI,5,
PATUH,5,
PATUK,5,
PATUT,5,
PAUHI,5,
PAUNG,5,
PAUSE,5,Hentikan untuk sejenak
PAWAI,5,Perlengkapan kebesaran kerajaan
PAWAK,5,
PAYAH,5,
PAYAR,5,
PAYAU,5,
PAYET,5,
PAYIR,5,
PAYON,5,
PEANG,5,
PECAH,5,Retak lalu berkeping
PECAI,5,
PECAK,5,
PECAL,5,
PECAT,5,Keluarkan dari pekerjaan
PECEL,5,
PECOK,5,
PECUK,5,
PECUN,5,
PECUT,5,Alat cambuk kuda
PEDAH,5,
PEDAK,5,
PEDAL,5,Pijakan kaki sepeda
PEDAR,5,
PEDAS,5,Rasa panas dari cabai
PEDEL,5,
PEDET,5,
PEDIH,5,
PEDIS,5,
PEDOK,5,
PEDUT,5,
PEGAH,5,
PEGAL,5,
PEGAN,5,
PEGAR,5,
PEGAS,5,Per baja melenting
PEGAT,5,
PEGOH,5,
PEGON,5,
PEGUN,5,
PEJAL,5,
PEJAM,5,
PEKAH,5,
PEKAK,5,
PEKAM,5,
PEKAN,5,Rentang tujuh hari
PEKAT,5,
PEKAU,5,
PEKIK,5,
PEKIR,5,
PEKIS,5,
PEKSI,5,
PEKUK,5,
PEKUR,5,
PELAH,5,
PELAK,5,
PELAN,5,Lawan kata cepat
PELAS,5,
PELAT,5,Lempengan logam tipis
PELEH,5,
PELEK,5,Bingkai logam roda ban
PELES,5,
PELET,5,Guna-guna pemikat cinta
PELIK,5,Anting kecil telinga
PELIR,5,Kemaluan kaum lelaki
PELIT,5,
PELOG,5,
PELOH,5,
PELOK,5,
PELOR,5,
PELUH,5,
PELUK,5,Rangkul penuh sayang
PELUS,5,
PEMEO,5,
PENAK,5,
PENAT,5,
PENCU,5,
PENDA,5,
PENES,5,
PENGE,5,
PENIS,5,Alat kelamin pria
PENSI,5,
PENTA,5,
PENUH,5,
PENYU,5,Kura-kura besar laut
PEPAH,5,
PEPAK,5,
PEPAS,5,
PEPAT,5,
PEPEK,5,
PEPER,5,
PEPES,5,Ikan berbumbu bungkus daun
PEPET,5,
PERAH,5,
PERAI,5,
PERAK,5,Logam putih berkilau
PERAM,5,
PERAN,5,Tokoh dimainkan aktor
PERAP,5,
PERAS,5,Tekan keluarkan cairan
PERAT,5,
PERCA,5,
PERDU,5,
PEREH,5,
PEREI,5,
PEREK,5,
PERES,5,
PERGI,5,Beranjak meninggalkan tempat
PERIA,5,
PERIH,5,
PERIN,5,
PERIT,5,
PERJI,5,
PERLI,5,
PERLU,5,
PEROI,5,
PERON,5,Pelataran tunggu stasiun
PEROP,5,
PEROT,5,
PERUK,5,
PERUM,5,
PERUN,5,
PERUS,5,
PERUT,5,Tempat cerna makanan
PESAI,5,
PESAK,5,
PESAM,5,
PESAN,5,Amanat yang disampaikan
PESAT,5,
PESEK,5,
PESER,5,
PESET,5,
PESOK,5,
PESTA,5,Perayaan meriah bersama
PESUK,5,
PESUT,5,
PETAH,5,
PETAI,5,
PETAK,5,Bidang kotak persegi kecil
PETAL,5,
PETAM,5,
PETAN,5,
PETAS,5,
PETEK,5,
PETEL,5,
PETES,5,
PETIA,5,
PETIK,5,Ambil buah masak
PETIR,5,Kilat disertai suara gemuruh
PETIS,5,
PETOR,5,
PETRA,5,Boneka lambang orang wafat
PETUK,5,
PETUS,5,
PETUT,5,
PEWAT,5,
PEYEK,5,
PEYOT,5,
PIALA,5,Cawan penghargaan sang juara
PIALU,5,
PIAMA,5,Baju tidur longgar
PIANG,5,
PIANO,5,Alat musik tuts hitam-putih
PIARA,5,
PIATU,5,Anak tanpa orang tua
PICAH,5,
PICIK,5,
PICIS,5,
PICIT,5,
PIDIT,5,
PIEZO,5,
PIGMI,5,
PIHAK,5,
PIJAH,5,
PIJAK,5,
PIJAR,5,Nyala membara panas
PIJAT,5,Urut badan pegal
PIJIN,5,
PIJIT,5,Tekan badan lelah
PIKAP,5,
PIKAT,5,Menawan hati seseorang
PIKAU,5,
PIKET,5,Tugas jaga bergilir
PIKIR,5,Menimbang dalam benak
PIKUL,5,Angkut beban di bahu
PIKUN,5,
PIKUP,5,
PILAH,5,
PILAK,5,
PILAR,5,Tiang penyangga bangunan utama
PILAS,5,
PILAU,5,
PILEH,5,
PILEK,5,Ingus meler saat flu
PILIH,5,Tentukan satu opsi
PILIN,5,
PILIS,5,
PILON,5,
PILOT,5,Pengemudi pesawat terbang
PILUS,5,
PINAK,5,
PINAR,5,
PINAS,5,
PINDA,5,
PINES,5,Paku kecil penempel kertas
PINGA,5,
PINIS,5,
PINTA,5,Permohonan sepenuh hati
PINTU,5,Jalan keluar masuk
PINUS,5,Pohon berdaun jarum gunung
PIONG,5,
PIPET,5,
PIPIH,5,
PIPIL,5,
PIPIS,5,Buang air kecil
PIPIT,5,Burung kecil pemakan padi
PIRAI,5,
PIRAU,5,
PIRIK,5,
PIRIT,5,
PIRSA,5,
PIRUK,5,
PIRUS,5,Warna biru toska
PISAH,5,Berpencar tidak menyatu
PISAK,5,
PISAU,5,Benda tajam pemotong
PISES,5,
PISIK,5,
PISIN,5,
PISIT,5,
PISUH,5,
PITAH,5,
PITAK,5,
PITAM,5,
PITAR,5,
PITIH,5,
PITIS,5,
PITON,5,Ular besar pembelit mangsa
PITOT,5,
PITUT,5,
PIUNG,5,
PIVOT,5,
PIYIK,5,
PLANG,5,
PLANO,5,
PLATO,5,Dataran tinggi luas
PLAZA,5,Lapangan terbuka tengah kota
PLENO,5,
PLONG,5,
PLUTO,5,Planet katai terjauh
POCES,5,
POCOK,5,
PODAK,5,
POHON,5,Tumbuhan berbatang tinggi
POISE,5,
POJOK,5,Sudut ruangan tersembunyi
POKAH,5,
POKER,5,Judi kartu taruhan
POKET,5,Kantong kecil pakaian
POKOK,5,Harga beli awal
POKTA,5,
POLAH,5,
POLAN,5,
POLAR,5,Berkaitan dengan kutub
POLDA,5,
POLEN,5,
POLER,5,
POLES,5,
POLET,5,
POLIO,5,Penyakit lumpuh anak
POLIP,5,Tumor kecil bertangkai
POLIS,5,Bukti ikut asuransi
POLKA,5,Irama tarian riang
POLOK,5,
POLOS,5,
POMPA,5,Alat pemindah air bertekanan
PONCO,5,
PONIL,5,
PONOK,5,
PONOR,5,
POPOK,5,Pembungkus bokong bayi
POPOR,5,
PORAH,5,
PORNO,5,Konten cabul dewasa
POROK,5,
POROS,5,Sumbu putar roda
POROT,5,
PORSI,5,Takaran satu sajian
PORTA,5,
PORTO,5,Ongkos kirim surat
POSER,5,
POTAS,5,
POTEL,5,
POTIA,5,
