answer,length,clue
BALSAM,6,
BALSEM,6,
BALUNG,6,
BAMBAM,6,
BANANG,6,
BANCAH,6,
BANCAK,6,
BANCAR,6,
BANCET,6,
BANCIK,6,
BANCUH,6,
BANCUT,6,
BANDAN,6,
BANDAR,6,Pengelola taruhan judi
BANDEA,6,
BANDEL,6,
BANDIT,6,Penjahat perampok kejam
BANDOS,6,
BANDOT,6,
BANDUL,6,Pemberat ayunan jam
BANDUT,6,
BANGAI,6,
BANGAN,6,
BANGAR,6,
BANGAS,6,
BANGAT,6,
BANGAU,6,Unggas berleher panjang
BANGET,6,
BANGGA,6,
BANGIR,6,
BANGKA,6,Perahu layar tradisional
BANGKU,6,Tempat duduk panjang
BANGLE,6,
BANGLO,6,
BANGOR,6,
BANGSA,6,Kumpulan rakyat senegara
BANGSI,6,
BANGUN,6,Terjaga dari tidur
BANGUS,6,
BANIAN,6,
BANING,6,
BANJAR,6,
BANJIR,6,Genangan air meluap
BANJUR,6,
BANKIR,6,Pegawai tinggi perbankan
BANSAI,6,
BANTAH,6,Menyangkal tidak setuju
BANTAI,6,Daging hasil sembelih
BANTAL,6,Alas kepala saat tidur
BANTAM,6,
BANTAR,6,
BANTAT,6,
BANTAU,6,
BANTER,6,
BANTUN,6,
BANTUT,6,
BANYAK,6,
BANYOL,6,
BANYUN,6,
BANZAI,6,Pekik kemenangan Jepang
BAPANG,6,
BAPTIS,6,Sakramen penyucian dengan air
BARAAT,6,
BARANG,6,Benda yang dimiliki
BARBAR,6,
BARBEL,6,
BARBER,6,Tukang pangkas rambut
BARBIR,6,
BARBUR,6,
BARENG,6,
BARGAS,6,
BARIER,6,
BARING,6,Merebahkan tubuh mendatar
BARION,6,
BARITA,6,
BARIUM,6,
BARJAD,6,
BARKAS,6,
BARONG,6,
BARTER,6,Tukar barang tanpa uang
BARUJE,6,
BARUNA,6,
BASKAT,6,
BASKET,6,Olahraga bola ke keranjang
BASKOM,6,Wadah air cuci muka
BASOKA,6,
BASTAR,6,
BASUNG,6,
BATAKO,6,
BATANG,6,Bagian tegak pohon
BATARA,6,
BATARI,6,
BATELA,6,
BATILA,6,
BATUAN,6,
BATUNG,6,
BAURAN,6,
BAWAAN,6,
BAWANG,6,Umbi berlapis penyedap masakan
BAYANG,6,
BAYATA,6,
BAYATI,6,
BAYONG,6,
BAYUAN,6,
BAYUNG,6,
BAZOKA,6,Peluncur roket anti-tank
BEBANG,6,
BEBARU,6,
BEBREK,6,
BECENG,6,
BEDAMA,6,
BEDARU,6,
BEDAWI,6,
BEDAYA,6,
BEDENG,6,
BEDUNG,6,
BEGANA,6,
BEGASI,6,
BEGINI,6,
BEGITU,6,
BEHENA,6,
BEHINA,6,
BEJANA,6,Wadah berongga penampung cairan
BEKLES,6,
BEKLIT,6,
BEKSAN,6,
BEKUAN,6,
BEKUKU,6,
BELACU,6,
BELADA,6,
BELADU,6,
BELAGU,6,
BELAKA,6,
BELAKO,6,
BELANG,6,Bercorak loreng seperti harimau
BELATA,6,
BELATI,6,Pisau tajam bermata satu
BELEDA,6,
BELEDI,6,
BELEDU,6,
BELEID,6,
BELENG,6,
BELERA,6,
BELGIA,6,Negeri asal cokelat wafel
BELIAK,6,
BELIAN,6,
BELIAU,6,
BELIDA,6,
BELIGO,6,
BELIGU,6,
BELIKU,6,
BELING,6,Pecahan kaca tajam
BELIUT,6,
BELOAN,6,
BELONG,6,Bak penyimpan air dapur
BELOON,6,
BELUAM,6,
BELUAS,6,
BELUBU,6,
BELUGA,6,Paus putih besar
BELUKU,6,
BELURU,6,
BEMBAM,6,
BEMBAN,6,
BEMBAR,6,
BEMBET,6,
BEMPER,6,
BENALU,6,Tumbuhan pengisap inang
BENANG,6,Serat halus untuk menjahit
BENARA,6,
BENATU,6,
BENCAH,6,
BENCAT,6,
BENCOL,6,
BENDAR,6,
BENDEL,6,
BENDIR,6,
BENDUL,6,
BENGAH,6,
BENGAL,6,
BENGAP,6,
BENGEK,6,
BENGEP,6,
BENGIK,6,
BENGIS,6,
BENGKU,6,
BENGOH,6,
BENGOK,6,
BENGOT,6,
BENGUK,6,
BENGUL,6,
BENIAN,6,
BENING,6,
BENJOL,6,
BENJUT,6,
BENKAP,6,
BENSIN,6,Bahan bakar kendaraan cair
BENSOL,6,
BENTAK,6,Menggertak dengan nada tinggi
BENTAN,6,
BENTAR,6,Waktu yang amat singkat
BENTEH,6,
BENTES,6,
BENTET,6,
BENTIK,6,
BENTIL,6,
BENTOH,6,
BENTOK,6,
BENTOL,6,
BENTOS,6,
BENTUK,6,Rupa atau wujud benda
BENTUL,6,
BENTUR,6,
BENTUS,6,
BENYAI,6,
BENYEK,6,
BENYOH,6,
BENYOT,6,
BENZIL,6,
BENZOL,6,
BERABE,6,
BERADA,6,
BERADU,6,
BERAGA,6,
BERAGI,6,
BERAHI,6,
BERAIR,6,
BERAJA,6,
BERAKU,6,
BERANG,6,Sangat marah geram
BERANI,6,
BERAPA,6,
BERAPI,6,
BERASA,6,
BERAWA,6,
BERBAU,6,
BERCAK,6,Bintik noda kecil
BERCAP,6,
BERCAT,6,
BERDOA,6,
BERDUA,6,
BERDUS,6,
BEREDA,6,
BEREGU,6,
BERGAS,6,
BERGUK,6,
BERHAD,6,
BERHAK,6,
BERHAL,6,
BERIAK,6,
BERIAN,6,
BERIAS,6,
BERIBU,6,
BERIDA,6,
BERIMA,6,
BERISI,6,
BERITA,6,Kabar warta terkini
BERKAH,6,Bawa kebaikan berlimpah
BERKAS,6,Kumpulan surat terikat
BERKAT,6,Rahmat pemberi manfaat
BERKIK,6,
BERKIL,6,
BERKOP,6,
BERLAU,6,
BERLIK,6,
BERLUK,6,
BERMAT,6,
BERNAS,6,
BERNGA,6,
BEROCI,6,
BERODA,6,
BERODI,6,
BEROGA,6,
BERONA,6,
BERONG,6,
BEROTI,6,
BEROYA,6,
BERSAT,6,
BERSEL,6,
BERSIH,6,
BERSIL,6,
BERSIN,6,Semburan udara dari hidung
BERSIT,6,
BERSOL,6,
BERSUH,6,
BERSUT,6,
BERTAM,6,
BERTIH,6,
BERUAS,6,
BERUDU,6,
BERUGI,6,
BERUJI,6,
BERUJU,6,
BERUPA,6,
BERURI,6,
BESERO,6,
BESING,6,
BESKAL,6,
BESKAP,6,
BESKAT,6,
BESLAH,6,
BESLIT,6,
BESTEK,6,
BESTEL,6,
BESTIK,6,
BESTIR,6,
BESUSU,6,
BESUTA,6,
BETANG,6,
BETAPA,6,
BETARA,6,
BETARI,6,
BETINA,6,Hewan berkelamin perempuan
BETING,6,Gundukan pasir muara sungai
BETUNG,6,
BETUTU,6,
BIADAB,6,
BIADAT,6,
BIAKAN,6,
BIAWAK,6,
BIAWAN,6,
BIAWAS,6,
BIBLIO,6,
BICANA,6,
BICARA,6,Bertutur mengeluarkan kata
BIDANG,6,Area suatu keahlian
BIDARA,6,
BIDARI,6,
BIDUAN,6,
BIDURI,6,
BIGAIR,6,
BIGAMI,6,
BIHARI,6,
BIJANA,6,
BIKANG,6,
BIKINI,6,Baju renang dua potong
BIKSAH,6,
BILANG,6,Menghitung jumlah benda
BILHAK,6,
BILIAR,6,Permainan sodok bola meja
BILIUN,6,
BILYAR,6,
BILYET,6,
BILYUN,6,
BIMBIT,6,
BINARA,6,
BINARI,6,
BINASA,6,
BINATU,6,
BINCUL,6,
BINCUT,6,
BINDAM,6,
BINDER,6,
BINEKA,6,
BINGAS,6,
BINGIT,6,
BINGKA,6,
BINJAI,6,
BINJAT,6,
BINTAK,6,
BINTAL,6,
BINTAN,6,
BINTIK,6,Titik kecil pada permukaan
BINTIL,6,
BINTIT,6,
BINTUL,6,
BINTUR,6,
BIODIN,6,
BIOGAS,6,
BIOLIT,6,
BIOPSI,6,Pengambilan jaringan untuk periksa
BIOTEK,6,
BIOTIK,6,
BIOTIN,6,
BIRAHI,6,
BIRAMA,6,
BIRANG,6,
BIRING,6,
BIRSAM,6,
BISBOL,6,Olahraga bola dengan pemukul
BISEPS,6,
BISING,6,
BISKAL,6,
BISKOP,6,
BISMUT,6,
BISNIS,6,Usaha dagang komersial
BISTIK,6,Hidangan daging bersaus
BISTRO,6,Kedai makan kecil
BITING,6,
BLABAR,6,
BLAZER,6,Jas luar wanita
BLEKEK,6,
BLEKOK,6,
BLENDA,6,
BLEPOT,6,
BLEWAH,6,
BLIRIK,6,
BLOKIR,6,Membekukan akses rekening
BLOWER,6,Peniup udara listrik
BOBATO,6,
BOBROK,6,
BOCONG,6,
BODONG,6,
BOHLAM,6,Bola kaca berpijar
BOHONG,6,
BOHSIA,6,
BOIKOT,6,Penolakan bersama sebagai protes
BOKONG,6,Bagian tubuh untuk duduk
BOKSEN,6,
BOKSER,6,
BOKSET,6,
BOLERO,6,
BOLIDE,6,
BOLING,6,Menggelindingkan bola merobohkan pin
BOLONG,6,
BOLOTU,6,
BOLSAK,6,
BOMBAI,6,
BOMBAS,6,
BOMBER,6,Jaket bergaya militer
BONANG,6,
BONBON,6,
BONCEL,6,
BONCOL,6,
BONDOL,6,
BONDOT,6,
BONEKA,6,Mainan wajah manusia
BONGAK,6,
BONGKO,6,
BONGOK,6,
BONJOL,6,
BONJOR,6,
BONSAI,6,Pohon kerdil dalam pot
BONTAK,6,
BONTOK,6,
BONTOT,6,
BONYOK,6,
BONYOR,6,
BOPENG,6,
BOPONG,6,
BORAKS,6,
BORANG,6,
BORDES,6,
BORDIL,6,Rumah tempat pelacuran
BORDIR,6,Hiasan benang pada kain
BOREAL,6,
BORGOL,6,Pengikat tangan tahanan
BORHAN,6,
BORKOL,6,
BORONG,6,
BORTEL,6,
BOSETA,6,
BOSMAN,6,
BOSTAN,6,
BOTANG,6,
BOTANI,6,Ilmu tentang tumbuhan
BOYONG,6,
BRAHMA,6,
BRAHMI,6,
BRASIL,6,Negeri sepakbola samba karnaval
BREDEL,6,
BREKSI,6,
BRENDI,6,Minuman keras sulingan
BRETEL,6,
BREVET,6,
BREWOK,6,
BRIKET,6,
BRISAN,6,
BROKAT,6,
BROKER,6,Perantara jual beli
BROMAT,6,
BROMIN,6,
BROSUR,6,Selebaran promosi berlipat
BRUDER,6,Biarawan pria Katolik
BRUNAI,6,
BRUTAL,6,
BUAIAN,6,
BUALAN,6,
BUATAN,6,
BUBUNG,6,
BUDAYA,6,Warisan turun-temurun leluhur
BUDDHA,6,
BUDIAN,6,
BUJANG,6,Pria belum menikah
BUKLET,6,
BUKUNG,6,
BULANG,6,
BULBUL,6,Burung penyanyi malam
BULDAN,6,
BULDOG,6,
BULENG,6,
BULGUR,6,
BULIAN,6,
BULSAK,6,
BUMBAN,6,
BUMBUN,6,
BUMIAH,6,
BUMPER,6,Penahan benturan kendaraan
BUMPET,6,
BUNCAH,6,
BUNCAK,6,
BUNCIS,6,Sayur polong hijau panjang
BUNCIT,6,
BUNDAK,6,
BUNDAR,6,Berbentuk bulat penuh
BUNDAS,6,
BUNDEL,6,Berkas dijilid jadi satu
BUNDUK,6,
BUNGAR,6,
BUNGSU,6,Anak paling muda
BUNGUR,6,
BUNIAN,6,
BUNJAI,6,
BUNKER,6,Ruang perlindungan bawah tanah
BUNTAK,6,
BUNTAL,6,
BUNTAR,6,
BUNTAT,6,
BUNTEK,6,
BUNTEL,6,
BUNTET,6,
BUNTIL,6,
BUNTUT,6,Bagian ekor binatang
BUPALA,6,
BUPATI,6,Pemimpin wilayah kabupaten
BURDAH,6,
BURENG,6,
BURGER,6,Roti isi daging bundar
BURHAN,6,
BURKAK,6,
BURUAN,6,
BURUNG,6,Hewan bersayap bisa terbang
BUSANA,6,Pakaian yang dikenakan
BUSTAN,6,
BUSTER,6,Roket pendorong tahap awal
BUSUNG,6,
BUTALA,6,
BUTANA,6,Gas mudah terbakar
BUTANG,6,Pengait baju
BUTBUT,6,
BUYUNG,6,
CABANG,6,Bagian memisah dari induk
CACIAN,6,
CACING,6,Hewan kecil penggembur tanah
CADANG,6,Simpanan untuk berjaga-jaga
CADUNG,6,
CAHANG,6,
CAHARI,6,
CAHAYA,6,Pancaran sinar terang
CAILAH,6,
CAIRAN,6,
CAISIM,6,
CAKELA,6,
CAKIAK,6,
CAKMAR,6,
CAKMAU,6,
CAKRAM,6,Piringan lempar atletik
CAKRUK,6,
CALADI,6,
CALANG,6,
CALING,6,
CALUNG,6,
CAMBAH,6,
CAMBUK,6,Alat pemukul dari tali
CAMBUL,6,
CAMCAU,6,
CAMPAH,6,
CAMPAK,6,Buang dengan melempar
CAMPIN,6,
CAMPUH,6,
CAMPUR,6,Satukan bahan berbeda
CANANG,6,
CANCUT,6,
CANDAI,6,
CANDAK,6,
CANDAN,6,
CANDAT,6,
CANDIK,6,
CANDIT,6,
CANDRA,6,
CANGAH,6,
CANGAK,6,
CANGAM,6,
CANGAP,6,
CANGAR,6,
CANGGA,6,
CANGGU,6,
CANGKU,6,
CANGUK,6,
CANGUT,6,
CANTAS,6,
CANTEL,6,
CANTIK,6,
CANTOL,6,
CANTUM,6,
CAPANG,6,
CAPCAI,6,
CAPIAU,6,
CAPING,6,
CAPLAK,6,
CAPLOK,6,
CAPUNG,6,Serangga bersayap tipis
CARAKA,6,
CARANG,6,
CARIAN,6,
CARING,6,
CARTER,6,Sewa kendaraan khusus
CATUAN,6,
CEBONG,6,
CECAWI,6,
CECENG,6,
CECERE,6,
CEDERA,6,Luka karena kecelakaan
CEDING,6,
CEDONG,6,
