answer,length,clue
JUMAWA,6,
JUMBAI,6,
JUMBIL,6,
JUMBUH,6,
JUMBUL,6,
JUMHUR,6,
JUMLAH,6,
JUMPUL,6,
JUMPUT,6,
JUMRAH,6,
JUNDAI,6,
JUNGAT,6,
JUNGUR,6,
JUNGUT,6,
JUNIOR,6,Adik tingkat sekolah
JUNTAI,6,
JUPANG,6,
JURANG,6,Lembah dalam dan curam
JURIAT,6,
JURING,6,
JURNAL,6,Catatan berkala terbit
JURUNG,6,
JUSTRU,6,
JUTAAN,6,
KAABAH,6,
KABRUK,6,
KABUKI,6,Teater tradisional Jepang
KABULI,6,
KABUNG,6,
KACANG,6,Camilan polong-polongan
KACICI,6,
KACOAK,6,
KACREK,6,
KACUNG,6,Pelayan anak lelaki
KADANG,6,Sesekali tidak selalu
KADERA,6,
KADUNG,6,
KAEDAH,6,
KAFAAH,6,
KAFIRI,6,
KAFTAN,6,
KAHANG,6,
KAHRAB,6,
KAHWIN,6,
KAIDAH,6,
KAIMAT,6,
KAINIT,6,
KAISAR,6,Penguasa tertinggi kerajaan
KAITAN,6,
KAJANG,6,
KAJIAN,6,
KAKANG,6,
KAKBAH,6,
KAKTUS,6,Tumbuhan berduri gurun
KALAKA,6,
KALANG,6,
KALAZA,6,
KALENG,6,Wadah logam untuk kemasan
KALIAN,6,
KALIKI,6,
KALIUM,6,Unsur logam lambang K
KALKUN,6,Unggas besar Thanksgiving
KALONG,6,
KALORI,6,Satuan energi makanan
KALSIT,6,
KALUNG,6,Perhiasan melingkar leher
KAMALI,6,Bangunan istana raja
KAMBAN,6,
KAMBAR,6,
KAMBAU,6,
KAMBEH,6,
KAMBER,6,
KAMBUH,6,Penyakit lama datang lagi
KAMBUS,6,
KAMBUT,6,
KAMELI,6,
KAMERA,6,Alat pemotret gambar
KAMFER,6,
KAMFOR,6,
KAMHAR,6,
KAMISA,6,
KAMPAI,6,
KAMPAK,6,
KAMPAS,6,
KAMPER,6,
KAMPIL,6,
KAMPIT,6,
KAMPOS,6,
KAMPUH,6,
KAMPUL,6,
KAMPUS,6,Area kuliah mahasiswa
KAMRAD,6,
KAMSEN,6,
KAMSIA,6,
KANAAH,6,
KANAAT,6,
KANADA,6,Negeri lambang daun maple
KANANG,6,
KANCAH,6,Belanga besar memasak
KANCAP,6,
KANCEH,6,
KANCIL,6,
KANCUT,6,Kain penutup kemaluan
KANDAR,6,
KANDAS,6,Usaha berakhir gagal
KANDEL,6,
KANDIL,6,
KANDIS,6,
KANDUL,6,
KANDUT,6,
KANGAR,6,
KANGEN,6,
KANGKA,6,
KANGSA,6,
KANINA,6,
KANJAL,6,
KANJAR,6,Tarian penyambutan tamu
KANKER,6,Penyakit sel liar
KANOPI,6,Lapisan puncak pepohonan
KANSEL,6,
KANSER,6,
KANTAN,6,
KANTAR,6,
KANTIH,6,
KANTIL,6,
KANTIN,6,Kedai makan sekolah
KANTOR,6,Tempat orang bekerja
KANTUK,6,
KANVAS,6,Kain media lukisan
KANYON,6,
KAOLIN,6,
KAOTIS,6,
KAPANG,6,
KAPELA,6,
KAPISA,6,
KAPITA,6,
KAPLAR,6,
KAPLOK,6,
KAPRAH,6,
KAPSEL,6,
KAPSUL,6,Obat bungkus telan
KAPTEN,6,Pemimpin regu atau kapal
KAPUNG,6,
KARABA,6,
KARANG,6,Gugusan batu di laut
KARATE,6,Bela diri asal Jepang
KARBIT,6,
KARBOL,6,
KARBON,6,Unsur kimia arang hitam
KARCIS,6,Tanda bukti pembayaran ongkos
KARDAN,6,
KARDIA,6,
KARDIL,6,
KARDUS,6,Kotak pembungkus barang
KARENA,6,
KARIAH,6,
KARIBU,6,
KARIER,6,Jenjang kemajuan pekerjaan
KARIES,6,
KARINA,6,Tulang lunas dada burung
KARKAS,6,
KARKUN,6,
KARPAI,6,
KARPEL,6,
KARPER,6,
KARPET,6,Hamparan kain penutup lantai
KARPUS,6,
KARTEL,6,Kongsi pengendali harga pasar
KARTON,6,Kertas tebal kaku
KARTUN,6,Gambar animasi lucu
KARUAN,6,
KARUNG,6,Kantong besar goni
KARUSI,6,
KARYAH,6,
KARYAT,6,
KASANG,6,
KASASI,6,
KASEIN,6,
KASIAT,6,
KASIKU,6,
KASIMA,6,
KASINO,6,Tempat perjudian besar
KASMIR,6,Kain wol lembut mahal
KASRAH,6,
KASSIA,6,
KASTAL,6,
KASTEL,6,
KASTIL,6,
KASUAL,6,
KASUIS,6,
KASUMA,6,
KASWAH,6,
KATAKA,6,
KATAWI,6,
KATIAN,6,
KATION,6,
KATITI,6,
KATLUM,6,
KATODE,6,
KATROL,6,Alat kerek pengangkat beban
KATUNG,6,
KATWAL,6,
KAUKAB,6,
KAUKUS,6,
KAULAN,6,
KAUMAN,6,
KAUPUI,6,
KAUSAL,6,
KAUSAR,6,
KAVIAR,6,Telur ikan mahal
KAWANG,6,
KAWULA,6,
KAWUNG,6,
KAYANG,6,
KEBAJI,6,
KEBAYA,6,
KEBIRI,6,
KEBULI,6,
KEBURU,6,Terlanjur sudah terjadi
KEBYAR,6,
KECAPI,6,Alat musik petik tradisional
KECELE,6,
KECENG,6,
KECEWA,6,
KECIAK,6,
KECIUT,6,
KECOAK,6,Serangga penghuni selokan
KECONG,6,
KECREK,6,
KECUAK,6,
KEDABU,6,
KEDANG,6,
KEDEKI,6,
KEDELE,6,
KEDERA,6,
KEDIDI,6,
KEDUNG,6,
KEJANG,6,
KEJORA,6,
KEJUJU,6,
KEKANG,6,Tali pengendali kuda
KEKARA,6,
KEKEBA,6,
KELABU,6,Warna antara hitam putih
KELADI,6,
KELAHI,6,Bertengkar saling serang
KELANA,6,
KELANG,6,
KELAPA,6,Buah berair santan
KELARA,6,
KELARI,6,
KELASA,6,
KELASI,6,Awak kapal pelaut
KELATI,6,
KELAYU,6,
KELDER,6,
KELEBU,6,
KELESA,6,
KELETI,6,
KELIAN,6,
KELIAR,6,
KELICI,6,
KELIKA,6,
KELIKI,6,
KELING,6,
KELIRU,6,
KELITI,6,
KELOID,6,
KELOLA,6,
KELONG,6,
KELUAI,6,
KELUAK,6,
KELUAN,6,
KELUAR,6,
KELUBI,6,
KELUIH,6,
KELULI,6,
KELULU,6,
KELUNA,6,
KELUNG,6,
KELVIN,6,Satuan suhu mutlak
KEMALA,6,
KEMANG,6,
KEMARI,6,Menuju ke sini
KEMATU,6,
KEMAYU,6,
KEMBAL,6,
KEMBAN,6,
KEMBAR,6,
KEMBOL,6,
KEMBUK,6,
KEMBUR,6,
KEMBUT,6,
KEMEJA,6,Baju pria berkerah berkancing
KEMESU,6,
KEMIRI,6,
KEMONG,6,
KEMPAL,6,
KEMPAS,6,
KEMPEK,6,
KEMPES,6,
KEMPIS,6,Ban kehabisan angin
KEMPIT,6,
KEMPOT,6,
KEMPUH,6,
KEMPUL,6,
KEMPUT,6,
KEMUDI,6,Setir pengarah kendaraan
KEMUDU,6,
KEMUMU,6,
KEMUNG,6,
KENANG,6,Teringat masa lalu
KENAPA,6,
KENARI,6,Burung kecil kuning berkicau
KENCAN,6,Janji temu kekasih
KENCAR,6,
KENCIT,6,
KENCUR,6,
KENDAK,6,
KENDAL,6,
KENDIL,6,
KENDIT,6,
KENDOR,6,
KENDUR,6,
KENING,6,Bagian wajah atas mata
KENONG,6,
KENSEL,6,
KENTAL,6,
KENTAR,6,
KENTUT,6,Angin dari pantat
KENUNG,6,
KENYAL,6,
KENYAM,6,
KENYAP,6,
KENYAT,6,
KENYIH,6,
KENYIR,6,
KENYIT,6,
KENYUT,6,
KEPADA,6,
KEPALA,6,Bagian tubuh teratas
KEPANG,6,Jalinan untaian rambut
KEPENG,6,
KEPIAT,6,
KEPING,6,Potongan kecil dan tipis
KEPIRI,6,
KEPLAK,6,
KEPLOK,6,
KEPRAK,6,
KEPREK,6,
KEPRET,6,
KEPRIS,6,
KEPRUK,6,
KEPUNG,6,Mengurung dari segala arah
KERABU,6,
KERAHI,6,
KERAMA,6,
KERANG,6,Cangkang di pantai
KERANI,6,
KERAPU,6,
KERBAT,6,
KERBAU,6,Hewan pembajak sawah
KERBUK,6,
KERCIT,6,
KERCUT,6,
KERDAK,6,
KERDAM,6,
KERDIL,6,
KERDIP,6,
KERDOM,6,
KERDUM,6,
KERDUT,6,
KEREMI,6,
KERENG,6,
KERETA,6,Kendaraan berjalan di rel
KERIAP,6,
KERIAS,6,
KERIAU,6,
KERING,6,Tanpa kandungan air
KERISI,6,
KERIUK,6,
KERIUT,6,
KERJAP,6,
KERKAH,6,
KERKAK,6,
KERKAP,6,
KERKAU,6,
KERKOP,6,
KERKUP,6,
KERLAP,6,
KERLIP,6,Kedip cahaya kecil
KERMAK,6,
KERNAI,6,
KERNET,6,
KEROCO,6,
KERONG,6,
KEROSI,6,
KERPAI,6,
KERPAK,6,
KERPAS,6,
KERPUK,6,
KERPUS,6,
KERSAI,6,
KERSAK,6,
KERSEN,6,
KERSIK,6,
KERSIP,6,
KERSUK,6,
KERTAH,6,
KERTAK,6,
KERTAP,6,
KERTAS,6,Lembaran tipis untuk menulis
KERTAU,6,
KERTUK,6,
KERTUS,6,
KERUAN,6,
KERUIT,6,
KERUMA,6,
KERUNG,6,
KESANG,6,
KESATU,6,
KESIAP,6,
KESIMA,6,
KESIUR,6,
KESKUL,6,
KESUMA,6,
KESUSU,6,
KETANG,6,
KETAWA,6,
KETAYA,6,
KETELA,6,
KETEMU,6,
KETENA,6,
KETENG,6,
KETGAT,6,
KETIAK,6,Lekuk bawah pangkal lengan
KETIAL,6,
KETIAP,6,
KETIAU,6,
KETIGA,6,
KETIKA,6,
KETING,6,
KETOLA,6,
KETOSA,6,
KETREK,6,
KETROK,6,
KETUAL,6,
KETUAT,6,
KETUIR,6,
KETUPA,6,
KEURUS,6,
KEWENI,6,
KHABAR,6,
KHABIS,6,
KHADAM,6,
KHADIM,6,
KHALAS,6,
KHALIK,6,
KHALIL,6,
KHALIS,6,
KHAMAR,6,
KHAMIR,6,
KHARAB,6,
KHATAM,6,
KHATIB,6,
KHAWAS,6,
KHAYAL,6,
KHILAF,6,
KHISIT,6,
KHITAH,6,
KHITAN,6,Tradisi potong kulup lelaki
KHOJAH,6,
KHUDUK,6,
KHULAK,6,
KHULDI,6,
KHULUK,6,
KHUNSA,6,
KHUSUF,6,
KHUSUK,6,
KHUSUS,6,
KIALAN,6,
KIAMAT,6,Hari akhir dunia
KIASAN,6,
KIBLAT,6,
KIBLIK,6,
KIDANG,6,
KIDUNG,6,Nyanyian syair kuno
KIJANG,6,Rusa kecil bertanduk
KIJING,6,
KILANG,6,Pabrik pengolah minyak
KILOAN,6,
KIMBAH,6,
KIMBUL,6,
KIMKHA,6,
KIMONO,6,Baju tradisional khas Jepang
KIMPAL,6,
KIMPUL,6,
KIMPUS,6,
KIMPUT,6,
KINANG,6,
KINASA,6,
KINCAH,6,
KINCAK,6,
KINCAU,6,
KINCIR,6,Roda berputar ditiup angin
KINCIT,6,
KINCUP,6,
KINDAP,6,
KINGKA,6,
KININE,6,
KINJAT,6,
KINRED,6,
KINTAL,6,
KINTAR,6,
KINTIL,6,
KINYAM,6,
KIPANG,6,
KIPRAH,6,
KIPRAT,6,
KIRAAH,6,
KIRAAN,6,
KIRAAT,6,
KIRANA,6,
KIRBAT,6,
KIRUNG,6,
KIRYAH,6,
KIRYAT,6,
KISMAT,6,
KISMET,6,
KISMIS,6,Anggur kering manis
KISRUH,6,
KISWAH,6,
KITANG,6,
KITING,6,
KLANTE,6,
KLASIK,6,Gaya lawas bernilai tinggi
KLASIS,6,
KLAUSA,6,Satuan bahasa berpredikat
KLAVER,6,
KLEDER,6,
KLENIK,6,
KLEPON,6,
KLEREK,6,
KLERUS,6,
KLIKER,6,
KLIMIS,6,
KLINIK,6,Tempat berobat kecil
KLINIS,6,
KLITIK,6,
KLIWON,6,
KLOAKA,6,
KLOBOT,6,
KLONUS,6,
KLORAL,6,
KLORAT,6,
KLORIN,6,Gas racun pembersih kolam
KLORIT,6,
KLOSET,6,Jamban di kamar mandi
KOAGEL,6,
KOAKSI,6,
KOBALT,6,Logam biru keperakan
KOCONG,6,
KODEIN,6,
KODEKS,6,
KODIAN,6,
KODRAT,6,Ketetapan Tuhan atas makhluk
KOERSI,6,
KOFEIN,6,
KOGNAT,6,
KOHESI,6,
KOHLEA,6,
KOHONG,6,
KOIPUK,6,
KOITUS,6,
KOJANG,6,
KOKANG,6,Menyiapkan tembakan senjata
KOKILA,6,
KOKLEA,6,
KOKPIT,6,Ruang kemudi pilot pesawat
KOLAPS,6,
KOLASE,6,
KOLEGA,6,Rekan satu pekerjaan
KOLENG,6,
KOLERA,6,Penyakit diare menular
KOLESE,6,
KOLINA,6,
KOLOID,6,
KOLONE,6,
KOLONG,6,Ruang di bawah benda
KOLONI,6,Wilayah kekuasaan asing
KOLUSI,6,Kerja sama curang rahasia
KOMBAT,6,Pertarungan sengit dua pihak
KOMBOR,6,
KOMEDI,6,Pertunjukan lucu menghibur penonton
KOMENG,6,
KOMIDI,6,Pertunjukan hiburan panggung
KOMISI,6,Tim penyelidik resmi
KOMITE,6,Panitia pelaksana tugas khusus
KOMODO,6,Kadal raksasa Indonesia
KOMPAK,6,
KOMPAS,6,Penunjuk arah mata angin
KOMPES,6,
KOMPON,6,
KOMPOR,6,Perapian untuk memasak
KOMPOS,6,Pupuk dari sampah organik
KOMUNE,6,
KOMUNI,6,Sakramen roti dan anggur
KONDOM,6,Alat pencegah kehamilan
KONDOR,6,
KONGKO,6,
KONGSI,6,Perkumpulan usaha bersama
KONKAF,6,
KONOID,6,
KONSEP,6,Rancangan atau gagasan awal
KONSER,6,Pertunjukan musik langsung
KONSOL,6,Mesin permainan video
KONSUL,6,Meminta nasihat ahli
KONTAK,6,Sambungan atau hubungan langsung
KONTAN,6,
KONTEN,6,Isi media digital
KONTER,6,Serangan membalas lawan
KONTES,6,Perlombaan atau kompetisi
KONTET,6,
KONTOL,6,Organ kelamin laki-laki
KONTRA,6,Lawan dari pro
KONTUR,6,
KONVOI,6,Iring-iringan kendaraan berjajar
KONYAK,6,
KONYAL,6,
KONYAN,6,
KONYOL,6,
KOPBAL,6,
